id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
763600,"Private 2BR / East Williamsburg, Bk",3891399,Anthony,Brooklyn,Williamsburg,40.70369,-73.93284,Private room,75,3,2,2014-11-03,0.03,1,0
763809,Mermaid Oasis in the Heart of Brooklyn,3604585,Jenny,Brooklyn,Flatbush,40.64232,-73.9572,Private room,55,3,66,2019-06-07,1.16,3,264
763965,East Harlem Studio,4027283,Mariko,Manhattan,East Harlem,40.80826,-73.93401,Entire home/apt,50,4,24,2015-03-02,0.30,1,25
764052,1 Bedroom Apartment in quiet area.,2618273,Sabrina,Queens,Ditmars Steinway,40.77466,-73.91807,Entire home/apt,390,3,1,2016-12-27,0.03,1,89
764753,Beautiful 3 bedroom apartment!!,3371859,Jenny & Jose,Brooklyn,Crown Heights,40.67679,-73.93776,Entire home/apt,82,8,108,2019-06-16,1.33,2,238
765203,Art Lover's Abode Brooklyn,2276842,Debbie,Brooklyn,Williamsburg,40.70745,-73.94307,Shared room,52,3,19,2019-06-30,0.44,2,88
765315,Bed & Bathroom in Williamsburg Loft,4034995,Susan,Brooklyn,Williamsburg,40.71203,-73.95993,Private room,115,2,91,2017-04-30,1.18,1,258
765563,Big Comfy Beds & Breakfast on the Deck,4036685,Norman,Queens,Bayside,40.75666,-73.76314,Entire home/apt,299,2,67,2019-06-20,0.95,2,322
765569,"Brand New, Boutique Brooklyn Condo",4036700,Anna,Brooklyn,Downtown Brooklyn,40.69594,-73.98375,Entire home/apt,175,13,64,2019-03-31,0.80,1,116
766542,"Designer apt. in Williamsburg, NYC",4041877,Ana,Brooklyn,Williamsburg,40.71988,-73.95616,Entire home/apt,100,90,4,2013-09-04,0.05,1,250
766814,Adorable Midtown West Studio!,4022922,Caitlin,Manhattan,Hell's Kitchen,40.759,-73.9953,Entire home/apt,95,1,0,,,1,0
766964,"Sublet Lovely Room in Astoria, 3-4 months",4044889,Jenna,Queens,Astoria,40.77016,-73.92316,Private room,55,80,3,2012-11-10,0.04,1,119
767562,Beautiful communal house Bushwick,1949282,Kyla,Brooklyn,Bushwick,40.69254,-73.91092,Private room,45,2,77,2019-06-02,0.95,5,167
767761,Beautiful 1 br in Williamsburg,4049527,Nathaniel,Brooklyn,Williamsburg,40.71572,-73.95574,Entire home/apt,165,1,41,2018-06-29,0.52,1,19
767967,Studio in Chelsea,3949235,Lior,Manhattan,Chelsea,40.75039,-74.00287,Entire home/apt,105,7,2,2019-03-19,0.50,1,0
767983,Gorgeous Williamsburg Apt + balcony,4048448,Miki & Yacine,Brooklyn,Williamsburg,40.71435,-73.95073,Entire home/apt,200,3,4,2015-12-31,0.05,1,0
769175,Gorgeous apt. steps from subway,4061660,Amy,Manhattan,Washington Heights,40.83556,-73.94609,Private room,65,30,1,2017-07-01,0.04,1,249
769279,Room for rent in East Village,1228080,Sasha,Manhattan,East Village,40.72439,-73.97767,Private room,100,7,1,2016-05-01,0.03,1,0
769448,"Bedford Loft, Williamsburg Prime",4059034,Ian,Brooklyn,Williamsburg,40.7179,-73.96107,Entire home/apt,312,2,302,2019-06-23,4.18,1,246
770514,"Studio in FlatIron, NYC !! ",4064804,Niki,Manhattan,Flatiron District,40.73997,-73.98789,Entire home/apt,195,1,1,2014-09-22,0.02,1,0
770893,1 Bdrm Apt-Luxury Bldg-Upper West,4066797,Victoria,Manhattan,Upper West Side,40.77734,-73.9877,Entire home/apt,100,29,3,2019-02-11,0.11,1,301
770960,Cozy 1 BR in Prospect Heights,4067211,Stephane & Hana,Brooklyn,Prospect Heights,40.67453,-73.96759,Entire home/apt,155,3,13,2016-04-21,0.16,1,0
771436,3BR/3 Bath House in Astoria,4070269,William,Queens,Ditmars Steinway,40.78027,-73.90821,Entire home/apt,250,28,0,,,1,88
772362,TIMES SQ/THEATRE DIST STUDIO,2631234,Frank,Manhattan,Hell's Kitchen,40.76078,-73.99076,Entire home/apt,165,3,276,2019-07-06,3.44,1,146
772679,"Very large, clean 1 BR apartment",4076876,Tauheed,Manhattan,East Harlem,40.80343,-73.93514,Entire home/apt,120,3,22,2019-07-02,0.31,1,365
773041,Nice beautiful room In the Bronx,3684360,Enrique,Bronx,Allerton,40.85914,-73.86979,Private room,38,1,187,2019-06-23,2.34,4,241
773497,Great spot in Brooklyn,4081688,Santiago,Brooklyn,Bedford-Stuyvesant,40.69407,-73.94551,Shared room,200,1,0,,,1,365
773844,2 Beautiful Large Rooms/Fort Greene,4083145,Hannah,Brooklyn,Fort Greene,40.69377,-73.97009,Private room,90,10,1,2018-09-30,0.11,1,0
773993,Upper East Side Oasis!,4083654,Santina,Manhattan,Upper East Side,40.77032,-73.95331,Private room,85,2,138,2019-07-07,2.06,1,196
774791,Very clean bed room in queens NYC,1528912,Weiwei,Queens,Flushing,40.75612,-73.82517,Private room,55,2,31,2018-06-28,0.53,2,282
774899,Unique West Village Loft with Deck,266210,Charles,Manhattan,West Village,40.73461,-74.00594,Shared room,350,2,13,2015-10-19,0.17,1,0
775238,Fantastic East Village Location!,3659439,Michelle,Manhattan,East Village,40.72578,-73.98448,Private room,59,4,12,2019-06-23,0.16,1,12
775280,New-York Family Friendly 2bdr/2bath,4089511,Marie,Manhattan,Harlem,40.81381,-73.94314,Entire home/apt,280,4,97,2019-06-28,1.25,2,48
775326,Cozy Room in Artistic Brownstone,1568517,Karl & Catherine,Queens,Long Island City,40.74527,-73.94629,Private room,69,1,153,2019-01-18,1.89,2,132
776257,Large One Bedroom in heart of North Williamsburg,4094151,Sean,Brooklyn,Williamsburg,40.71813,-73.9606,Entire home/apt,230,5,72,2019-06-30,0.91,1,325
777297,XL 2 Bedroom LOFT in the Heart of Williamsburg,3419446,Jennifer,Brooklyn,Williamsburg,40.71606,-73.95527,Entire home/apt,200,2,72,2019-06-23,0.95,1,52
777327,Cozy Quiet Sunny 1br Ditmas Park Close to Train,4086839,Nataliya,Brooklyn,Flatbush,40.64047,-73.96388,Entire home/apt,150,5,52,2019-05-28,0.65,1,311
778381,Gorgeous Brooklyn Getaway,3043126,Aziza,Brooklyn,Bedford-Stuyvesant,40.6953,-73.95832,Private room,75,1,28,2019-06-01,0.36,1,365
778495,Family Friendly Room & Bathroom on Central Park W,1114587,Keenan & Emily,Manhattan,Upper West Side,40.79767,-73.96114,Private room,120,3,2,2018-08-03,0.02,3,0
779561,FULLY Furnished Studio ♥ Manhattan,4110491,Daniel,Manhattan,West Village,40.73652,-74.00876,Entire home/apt,140,30,18,2019-06-22,0.29,1,182
779838,rent whole apt. classy 1-bedroom upper west side,4040811,Vance,Manhattan,Upper West Side,40.7982,-73.97173,Entire home/apt,200,2,8,2019-06-02,0.53,1,337
780205,"Large 2 bedroom, full floor apt.",4092307,Eddie,Manhattan,Civic Center,40.71247,-73.99873,Entire home/apt,225,3,3,2017-01-02,0.07,2,189
780858,"Charming Fort Greene studio, dream location",4118217,Peter,Brooklyn,Fort Greene,40.68798,-73.97442,Entire home/apt,145,7,4,2018-11-03,0.05,1,36
781486,Spacious room in historic house,2723812,Libertad,Bronx,Port Morris,40.80461,-73.92276,Private room,60,3,86,2017-12-12,1.13,2,1
782063,Cozy apartment steps to subway,4125000,Joseph,Brooklyn,Bedford-Stuyvesant,40.68191,-73.95475,Entire home/apt,119,5,7,2016-04-23,0.09,1,0
782554,Great West Village 1 bdr apartment!,1830890,Adela,Manhattan,West Village,40.73364,-74.00539,Entire home/apt,189,2,68,2019-07-01,0.92,1,63
783202,"Charming Apt off Bleecker, First Fl",4129805,Evelyn,Manhattan,West Village,40.73164,-74.00327,Entire home/apt,190,2,185,2019-06-24,2.30,5,0
783341,Private Bedroom LOWER EAST SIDE,4111640,Jennifer,Manhattan,Lower East Side,40.71502,-73.98192,Private room,69,7,48,2019-06-21,0.61,1,235
783964,GREAT ROOM Fast 2 TIMES SQ 9min NYC,2347382,Massi & Ray,Queens,Long Island City,40.74997,-73.9397,Private room,70,1,148,2019-06-01,1.90,2,303
784088, 1 Bed Apt in Utopic Williamsburg ,1506795,Anthony,Brooklyn,Williamsburg,40.71188,-73.9608,Entire home/apt,155,2,8,2014-04-28,0.10,1,0
784124,"New Flat, Great Light,  Unique Brooklyn Bungalow",3483450,Aswad,Brooklyn,Bedford-Stuyvesant,40.68176,-73.914,Entire home/apt,149,2,67,2019-07-06,0.88,3,329
784169,"Sunny, Gorgeous West Village Home",4135221,Nathalie,Manhattan,West Village,40.73186,-74.00329,Private room,160,1,148,2019-06-21,1.83,1,295
784170,"HUGE, SUNNY ROOM, BLOCK 4RM TRAIN!",430188,Pam,Brooklyn,Williamsburg,40.70719,-73.95228,Private room,100,20,1,2014-06-10,0.02,6,214
785166,Comfy Cool Convenient Downtown Manhattan,2840710,Mark,Manhattan,Lower East Side,40.71818,-73.98206,Entire home/apt,220,25,1,2013-10-17,0.01,1,350
785508,Experience New York - A Locals Way,873273,Christian & Carla,Manhattan,Washington Heights,40.84448,-73.93978,Private room,85,2,211,2019-07-02,2.63,2,339
785978,For cat lovers - East Village 1 bdr,953375,Wiebke,Manhattan,East Village,40.72762,-73.98218,Entire home/apt,135,5,18,2016-11-13,0.24,1,0
786053,"Sunny Rm #2, Air Conditioner, Park,Express Q train",2478675,Gina,Brooklyn,Prospect-Lefferts Gardens,40.65545,-73.95781,Private room,45,1,168,2019-06-01,2.30,5,359
786685,Big Brnstn Grdn Apt 2 stops to Midtown,4147380,Lauren,Manhattan,Harlem,40.82294,-73.94999,Entire home/apt,225,1,50,2019-06-14,0.72,1,265
786727,Xmas in NYC!!!,4147608,Alison,Manhattan,Harlem,40.81915,-73.93964,Entire home/apt,100,7,11,2015-09-07,0.18,1,0
786843,PRIVATE ROOFTOP +BEST LOCATION+COZY,3117671,Mariana,Brooklyn,Williamsburg,40.71222,-73.95827,Entire home/apt,145,3,121,2019-07-02,1.51,1,45
786955,West Village - Gorgeous Studio Apt.,4148114,Dawn,Manhattan,West Village,40.73403,-74.00298,Entire home/apt,210,1,108,2019-07-02,1.35,1,305
788005,"Spacious 1 Bedroom Apt, Prospect Hts/Park Slope",4153591,Rita,Brooklyn,Prospect Heights,40.67708,-73.96649,Entire home/apt,195,4,10,2019-03-16,0.13,1,95
788035,Room in 2 Bdr Apt in Nolita/Soho LES,4105376,Luis,Manhattan,Nolita,40.72232,-73.99343,Private room,95,7,46,2017-11-18,0.57,1,0
788106,Cozy West Village Apartment,3106826,Carl,Manhattan,West Village,40.73761,-74.00043,Entire home/apt,140,2,34,2018-08-31,0.43,1,159
789476,Room With A View of Central Park,184110,Kiersten,Manhattan,Harlem,40.79863,-73.95292,Private room,95,2,25,2018-01-04,0.48,1,0
789559,Love NYC!  Luxury Apt Upper West ,4160421,Adam,Manhattan,Upper West Side,40.77775,-73.98732,Entire home/apt,295,10,11,2017-06-24,0.14,1,0
789686,Cute & Quirky Private Room,3055496,Tessa,Manhattan,Washington Heights,40.85082,-73.9378,Private room,80,3,0,,,1,0
790767,"East Village, Modern Apartment @ Astor Place",1212041,Michelle,Manhattan,East Village,40.72877,-73.98794,Entire home/apt,250,9,2,2019-04-26,0.20,2,126
791452,Jazzy condo in Riverdale -fresh grown veggies,2556784,Claudia,Bronx,Fieldston,40.88757,-73.90522,Entire home/apt,60,1,25,2019-07-05,0.67,1,311
792142,Studio Available on Upper East Side,4173419,Meredith,Manhattan,Upper East Side,40.76553,-73.96262,Entire home/apt,150,2,4,2015-06-09,0.06,1,0
792835,Spacious Lower East Side Studio,180416,Martin,Manhattan,Lower East Side,40.71703,-73.98612,Entire home/apt,159,2,260,2019-06-27,3.58,1,141
793590,Sunny in the Heart of Williamsburg,2450605,Jennifer,Brooklyn,Williamsburg,40.72034,-73.95669,Entire home/apt,225,1,0,,,1,0
793951,Beautiful Bedroom in Harlem,4182834,Cruz,Manhattan,Harlem,40.82169,-73.93882,Private room,78,1,52,2017-08-14,0.66,1,0
794156,Lincoln Center  luxury condo,58366,Linna,Manhattan,Upper West Side,40.77445,-73.98496,Entire home/apt,210,30,48,2019-01-03,0.60,1,36
794245,Historic Brownstone Private Garden,3069794,Hayley,Brooklyn,Bedford-Stuyvesant,40.68356,-73.94042,Private room,60,14,12,2016-09-01,0.22,2,0
794281,Open loft in the heart of Union Sq.,2275401,Amir,Manhattan,Greenwich Village,40.73545,-73.9931,Entire home/apt,220,6,23,2017-01-02,0.29,1,0
794425,Brooklyn two bedroom,4185135,David,Brooklyn,Windsor Terrace,40.65954,-73.97805,Entire home/apt,199,265,20,2018-07-27,0.32,2,90
794427,Prospect Park Modern 3 Bedroom,4185135,David,Brooklyn,Windsor Terrace,40.65875,-73.9766,Entire home/apt,225,300,13,2018-04-07,0.23,2,0
794472,Beautiful apartment nr Central Park,3718361,Jo,Manhattan,Upper West Side,40.80118,-73.96783,Entire home/apt,350,6,13,2015-06-15,0.16,2,0
794496,Bright Quiet Room in N. Manhattan,4185984,Greer,Manhattan,Inwood,40.8678,-73.92619,Private room,65,2,93,2018-08-03,1.16,1,0
794535,"Live in real NY apt, Midtown west",4186145,Raquel,Manhattan,Chelsea,40.75351,-73.99762,Entire home/apt,225,7,3,2015-09-26,0.06,1,250
794567,Brooklyn Oasis - Master Bedroom.,4103779,Rachel,Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95953,Private room,82,3,62,2019-06-22,0.80,1,247
795198,"Big City of Dreams, East Village!",2333904,Stephanie,Manhattan,East Village,40.72381,-73.97896,Private room,75,26,58,2019-06-07,0.73,3,129
795641,Weekend NY getaway? Holiday stay?,3472148,Brian,Queens,Ditmars Steinway,40.77452,-73.90889,Private room,60,1,0,,,1,0
795680,Upper East side cozy 1 bdr apt,4191209,Fran,Manhattan,Upper East Side,40.7666,-73.95903,Entire home/apt,105,14,7,2019-01-06,0.16,1,84
796232,"Cozy Apt in Bushwick, Brooklyn!",4194142,Alexandra,Brooklyn,Bushwick,40.70308,-73.92765,Entire home/apt,115,4,12,2018-09-21,0.18,1,0
796370,Monthly discount - 2 bedroom  - upper east side,61491,D,Manhattan,Upper East Side,40.77043,-73.9515,Entire home/apt,150,25,1,2017-09-30,0.05,2,207
796490,Park Slope House -private room -1 block from metro,4107826,Mike,Brooklyn,South Slope,40.66882,-73.98841,Private room,65,5,5,2016-09-28,0.14,1,0
796523,Rustic Modern Duplex Brownstone,4195861,Doris,Brooklyn,Crown Heights,40.67759,-73.95432,Entire home/apt,150,4,13,2019-01-02,0.30,2,15
797696,Prime Williamsburg location with private deck,4025188,Suzanne,Brooklyn,Williamsburg,40.70773,-73.9566,Private room,101,2,32,2017-08-19,0.40,1,0
797972,Spacious 1 Bdrm in BEST location!!,3882661,Ms,Manhattan,Gramercy,40.73493,-73.98655,Entire home/apt,130,3,26,2019-06-28,0.32,2,19
798008,Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68561,-73.92029,Private room,165,1,0,,,4,0
798128,Large one-bed apt Upper East Side,4160649,Alex,Manhattan,Upper East Side,40.77483,-73.94674,Entire home/apt,175,3,1,2017-01-03,0.03,1,0
798429,Modern 1-bedroom in Harlem Heights,4204890,Martin,Manhattan,Harlem,40.82536,-73.94923,Entire home/apt,115,3,186,2019-06-17,2.32,1,237
799319,Peaceful Garden Sanctuary best part of Brooklyn!,838848,Sarah,Brooklyn,Fort Greene,40.69075,-73.97192,Entire home/apt,128,5,154,2019-05-13,1.93,1,301
799484,E'33-EMPIRE STATE -PERFECT SPAC,1475015,Mike,Manhattan,Kips Bay,40.7449,-73.97656,Entire home/apt,116,30,5,2019-03-11,0.09,52,311
799829,Small Town in the Big Apple!,4153233,Ted,Manhattan,Washington Heights,40.85262,-73.93821,Entire home/apt,192,2,41,2017-12-30,0.60,2,0
799900,"Amazing apartment near museum, gardens & park!",4211266,Nora,Brooklyn,Prospect Heights,40.67338,-73.96415,Entire home/apt,150,17,3,2016-09-26,0.07,1,0
799924,"Big Loft in Bushwick: Unfurnished, longterm sublet",2291000,Tommy,Brooklyn,Williamsburg,40.70538,-73.92946,Entire home/apt,163,1,3,2016-06-27,0.04,1,0
799945,"Very Small Room, Old Historic Brooklyn Townhouse",149929,Obed,Brooklyn,Fort Greene,40.68537,-73.97713,Private room,40,8,32,2019-06-29,0.40,5,284
800051,Bright & Beautiful 3bdr apt in Prime Williamsburg,195932,Zoe,Brooklyn,Williamsburg,40.7176,-73.95234,Entire home/apt,200,10,6,2018-04-30,0.09,1,174
801281,Cozy Modern LES Apt-Prime Location,1010338,Stefan,Manhattan,Lower East Side,40.71956,-73.98574,Entire home/apt,158,5,39,2019-01-04,0.55,1,0
801626,CBG HelpsHaiti #5 Suite,22486,Lisel,Brooklyn,Park Slope,40.68015,-73.978,Private room,115,2,25,2019-05-26,0.36,6,89
802498,Manhattan *SuperHost* Luxury Master Bedrm PRIVATE,512878,Michelle,Manhattan,Harlem,40.82974,-73.94193,Private room,85,1,190,2019-06-30,3.70,2,178
802677,Large & Elegant Pre-War One Bedroom,4224513,Adam,Manhattan,Upper West Side,40.78592,-73.97775,Entire home/apt,173,4,16,2018-11-10,0.20,1,0
803237,Duplex with two terraces and a view,3642035,Arsenio,Brooklyn,Crown Heights,40.67504,-73.95273,Entire home/apt,250,4,6,2019-01-02,0.08,1,250
803778,Luxury Loft Noho New York City,4230317,Jenny,Manhattan,NoHo,40.72591,-73.99452,Entire home/apt,465,30,47,2019-05-31,0.67,1,277
804194,Large but cosy Bushwick apartment,4232762,Sigfus,Brooklyn,Williamsburg,40.70747,-73.93879,Entire home/apt,275,7,2,2016-01-07,0.03,1,0
804246,"HUGE, PRIVATE, SUNLIT ROOM IN DOWNTOWN NYC LOFT!",4233030,Michael,Manhattan,Chinatown,40.71786,-73.99518,Private room,195,3,61,2019-06-30,0.77,1,134
804388,Cute Studio Apt in a Mansion (1882),4233879,Karen,Brooklyn,Clinton Hill,40.68631,-73.96802,Entire home/apt,63,5,5,2015-11-14,0.06,1,0
804815,Washington Heights homestay,4112902,Tiffany,Manhattan,Washington Heights,40.83329,-73.93834,Private room,36,1,33,2019-06-18,0.77,1,211
804911,Sunny apartment in Carroll Gardens,2373697,Doug,Brooklyn,Carroll Gardens,40.68216,-73.99504,Entire home/apt,130,5,2,2015-06-26,0.04,1,0
805028,"BOERUM HILL, Entire Home / Loft",1131081,Patrick,Brooklyn,Boerum Hill,40.68418,-73.98039,Entire home/apt,200,4,13,2019-01-04,0.22,1,0
805218,Private Room in Converted Loft,4238591,Leah & Reed,Brooklyn,Greenpoint,40.73159,-73.95048,Private room,85,2,36,2019-06-14,0.45,1,278
805793,Charming Astoria/NYC Studio Sublet,4241831,Timothy,Queens,Long Island City,40.76108,-73.9274,Entire home/apt,150,14,0,,,1,0
806038,Home Sweet Room-SAPPHIRE-Queens NYC,4113132,Jacqueline & Tyas,Queens,Elmhurst,40.73698,-73.87763,Private room,45,3,89,2019-06-28,1.12,3,213
806040,Home Sweet Room-EMERALD-Queens NYC!,4113132,Jacqueline & Tyas,Queens,Elmhurst,40.73842,-73.87609,Private room,45,3,125,2019-06-23,1.57,3,208
807535,Spacious Private Bedroom Brooklyn - Williamsburg,4249297,Martina,Brooklyn,Williamsburg,40.70876,-73.94971,Private room,79,5,5,2019-01-02,0.21,2,198
807882,Apt in Heart of Williamsburg,4250697,Brandon,Brooklyn,Williamsburg,40.71986,-73.95925,Entire home/apt,149,4,1,2013-06-30,0.01,1,0
808313,Sunny East Village studio apartment,4252788,Suzana,Manhattan,East Village,40.72721,-73.98411,Entire home/apt,200,7,3,2015-11-13,0.04,1,0
808476,Great Space / Private Room,3775799,Wendee,Manhattan,Harlem,40.83378,-73.94966,Private room,85,1,1,2013-11-01,0.01,1,365
808618,Spacious & Sunny in Scenic Kw Gdns,4254417,Renee,Queens,Kew Gardens,40.70947,-73.82922,Private room,60,3,12,2019-06-08,0.31,1,351
808705,ONE BED/ LUXURY @ COLUMBUS CIRCLE!,3038687,Karen,Manhattan,Hell's Kitchen,40.76704,-73.98345,Entire home/apt,139,45,16,2017-11-20,0.21,8,0
808774,Chic 1 bd apt in Prime Williamsburg,4255290,Julia,Brooklyn,Williamsburg,40.7119,-73.96031,Entire home/apt,160,30,19,2019-04-26,0.26,1,59
808851,Comfortable Room in UES - NYC ,1289936,Jhon,Manhattan,East Harlem,40.78728,-73.94579,Private room,95,4,150,2019-06-23,1.88,1,192
810346,"Beautiful Apartment, Great Location",4252490,Luka,Brooklyn,Williamsburg,40.70281,-73.94328,Private room,80,10,15,2017-06-01,0.30,1,0
810681,City View From Brooklyn– 2Bd+2Bth,2184470,Said,Brooklyn,Clinton Hill,40.69319,-73.96351,Entire home/apt,250,5,2,2017-01-01,0.03,1,0
811198,Downtown Manhattan Luxury 1 Bedroom,4265697,Justin,Manhattan,Chelsea,40.74117,-73.99517,Entire home/apt,349,3,3,2016-11-13,0.07,1,0
811238,Warm and Beautiful Harlem Apartment,4266017,Connie & Michael,Manhattan,Harlem,40.80586,-73.94642,Entire home/apt,165,7,8,2016-08-15,0.10,1,234
811299,Radiant Cobble Hill - 1 bedroom,4231668,Darren,Brooklyn,Boerum Hill,40.68515,-73.99055,Entire home/apt,119,5,42,2017-01-02,0.53,1,0
811347,West Village 1-BR Gem - Great Price,4255199,Bryan,Manhattan,West Village,40.73713,-74.00232,Entire home/apt,240,7,7,2018-07-24,0.10,1,0
811450,Private Townhouse Guest Suite,4267089,Jo,Brooklyn,Bedford-Stuyvesant,40.68194,-73.92757,Private room,79,4,1,2015-01-02,0.02,1,359
812057,DEBBIE'S COZY RETREAT,4065620,Debbie,Brooklyn,Bedford-Stuyvesant,40.68509,-73.93854,Entire home/apt,215,3,1,2013-01-01,0.01,2,300
812467,"Vintage Chic Haven in Kensington, Brooklyn",574584,Jesse,Brooklyn,Kensington,40.63547,-73.97417,Private room,49,1,61,2019-06-23,0.95,1,100
812671,CSS (Central/Sunny/Spacious) 1 BR in Park Slope,4271822,Angelina,Brooklyn,Park Slope,40.67138,-73.97772,Entire home/apt,190,3,76,2019-06-13,0.95,1,48
812938,Shabby Chic Modern Chelsea Studio,4272748,Jason,Manhattan,Chelsea,40.74082,-73.99581,Entire home/apt,99,2,52,2018-04-07,0.65,1,30
813225,"Quirky, Exposed-Brick Cozy Room Brooklyn Townhouse",149929,Obed,Brooklyn,Fort Greene,40.68871,-73.97181,Private room,68,8,37,2019-07-02,0.50,5,280
813554,Historic Park Slope Gem - 1br,4275254,Valeria,Brooklyn,Park Slope,40.67228,-73.97248,Entire home/apt,185,30,36,2019-05-28,0.58,1,358
813793,"Large, Private 2-BR Flat in the Lower East Side!",4276374,Peter,Manhattan,Lower East Side,40.71988,-73.98639,Entire home/apt,225,4,92,2019-06-24,1.47,1,67
814327,room in uper east side manhattan,4279005,Jefry,Manhattan,Upper East Side,40.77171,-73.95042,Private room,81,10,64,2019-05-04,0.93,1,311
814616,BIG STYLISH SUNNY EAST VILLAGE 1BR,545600,Alta,Manhattan,East Village,40.72699,-73.97894,Entire home/apt,199,5,23,2019-05-24,0.38,1,0
814911,TASTEFUL DESIGN + SPACE FOREVER,4281123,Albert,Brooklyn,Bushwick,40.6916,-73.92294,Private room,55,2,2,2019-05-12,0.03,1,0
815045,Stylish West VILLAGE Water Views,4281957,Marina,Manhattan,West Village,40.73227,-74.00949,Entire home/apt,340,7,38,2018-01-02,0.54,1,302
815465,Central Park North Guest House,4284154,Jennifer,Manhattan,Harlem,40.80139,-73.95433,Entire home/apt,135,3,205,2019-06-11,3.19,2,184
