,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
10888,2013-09-16,blond,25.0,11.0,43197.0,M,licence,detective,73.33,oui,0
10889,2012-01-04,roux,36.0,6.0,45693.0,M,bac,forage,34.11,non,0
10890,2013-09-16,brun,29.0,11.0,41205.0,M,licence,geologie,71.91,non,0
10891,2012-03-28,brun,14.0,8.0,26230.0,M,licence,geologie,71.44,non,0
10892,2012-02-27,brun,42.0,6.0,37227.0,F,master,detective,77.12,oui,0
10893,2014-02-13,chatain,30.0,5.0,38282.0,F,master,detective,82.04,oui,0
10894,2013-07-26,roux,33.0,11.0,37109.0,M,bac,geologie,50.96,non,1
10895,2013-08-17,blond,33.0,9.0,30327.0,M,licence,geologie,76.43,non,0
10896,2011-04-06,brun,23.0,7.0,36639.0,F,master,forage,87.41,oui,0
10897,2014-04-25,brun,38.0,7.0,34771.0,M,master,geologie,76.27,oui,0
10898,2013-08-25,blond,26.0,15.0,33201.0,M,master,detective,82.59,oui,0
10899,2010-08-28,blond,35.0,9.0,44265.0,M,licence,detective,61.7,oui,0
10900,2012-01-14,chatain,43.0,9.0,37964.0,F,master,geologie,60.44,non,0
10901,2012-09-26,brun,46.0,12.0,28816.0,F,licence,forage,79.23,non,0
10902,2011-08-22,brun,22.0,10.0,39911.0,M,licence,geologie,44.3,non,0
10903,2014-06-28,brun,46.0,13.0,33839.0,F,master,forage,94.78,oui,0
10904,2011-07-18,chatain,22.0,10.0,28749.0,F,master,geologie,93.7,non,0
10905,2010-04-26,brun,49.0,8.0,31930.0,M,master,geologie,74.95,oui,0
10906,2011-02-24,chatain,37.0,11.0,44147.0,M,master,geologie,60.64,oui,0
10907,2011-02-18,blond,27.0,13.0,34391.0,M,master,forage,62.63,oui,0
10908,2010-08-06,chatain,29.0,8.0,42561.0,M,licence,geologie,54.55,non,0
10909,2010-10-27,chatain,18.0,15.0,40433.0,M,master,detective,65.52,oui,0
10910,2010-05-09,chatain,45.0,7.0,33119.0,F,master,forage,97.11,oui,0
10911,2013-12-11,chatain,15.0,9.0,37654.0,F,master,detective,95.24,oui,0
10912,2014-04-29,chatain,,4.0,33420.0,M,doctorat,forage,74.22,oui,0
10913,2014-08-18,brun,24.0,10.0,37163.0,M,master,geologie,78.23,oui,1
10914,2012-03-05,brun,22.0,9.0,31976.0,M,doctorat,archeologie,91.68,oui,0
10915,2010-11-15,blond,32.0,10.0,30118.0,M,master,geologie,90.48,non,0
10916,2013-06-14,roux,35.0,9.0,30762.0,M,licence,geologie,80.54,non,0
10917,2012-07-27,blond,41.0,15.0,49551.0,,bac,detective,40.74,non,0
10918,2011-12-06,chatain,46.0,15.0,32716.0,F,licence,archeologie,45.06,non,1
10919,2014-01-07,blond,37.0,6.0,32837.0,M,licence,forage,43.19,non,0
10920,2010-01-08,brun,37.0,13.0,39835.0,M,licence,geologie,72.37,non,0
10921,2012-11-12,brun,44.0,16.0,34661.0,M,licence,geologie,61.33,non,0
10922,2010-02-24,chatain,39.0,7.0,35837.0,M,master,geologie,65.92,oui,0
10923,2012-07-23,roux,31.0,8.0,34931.0,M,licence,detective,78.59,oui,0
10924,,brun,36.0,13.0,37249.0,M,master,geologie,68.34,oui,0
10925,2012-07-02,chatain,32.0,7.0,40283.0,F,,forage,84.7,oui,0
10926,2011-01-06,chatain,44.0,12.0,36327.0,M,licence,detective,68.98,non,1
10927,2013-12-06,chatain,19.0,15.0,27201.0,F,doctorat,geologie,105.14,oui,1
10928,2011-12-12,blond,16.0,15.0,31131.0,M,master,geologie,86.19,oui,0
10929,2011-06-11,blond,38.0,5.0,38878.0,M,master,geologie,81.9,oui,0
10930,2014-08-05,blond,27.0,14.0,38255.0,F,bac,geologie,61.56,non,0
10931,2011-10-18,chatain,38.0,12.0,40716.0,M,doctorat,detective,65.93,oui,0
10932,2012-07-19,blond,30.0,7.0,37358.0,F,licence,archeologie,77.0,oui,0
10933,2010-07-25,blond,30.0,7.0,30374.0,M,licence,geologie,84.3,non,0
10934,2014-01-11,roux,18.0,11.0,28418.0,M,master,detective,86.43,oui,0
10935,2013-04-02,blond,30.0,7.0,34049.0,F,licence,detective,81.61,non,1
10936,2012-05-03,chatain,43.0,5.0,42810.0,M,licence,geologie,57.28,non,0
10937,2013-10-29,chatain,44.0,,34424.0,F,master,geologie,50.53,non,1
10938,2013-09-22,chatain,32.0,9.0,34715.0,M,master,forage,68.66,non,1
10939,2012-02-29,chatain,55.0,11.0,36493.0,F,master,archeologie,80.24,oui,0
10940,2012-03-28,blond,,11.0,34556.0,F,master,forage,95.46,oui,0
10941,2011-01-08,brun,32.0,4.0,41903.0,M,licence,geologie,56.1,oui,0
10942,2011-04-28,blond,35.0,7.0,38153.0,M,bac,forage,47.62,non,0
10943,2011-06-09,brun,31.0,8.0,43305.0,M,master,detective,83.8,oui,0
10944,2013-03-15,chatain,43.0,14.0,36093.0,M,master,geologie,67.53,non,0
10945,2013-12-24,brun,24.0,7.0,37195.0,M,master,forage,70.48,oui,1
10946,2011-10-26,blond,17.0,8.0,26880.0,F,master,detective,90.64,non,0
10947,2013-05-21,chatain,35.0,2.0,37211.0,F,master,forage,67.66,non,0
10948,2011-12-17,chatain,34.0,14.0,33510.0,M,doctorat,detective,86.52,oui,0
10949,2013-01-12,blond,30.0,10.0,40382.0,M,licence,geologie,83.06,oui,0
10950,2014-10-04,chatain,31.0,10.0,37665.0,M,licence,geologie,65.86,non,0
10951,2013-01-16,chatain,34.0,11.0,30560.0,M,master,geologie,83.29,non,1
10952,2011-02-13,blond,50.0,11.0,31851.0,M,master,geologie,76.28,non,0
10953,2012-08-26,roux,39.0,6.0,37260.0,M,licence,geologie,106.56,oui,1
10954,2013-10-18,blond,33.0,13.0,42602.0,M,licence,forage,47.13,non,0
10955,2014-06-26,chatain,34.0,13.0,38067.0,M,master,geologie,71.06,non,0
10956,2010-02-05,chatain,39.0,8.0,34126.0,F,master,geologie,68.7,non,0
10957,2014-08-21,brun,32.0,14.0,41509.0,F,licence,detective,82.12,oui,0
10958,2013-11-03,chatain,40.0,7.0,37026.0,F,licence,forage,62.86,non,0
10959,2013-12-11,brun,44.0,8.0,35522.0,M,master,,77.5,oui,0
10960,2011-12-02,blond,35.0,13.0,27734.0,M,bac,geologie,55.17,non,0
10961,2012-09-03,chatain,35.0,10.0,37881.0,F,licence,detective,64.13,non,0
10962,2012-12-12,brun,27.0,11.0,35527.0,F,licence,archeologie,81.38,non,1
10963,2010-07-14,chatain,34.0,6.0,36624.0,M,doctorat,detective,81.31,oui,0
10964,2010-09-10,brun,25.0,7.0,30779.0,F,master,geologie,88.86,non,0
10965,2013-08-20,chatain,48.0,10.0,40122.0,F,master,forage,89.87,oui,0
10966,2013-08-20,chatain,38.0,15.0,43758.0,M,licence,geologie,40.32,non,0
10967,2014-04-21,blond,23.0,5.0,29357.0,F,master,detective,108.3,oui,0
10968,2010-07-23,brun,47.0,11.0,30137.0,F,master,detective,89.49,non,0
10969,2012-03-17,blond,37.0,12.0,36397.0,M,licence,forage,61.85,non,0
10970,2014-07-15,roux,39.0,14.0,40298.0,M,bac,geologie,47.42,non,0
10971,2011-04-15,blond,33.0,14.0,39957.0,M,bac,geologie,47.07,non,0
10972,2010-06-10,brun,38.0,14.0,40097.0,M,licence,geologie,62.5,non,0
10973,2011-10-02,brun,32.0,8.0,37485.0,M,licence,geologie,58.01,non,0
10974,2013-12-29,,53.0,12.0,29748.0,M,master,forage,83.34,non,0
10975,2011-05-04,blond,37.0,10.0,34760.0,F,bac,forage,60.83,non,0
10976,2010-10-29,brun,34.0,12.0,41033.0,M,licence,geologie,67.01,non,0
10977,2011-11-22,blond,50.0,15.0,41179.0,M,master,geologie,85.27,oui,1
10978,2012-07-24,chatain,52.0,5.0,28411.0,F,master,geologie,86.1,non,0
10979,2012-07-28,chatain,52.0,11.0,38364.0,M,doctorat,geologie,82.86,oui,0
10980,2012-02-21,brun,16.0,11.0,33379.0,M,master,geologie,81.58,oui,0
10981,2013-03-28,chatain,25.0,7.0,37414.0,F,licence,geologie,68.2,non,0
10982,2011-02-13,blond,26.0,5.0,31140.0,F,licence,forage,93.38,non,0
10983,2013-07-09,brun,48.0,8.0,40334.0,M,licence,geologie,72.39,oui,0
10984,2011-02-07,blond,33.0,6.0,28788.0,F,licence,geologie,86.15,non,0
10985,2011-02-13,chatain,26.0,10.0,38138.0,F,doctorat,detective,92.85,oui,0
10986,2010-06-25,blond,37.0,11.0,28725.0,F,licence,geologie,88.84,non,0
10987,2010-10-21,brun,54.0,14.0,34672.0,F,licence,geologie,71.76,non,0
10988,2010-04-05,chatain,44.0,2.0,37755.0,M,licence,geologie,42.4,non,0
10989,2013-10-22,chatain,39.0,7.0,30848.0,M,doctorat,geologie,97.94,oui,0
10990,2010-12-14,blond,28.0,12.0,31524.0,F,licence,archeologie,88.91,non,0
10991,2014-12-03,blond,29.0,8.0,40560.0,M,licence,geologie,67.12,non,0
10992,2014-04-19,blond,43.0,8.0,34659.0,F,licence,detective,80.28,non,0
10993,2011-02-28,chatain,22.0,10.0,42126.0,M,licence,geologie,41.63,non,0
10994,2013-12-16,blond,27.0,7.0,28340.0,F,master,archeologie,100.81,oui,0
10995,2011-04-25,brun,26.0,13.0,32511.0,F,master,detective,85.67,non,0
10996,2013-05-24,chatain,26.0,11.0,33314.0,F,master,archeologie,91.35,oui,0
10997,2013-01-12,chatain,28.0,11.0,42235.0,M,licence,geologie,49.38,non,0
10998,2014-06-05,blond,55.0,13.0,33235.0,M,licence,geologie,67.36,non,0
10999,2011-06-07,chatain,36.0,9.0,36167.0,,licence,detective,91.38,non,0
11000,2013-04-18,blond,51.0,5.0,32563.0,M,licence,geologie,70.64,non,0
11001,2013-05-01,blond,24.0,7.0,40571.0,M,licence,forage,76.06,oui,0
11002,2012-12-11,chatain,35.0,7.0,43594.0,M,master,forage,59.97,oui,0
11003,2012-09-19,brun,35.0,12.0,40669.0,M,licence,geologie,56.26,non,0
11004,2014-06-30,blond,37.0,6.0,28520.0,F,master,geologie,110.46,non,0
11005,2014-03-17,chatain,45.0,20.0,24648.0,M,licence,detective,66.64,non,1
11006,2014-10-29,roux,36.0,7.0,27666.0,M,licence,geologie,101.72,non,0
11007,2011-10-14,brun,26.0,5.0,38154.0,F,licence,geologie,63.45,non,0
11008,2012-12-28,blond,30.0,8.0,30159.0,F,bac,geologie,76.29,non,0
11009,2010-07-29,blond,15.0,11.0,41793.0,M,licence,detective,76.2,oui,0
11010,2012-08-30,roux,42.0,6.0,36916.0,M,bac,geologie,75.13,non,0
11011,2014-11-03,chatain,45.0,14.0,33869.0,F,master,forage,111.55,oui,0
11012,2013-07-29,chatain,57.0,9.0,38250.0,M,doctorat,detective,79.55,oui,0
11013,2014-02-09,brun,32.0,8.0,37293.0,M,licence,geologie,76.57,non,0
11014,2011-08-22,brun,31.0,7.0,34913.0,F,licence,detective,61.6,non,0
11015,2013-12-16,brun,29.0,9.0,33592.0,F,licence,geologie,86.1,non,0
11016,2013-03-06,blond,31.0,9.0,32741.0,F,licence,forage,72.25,non,0
11017,2013-02-12,chatain,37.0,14.0,29820.0,F,doctorat,archeologie,94.16,oui,0
11018,2011-04-19,brun,26.0,15.0,38347.0,M,licence,geologie,68.39,non,0
11019,2011-09-07,chatain,33.0,8.0,48089.0,F,licence,archeologie,60.14,oui,1
11020,2013-10-03,chatain,23.0,10.0,34292.0,M,doctorat,geologie,83.54,oui,0
11021,2011-01-08,brun,32.0,14.0,31857.0,M,master,geologie,87.64,non,0
11022,2014-06-05,blond,53.0,10.0,44296.0,M,bac,detective,36.34,oui,0
11023,2013-05-11,blond,41.0,11.0,38638.0,F,licence,detective,63.12,non,0
11024,2010-10-21,chatain,36.0,10.0,35595.0,F,licence,detective,53.64,non,0
11025,2010-01-13,roux,41.0,11.0,25119.0,M,licence,geologie,71.92,non,0
11026,2010-08-08,blond,38.0,7.0,31182.0,M,licence,geologie,82.63,non,0
11027,2011-10-04,blond,46.0,13.0,38545.0,M,licence,forage,40.43,non,0
11028,2013-09-07,blond,36.0,7.0,33493.0,M,licence,geologie,65.68,non,0
11029,2014-10-05,brun,26.0,14.0,33571.0,F,master,archeologie,88.19,oui,0
11030,2013-05-23,roux,42.0,17.0,37856.0,M,bac,geologie,22.39,non,0
11031,2013-09-16,chatain,39.0,12.0,23150.0,F,doctorat,forage,111.23,oui,0
11032,2013-02-03,chatain,40.0,6.0,33040.0,F,master,geologie,88.37,non,0
11033,2010-08-19,brun,38.0,9.0,30666.0,M,doctorat,detective,104.76,oui,0
11034,2013-05-22,brun,42.0,11.0,29657.0,M,doctorat,geologie,93.75,oui,0
11035,2013-01-27,chatain,25.0,11.0,36432.0,F,master,detective,84.19,oui,0
11036,2014-12-04,chatain,48.0,12.0,35484.0,M,master,geologie,62.84,non,0
11037,2014-06-27,blond,35.0,11.0,32597.0,M,licence,geologie,46.12,non,0
11038,2013-07-04,brun,33.0,9.0,42129.0,F,licence,detective,56.93,oui,0
11039,2010-02-07,chatain,51.0,7.0,31891.0,F,doctorat,forage,105.38,oui,0
11040,2012-10-09,brun,38.0,8.0,27802.0,F,doctorat,archeologie,109.48,oui,0
11041,2014-05-21,roux,30.0,8.0,43562.0,M,bac,geologie,33.58,non,0
11042,2012-04-11,brun,32.0,8.0,40797.0,M,licence,forage,52.26,non,0
11043,2014-07-16,brun,30.0,14.0,38871.0,M,licence,geologie,69.29,non,0
11044,2011-03-22,blond,45.0,12.0,34961.0,M,licence,detective,61.69,non,0
11045,2011-03-07,brun,32.0,10.0,30615.0,M,master,geologie,65.17,non,0
11046,2014-12-25,brun,41.0,7.0,37476.0,F,,detective,81.52,non,0
11047,2013-10-25,brun,37.0,9.0,31523.0,F,licence,geologie,69.52,non,1
11048,2014-11-07,chatain,36.0,7.0,40078.0,M,licence,geologie,70.94,non,0
11049,2012-08-16,brun,33.0,12.0,44296.0,M,licence,detective,58.2,oui,0
11050,2012-03-25,brun,33.0,9.0,35564.0,F,bac,geologie,79.04,non,0
11051,2011-11-20,chatain,44.0,7.0,43710.0,F,licence,archeologie,78.52,oui,0
11052,2013-02-26,brun,38.0,7.0,38951.0,M,licence,geologie,73.15,non,0
11053,2012-09-09,blond,48.0,8.0,25768.0,F,master,forage,88.36,non,0
11054,2012-01-28,blond,19.0,11.0,33173.0,M,licence,geologie,68.27,non,0
11055,2013-01-21,chatain,56.0,7.0,28008.0,F,doctorat,forage,92.66,oui,0
11056,2010-05-25,brun,19.0,9.0,34427.0,M,master,geologie,62.02,non,0
11057,2011-12-15,brun,46.0,5.0,27398.0,F,doctorat,detective,123.52,oui,0
11058,2013-10-14,chatain,55.0,10.0,43958.0,M,licence,forage,45.87,non,0
11059,2010-07-30,blond,35.0,11.0,40007.0,M,licence,forage,73.88,oui,0
11060,2013-02-09,blond,38.0,13.0,31688.0,M,licence,geologie,74.4,non,0
11061,2011-08-01,brun,39.0,6.0,29672.0,M,licence,forage,76.65,non,1
11062,2014-03-27,blond,26.0,13.0,34217.0,M,licence,geologie,85.78,non,0
11063,2012-10-18,brun,45.0,10.0,39969.0,M,licence,geologie,63.28,non,0
11064,2013-06-16,brun,19.0,12.0,30809.0,F,licence,forage,71.77,non,0
11065,2014-05-06,chatain,25.0,5.0,36004.0,F,doctorat,detective,96.99,oui,0
11066,2011-03-10,chatain,48.0,12.0,39892.0,F,licence,detective,61.73,non,0
11067,2012-03-18,brun,39.0,9.0,32861.0,F,master,forage,82.42,non,0
11068,2014-01-28,blond,34.0,7.0,35798.0,M,bac,geologie,55.02,non,0
11069,2011-03-12,blond,22.0,2.0,44084.0,M,licence,forage,33.1,oui,0
11070,2012-08-10,blond,41.0,12.0,41307.0,F,bac,forage,62.61,non,0
11071,2014-03-03,blond,39.0,7.0,33858.0,M,master,detective,73.32,oui,0
11072,2010-07-12,blond,34.0,12.0,33555.0,M,master,geologie,82.16,oui,0
11073,2013-05-18,blond,22.0,8.0,32903.0,M,master,forage,83.66,oui,0
11074,2010-09-01,blond,28.0,12.0,39151.0,M,licence,detective,63.35,non,0
11075,2013-04-07,blond,42.0,12.0,42402.0,M,bac,geologie,56.11,non,0
11076,2010-09-09,blond,35.0,7.0,34525.0,M,master,forage,84.53,oui,0
11077,2011-10-07,chatain,22.0,7.0,29973.0,F,master,geologie,94.11,non,0
11078,2014-08-29,brun,40.0,9.0,32344.0,F,master,geologie,83.38,non,0
11079,2012-02-13,brun,35.0,8.0,42884.0,M,master,geologie,83.22,oui,0
11080,2010-05-05,blond,31.0,9.0,32223.0,F,licence,detective,79.04,non,0
11081,2010-09-06,brun,32.0,8.0,39521.0,F,bac,archeologie,72.77,non,1
11082,2010-07-25,blond,36.0,6.0,32269.0,M,master,geologie,70.89,oui,0
11083,2010-07-01,brun,42.0,10.0,28383.0,M,licence,detective,72.82,non,1
11084,2011-08-09,blond,52.0,8.0,23055.0,F,doctorat,detective,122.02,oui,0
11085,2014-02-15,blond,39.0,12.0,32243.0,M,licence,forage,50.78,non,0
11086,2014-05-14,chatain,29.0,3.0,29020.0,M,master,forage,67.1,non,1
11087,2014-01-16,brun,31.0,10.0,30459.0,F,master,detective,75.09,non,0
11088,2014-04-05,brun,26.0,5.0,36874.0,M,licence,detective,58.02,non,0
11089,2011-02-09,chatain,31.0,11.0,39889.0,F,master,detective,77.25,non,0
11090,2013-12-03,blond,45.0,10.0,37832.0,M,master,forage,66.13,oui,0
11091,2011-10-02,blond,18.0,14.0,37662.0,M,licence,forage,62.78,non,0
11092,2010-08-14,,35.0,11.0,39254.0,M,licence,geologie,42.49,non,0
11093,2010-01-22,blond,22.0,11.0,34025.0,M,bac,geologie,74.92,non,0
11094,2012-07-30,brun,31.0,10.0,31937.0,M,master,geologie,73.9,non,0
11095,2010-05-24,brun,41.0,7.0,30896.0,M,master,geologie,95.88,oui,0
11096,2010-08-19,brun,36.0,8.0,31406.0,F,master,archeologie,69.2,oui,0
11097,2010-05-22,chatain,32.0,11.0,40293.0,M,master,detective,41.85,non,0
11098,2010-06-20,blond,35.0,6.0,28421.0,F,licence,geologie,94.77,non,0
11099,2011-09-02,blond,37.0,8.0,30370.0,F,licence,geologie,81.49,non,0
11100,2012-12-28,roux,31.0,5.0,38156.0,F,bac,detective,60.15,non,0
11101,2010-03-03,blond,39.0,16.0,32103.0,F,licence,geologie,70.72,non,0
11102,2011-09-23,blond,37.0,7.0,33219.0,M,licence,detective,59.74,non,0
11103,2012-11-28,brun,35.0,8.0,35807.0,F,bac,geologie,89.23,non,0
11104,2013-02-26,brun,25.0,16.0,45985.0,M,bac,geologie,45.72,non,0
11105,2011-04-12,chatain,43.0,10.0,41871.0,M,licence,geologie,46.29,non,0
11106,2012-11-18,blond,21.0,12.0,36893.0,M,licence,geologie,61.04,non,0
11107,2010-03-24,blond,25.0,10.0,29629.0,M,licence,geologie,79.22,non,0
11108,2011-04-02,chatain,26.0,9.0,35352.0,M,doctorat,forage,84.6,oui,0
11109,2010-04-25,blond,34.0,12.0,41996.0,M,licence,geologie,52.23,non,0
11110,2013-04-30,blond,39.0,8.0,32151.0,M,licence,geologie,46.83,non,0
11111,2013-06-19,brun,29.0,13.0,33001.0,F,licence,forage,77.26,non,0
11112,2012-06-18,chatain,44.0,7.0,40626.0,M,master,geologie,75.66,oui,0
11113,2011-12-30,roux,30.0,9.0,30005.0,F,master,forage,122.18,oui,0
11114,2013-06-11,brun,21.0,9.0,29407.0,M,master,geologie,80.11,non,1
11115,2010-07-28,chatain,47.0,4.0,34541.0,F,doctorat,forage,86.01,non,0
11116,2011-03-26,blond,26.0,8.0,35963.0,F,licence,detective,81.42,oui,0
11117,2012-12-13,brun,46.0,12.0,37109.0,F,licence,forage,70.77,non,1
11118,2013-11-30,chatain,24.0,10.0,38038.0,M,doctorat,geologie,78.84,oui,1
11119,2014-12-01,blond,17.0,9.0,31332.0,M,licence,forage,71.81,non,0
11120,2011-12-03,roux,30.0,13.0,40824.0,M,bac,geologie,50.53,non,0
11121,2010-06-27,brun,45.0,6.0,30944.0,F,licence,detective,83.75,non,0
11122,2013-01-29,blond,45.0,8.0,35164.0,M,master,geologie,64.29,oui,0
11123,2012-08-26,blond,38.0,8.0,38911.0,M,licence,geologie,82.44,non,0
11124,2011-12-18,brun,41.0,13.0,35047.0,F,licence,forage,63.11,non,0
11125,2013-05-04,brun,37.0,12.0,39120.0,M,licence,geologie,59.66,non,0
11126,2012-12-04,brun,36.0,9.0,31515.0,M,master,forage,79.28,non,1
11127,2010-10-16,blond,45.0,12.0,26787.0,M,master,geologie,78.88,non,0
11128,2013-08-22,blond,36.0,17.0,41869.0,M,licence,detective,75.36,oui,0
11129,2010-12-06,blond,39.0,13.0,33854.0,F,master,archeologie,83.06,oui,0
11130,2014-03-20,roux,44.0,6.0,31623.0,F,licence,geologie,87.3,non,0
11131,2013-03-31,chatain,39.0,8.0,37583.0,F,master,geologie,51.35,non,0
11132,2013-12-03,blond,57.0,2.0,29888.0,F,licence,forage,70.43,non,0
11133,2010-12-23,brun,36.0,11.0,34469.0,F,licence,geologie,60.75,non,1
11134,2010-11-20,blond,40.0,11.0,28113.0,M,licence,geologie,60.9,non,0
11135,2011-07-29,roux,34.0,12.0,34288.0,M,licence,geologie,112.27,non,1
11136,2010-04-06,chatain,34.0,10.0,32137.0,F,master,geologie,36.6,non,1
11137,2014-08-14,brun,31.0,10.0,26737.0,M,doctorat,detective,112.05,oui,0
11138,2012-06-10,brun,42.0,9.0,21591.0,F,doctorat,geologie,101.9,non,0
11139,2011-11-01,chatain,33.0,12.0,39541.0,F,master,archeologie,64.26,oui,0
11140,2012-06-11,chatain,35.0,14.0,37568.0,M,master,geologie,90.86,oui,0
11141,2012-02-09,chatain,25.0,7.0,36676.0,M,doctorat,detective,101.22,oui,0
11142,2010-08-06,brun,42.0,8.0,40035.0,M,licence,geologie,43.62,non,0
11143,2013-08-06,brun,36.0,7.0,29622.0,F,licence,geologie,71.72,non,0
11144,2011-04-11,brun,39.0,9.0,34557.0,M,doctorat,forage,81.11,oui,0
11145,2011-02-02,blond,37.0,9.0,39912.0,M,master,geologie,83.55,oui,1
11146,2014-04-25,brun,45.0,9.0,29018.0,F,master,forage,76.66,non,0
11147,2012-08-04,chatain,39.0,7.0,31350.0,F,doctorat,detective,78.39,non,0
11148,2011-03-30,chatain,25.0,11.0,34084.0,F,licence,geologie,74.1,non,0
11149,2012-06-15,chatain,29.0,9.0,40025.0,M,doctorat,detective,50.69,oui,0
11150,2010-05-17,roux,39.0,7.0,37117.0,M,licence,geologie,86.49,non,1
11151,2012-02-03,brun,31.0,8.0,40792.0,M,bac,geologie,70.34,non,0
11152,2011-01-27,brun,21.0,13.0,40307.0,F,bac,geologie,50.86,non,0
11153,2013-09-13,chatain,40.0,8.0,33014.0,M,doctorat,geologie,73.67,non,0
11154,2011-11-16,chatain,40.0,10.0,33552.0,F,licence,geologie,79.61,non,0
11155,2013-03-07,brun,34.0,5.0,34375.0,M,master,geologie,56.64,non,0
11156,2014-08-14,brun,27.0,7.0,32811.0,M,master,forage,74.61,non,1
11157,2012-01-18,brun,34.0,7.0,37713.0,M,master,forage,72.72,oui,0
11158,2014-03-07,roux,24.0,10.0,31308.0,M,master,geologie,93.42,oui,1
11159,2014-05-14,chatain,20.0,10.0,35628.0,M,doctorat,forage,95.46,oui,0
11160,2011-08-02,chatain,9.0,6.0,33458.0,F,master,detective,108.83,oui,0
11161,2013-11-04,brun,20.0,5.0,37714.0,M,licence,archeologie,85.43,oui,1
11162,2010-05-29,brun,35.0,8.0,35382.0,M,licence,geologie,76.86,non,0
11163,2010-04-23,blond,27.0,9.0,27210.0,F,licence,forage,84.57,non,0
11164,2013-11-24,chatain,41.0,13.0,35013.0,M,doctorat,geologie,77.29,oui,0
11165,2013-04-29,brun,41.0,8.0,,M,doctorat,detective,96.42,oui,0
11166,2013-07-07,brun,35.0,12.0,32530.0,F,master,forage,89.79,non,0
11167,2012-04-09,blond,41.0,14.0,33416.0,F,licence,detective,66.9,non,0
11168,2012-12-20,chatain,34.0,7.0,22698.0,F,doctorat,geologie,39.75,non,1
11169,2010-06-23,chatain,39.0,12.0,26510.0,F,doctorat,forage,84.29,non,0
11170,2011-06-22,blond,36.0,8.0,26996.0,F,doctorat,detective,111.49,oui,0
11171,2011-01-10,blond,29.0,14.0,41283.0,M,bac,detective,71.78,oui,0
11172,2013-07-07,blond,35.0,11.0,33931.0,M,licence,geologie,70.14,non,0
11173,2011-06-15,brun,21.0,11.0,33739.0,M,master,geologie,70.29,non,1
11174,2013-01-26,chatain,39.0,9.0,29536.0,M,doctorat,geologie,84.27,non,0
11175,2014-12-21,blond,35.0,11.0,32191.0,M,licence,geologie,79.24,non,0
11176,2014-07-03,brun,27.0,12.0,30566.0,F,master,geologie,75.93,non,0
11177,2011-09-03,brun,27.0,9.0,39512.0,M,licence,geologie,69.57,oui,0
11178,2013-06-12,blond,37.0,5.0,35350.0,M,master,geologie,94.47,oui,1
11179,2012-05-26,brun,35.0,8.0,24906.0,F,doctorat,forage,130.93,oui,0
11180,2010-06-23,brun,36.0,8.0,38908.0,M,licence,geologie,66.36,oui,0
11181,2012-02-01,chatain,31.0,4.0,33484.0,F,master,geologie,100.3,non,0
11182,2013-04-24,roux,45.0,6.0,40870.0,M,bac,geologie,55.56,non,0
11183,2010-07-13,chatain,41.0,11.0,40239.0,M,master,geologie,73.74,non,0
11184,2014-10-26,roux,43.0,19.0,27925.0,M,bac,geologie,80.41,non,0
11185,2010-01-01,brun,40.0,9.0,44539.0,F,licence,archeologie,70.46,oui,1
11186,2013-12-31,chatain,37.0,11.0,43701.0,F,licence,forage,66.62,oui,0
11187,2011-08-03,chatain,35.0,6.0,29772.0,M,master,detective,63.09,non,1
11188,2012-08-22,brun,38.0,11.0,33520.0,F,master,detective,91.48,oui,0
11189,2013-11-11,chatain,21.0,9.0,33359.0,F,doctorat,geologie,89.51,oui,0
11190,2013-12-06,brun,47.0,5.0,36937.0,M,master,geologie,83.36,non,0
11191,2012-08-23,brun,14.0,10.0,39059.0,M,licence,forage,66.1,non,0
11192,2011-07-30,blond,51.0,10.0,35201.0,M,bac,geologie,67.22,non,0
