Characteristics: Table 1
Ticker,Name,Sector,Price,Dividend Yield,Years of Dividend Increases,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Forward P/E Ratio,Payout Ratio,Beta
BMRC,Bank of Marin Bancorp,-0.117892156862745,-0.030185771027911,0.203654776158338,0.054537676501009,0.12294342848763,-0.118945966588981,0.616801437556154
BMTC,Bryn Mawr Bank Corp.,-0.013463626492942,0.469522688162304,0.711117555998327,0.497624832287775,0.636892966008258,0.293686479652131,0.91568134666959
BNFT,Benefitfocus Inc,0.016582552271088,0.140776699029126,0.303142329020332,-0.026243093922652,0.240105540897097,-0.65296578882599,-0.62737843551797
BOCH,Bank of Commerce Holdings,0.009382329945269,0.270381704929002,0.639240184874803,0.31015445817857,0.701549978911851,0.238963531669865,1.22031129073867
BOMN,Boston Omaha Corp,-0.211180124223602,-0.013069586718473,0.68414707655214,0.010488245931284,0.776223776223776,0.131174089068826,1.11666666666667
BOOM,DMC Global Inc,-0.118245614035087,0.014738542297597,0.465306122448979,0.162080924855491,1.09941520467836,-0.206461982487219,5.05031900806549
BOOT,Boot Barn Holdings Inc,0.136176935229068,0.275855951747383,1.20410665032179,0.658671586715867,3.42584615384615,1.43137254901961,7.39206534422404
BOX,Box Inc,-0.049462365591397,0.167459059693608,0.364197530864197,0.224376731301939,0.345100426049908,0.080684596577017,0.693486590038314
BPFH,Boston Private Financial Holdings Inc,0.116679132385938,0.215570373627089,1.4570469356856,0.7751619998811,1.04076053527249,0.425189484335325,0.421620437817198
BPMC,Blueprint Medicines Corp,0.026171511327195,0.09359497299085,-0.056047197640118,-0.115470352206865,0.399153737658674,0.290658339838667,5.24292007551919
BPRN,Bank of Princeton,-0.052649690295939,0.290549409338083,0.420412038159707,0.181392953696948,0.396235792933109,-0.05717886546391,-0.147028386944855
BRC,Brady Corp.,-0.002484276216724,0.17251397219193,0.394447540402249,0.050720903333676,0.292362734879003,0.171433617697691,1.24335855838234
BRG,Bluerock Residential Growth REIT Inc,-0.109869646182495,-0.075104244265356,0.207817968187388,-0.234238203183198,0.79739790930285,-0.028129352323441,0.282051282051282
BRID,Bridgford Foods Corporation,-0.051047120418848,-0.121212121212121,-0.21195652173913,-0.20417124039517,-0.203734211971444,-0.442307692307692,0.193415637860082
BRKL,"Brookline Bancorp, Inc.",-0.001291155584247,0.242260963133677,0.647760558129626,0.295916230366492,0.449492630730742,0.111326623707822,0.555180248105032
BRKS,"Brooks Automation, Inc.",0.287213274768179,0.403519041296718,1.21428856272733,0.556800339987486,1.91351955924386,2.39153049644934,10.0883388512271
BRT,BRT Apartments Corp,0.048603351955307,0.306739069896964,0.55703027789299,0.249991675601521,1.09528699962046,0.51803116937734,2.35304310545026
BRY,Berry Corp,-0.010033444816053,0.446018563751831,1.02642568631478,0.618946044247545,1.12019196332641,-0.444892447911782,-0.5020774807812
BSGM,Biosig Technologies Inc,-0.112941176470588,-0.143181818181818,0.244224422442244,-0.033333333333333,-0.594623655913978,-0.43731343283582,-0.434782608695652
BSIG,BrightSphere Investment Group Inc,0.195507912200102,0.26588436238237,0.66740235515243,0.215329130017384,2.28471248246844,0.663541311512672,0.77303353773942
BSRR,Sierra Bancorp,0.00487964750009,0.264439444828834,0.325191851474783,0.173516253593481,0.475731582099768,0.134452917840037,0.796561175528486
BSTC,Biospecifics Technologies Corp.,0,0,0,0,0,0,0
BSVN,Bank7 Corp,-0.030657748049052,0.166268744802425,0.884318654646324,0.231970302360508,1.34480340866188,0.050818780590972,-0.019641004825688
BTAI,BioXcel Therapeutics Inc,-0.163658243080625,-0.311335711454617,-0.277396548138906,-0.247835497835497,0.069889162561576,2.1764168190128,2.15049864007253
BTU,Peabody Energy Corp.,0.578397212543554,-0.029978586723768,2.14583333333333,0.879668049792531,0.578397212543554,-0.847505554433447,-0.556330372271137
BUSE,First Busey Corp.,-0.026475219721827,0.196554304973566,0.439542099437374,0.187041853866162,0.511547378880491,0.055757453395248,0.415320420649017
BV,BrightView Holdings Inc,0.050552004648459,0.170226537216828,0.453376205787781,0.195767195767195,0.515507124895222,0.118811881188118,1.53932584269663
BWB,Bridgewater Bancshares Inc,-0.051234567901234,0.186872586872586,0.38095238095238,0.230584467574059,0.647374062165058,0.447269303201506,0.217908082408874
BWFG,Bankwell Financial Group Inc,0.019230769230769,0.430246919987129,0.762813337512232,0.41927244263173,0.829053816391136,-0.034415586690631,0.469592342762684
BXG,Bluegreen Vacations Corp,-0.034917555771096,0.361149110807113,0.986027944111776,0.253148614609571,1.12357272436239,-0.178941288113215,0.003277035543231
BXMT,Blackstone Mortgage Trust Inc,0.040691348027431,0.237619106732422,0.575579947512595,0.218739697204307,0.799416967025273,0.097226252055214,0.832430114234473
BXS,BancorpSouth Bank,-0.100478468899521,0.077290585526056,0.304966508173393,0.102417034688754,0.445438076337198,0.046017102101423,0.630661643130133
BY,Byline Bancorp Inc,0.025809479117785,0.492160356043385,0.625411743711381,0.419720212503409,0.871703541338447,0.123745681855568,0.106936328374231
BYD,Boyd Gaming Corp.,0.150241787560446,0.50743006993007,1.13296227581942,0.6071761416589,3.19586374695864,1.27631222899081,2.59951366385406
BYSI,BeyondSpring Inc,-0.028725314183123,-0.167692307692307,-0.282017252820172,-0.11311475409836,-0.184626978146194,-0.235335689045936,-0.35595238095238
BZH,Beazer Homes USA Inc.,-0.020992366412213,0.108589951377633,0.548679245283018,0.354455445544554,2.26232114467409,0.589465530596436,1.07063572149344
CAC,Camden National Corp.,-0.026561699816093,0.274834841684248,0.492988202372245,0.333594655395732,0.592081302963407,0.169257129479973,0.86255568823317
CADE,Cadence Bancorporation,0.040527803958529,0.21701841512013,0.95375753231929,0.355615859723228,2.79010247695556,0.107977639726618,0.134075687225212
CAI,Cai International Inc,-0.044354838709677,0.433651816500208,0.621750107144271,0.451087429387178,2.11341888378782,0.818306628763406,3.56101612511142
CAKE,Cheesecake Factory Inc.,-0.065150782131914,0.161490683229813,0.905027932960893,0.564220183486238,1.89271457085828,0.199804620396471,0.251170881841295
CAL,Caleres Inc,0.16410009624639,0.638322801741945,1.66178104952739,0.551436634171369,3.1043826458761,-0.059406325579948,-0.002070940008745
CALA,Calithera Biosciences Inc,-0.089068825910931,-0.242424242424242,-0.385245901639344,-0.541751527494908,-0.647887323943662,-0.630541871921182,-0.580223880597015
CALM,"Cal-Maine Foods, Inc.",-0.07000877117126,-0.055080948232795,-0.030771211535985,0.003567410188182,-0.136314928397203,-0.084249529838527,-0.237661622217181
CALX,Calix Inc,0.170826833073322,0.309011627906976,0.812801932367149,0.513104838709677,3.53931451612903,5.36016949152542,5.44206008583691
CAMP,Calamp Corp.,0.284804367606915,0.307407407407407,0.843342036553524,0.423387096774193,1.20970266040689,0.044378698224851,-0.079530638852672
CAR,Avis Budget Group Inc,0.278405797101449,1.03483275663206,1.45163979988883,1.36487935656836,4.80328947368421,1.41340629274966,2.46465043205027
CARA,Cara Therapeutics Inc,0.296572280178837,0.407008086253369,0.896802325581395,0.725049570389953,0.614100185528756,0.348837209302325,3.29276315789474
CARE,Carter Bankshares Inc,-0.049819494584837,0.275193798449612,0.539181286549707,0.227611940298507,0.539181286549707,0.539181286549707,0.539181286549707
CARG,CarGurus Inc,0.068757789779808,-0.184110371075166,0.270998023715415,-0.189253072801764,0.259177679882525,-0.345419847328244,-0.06725888324873
CARS,Cars.com,0.060582218725413,0.068145800316957,0.682896379525593,0.1929203539823,1.8619957537155,-0.355023923444976,-0.453808752025931
CASA,Casa Systems Inc,-0.041237113402061,0.07514450867052,1.04395604395604,0.507293354943274,0.875,-0.051020408163265,13.3076923076923
CASH,Meta Financial Group Inc.,0.008022549869904,0.251409821238704,0.945188284518828,0.272976695408357,1.6750060416355,0.810365305160845,2.12063688110837
CASI,CASI Pharmaceuticals Inc,-0.160194174757281,-0.514044943820224,-0.180094786729857,-0.413559322033898,-0.074866310160427,-0.497093023255813,0.253623188405797
CASS,Cass Information Systems Inc,-0.014696485623003,0.154280894979401,0.161832812609879,0.196109154656448,0.216942491180718,-0.039362066638286,-0.001821147754637
CATC,Cambridge Bancorp,0.023593466424682,0.167187946232093,0.360421698565285,0.221572449642625,0.745928231205474,0.079755102353381,1.02495530018885
CATM,Cardtronics plc,0.000773195876288,0.005958549222797,1.04476040021064,0.1,0.856118546845124,0.110697940503432,0.04241610738255
CATO,Cato Corp.,0.123176661264181,0.21259842519685,1.0748502994012,0.445255474452554,0.353515625,0.025823212025667,-0.514290920814701
CATY,Cathay General Bancorp,-0.009787538792074,0.199027596712791,0.809820501409286,0.29885582950795,0.702777481301467,0.219494268553335,0.529244778705598
CBAN,"Colony Bankcorp, Inc.",-0.004563233376792,0.099549954995499,0.26198347107438,0.050011345898629,0.40819093113974,-0.076331214198005,0.721824434797316
CBAY,Cymabay Therapeutics Inc,0.011135857461024,-0.190730837789661,-0.486425339366515,-0.209059233449477,1.56497175141243,-0.651305683563748,0.56551724137931
CBB,"Cincinnati Bell, Inc.",0.003903708523097,0.011803278688524,0.019828155981493,0.009816753926701,0.053242320819112,0.767468499427262,-0.214758269720101
CBMG,Cellular Biomedicine Group Inc,0,0,0,0,0,0,0
CBNK,Capital Bancorp Inc,0.110386352232814,0.560648801128349,1.16960784313725,0.588657573582196,1.07793427230047,0.897941680960548,0.728906249999999
CBRL,Cracker Barrel Old Country Store Inc,-0.030517932918676,0.220400995170496,0.374938169826875,0.264251061249242,0.781978489752394,0.021982614407761,0.302501681037815
CBTX,CBTX Inc,0.004525002720121,0.181928060154452,0.60469907419241,0.235671096554764,0.855935861127042,0.007520293236871,0.145031206568882
CBU,"Community Bank System, Inc.",-0.015982884470173,0.199457567213497,0.361189643886745,0.261442358263181,0.291956788267135,0.257573345042163,1.21887991827121
CBZ,Cbiz Inc,0.012812690665039,0.243445692883895,0.436607529208135,0.247651258925216,0.472937000887311,0.708697889861039,2.29038652130823
CCB,Coastal Financial Corp,0.052141527001862,0.395750988142292,0.921768707482993,0.345238095238095,1.10349962769918,0.735257985257985,0.722560975609756
CCBG,"Capital City Bank Group, Inc.",-0.055555555555555,0.179302381883531,0.211225714517972,0.036326665875681,0.297836256411044,0.161516345144146,0.813197039327692
CCF,Chase Corp.,0.022408721232047,0.182882882882882,0.195637546884027,0.169884169884169,0.266358605494519,0.277740053371625,1.19682773390443
CCMP,CMC Materials Inc,0.057358575614153,0.250081602364003,0.323758667635419,0.243637178164313,0.652119865407606,0.567249938198606,3.73611419572372
CCNE,CNB Financial Corp (PA),-0.007154213036565,0.217699046022004,0.380911578540037,0.181662937506208,0.518218008326496,-0.062938427026986,0.597360326889751
CCOI,Cogent Communications Holdings Inc,0.014098986635335,0.186010401852271,0.263328527623076,0.167586250044386,-0.188064489197906,0.357643107970475,1.18950559346541
CCRN,"Cross Country Healthcares, Inc.",0.049450549450549,0.533256880733944,0.904558404558404,0.507328072153325,1.30120481927711,0.896453900709219,0.040466926070038
CCS,Century Communities Inc,0.078659035159443,0.384841486458114,0.599030303030302,0.506624029237094,2.86862170087976,1.64156988386063,2.66648137854364
CCXI,ChemoCentryx Inc,-0.096520542559465,-0.184817311103228,-0.123486221035567,-0.257751937984496,-0.121223709369024,2.50304878048781,18.15
CDE,Coeur Mining Inc,0.032573289902279,0.228682170542635,0.220795892169447,-0.081159420289855,1.58423913043478,1.54959785522788,0.324512534818941
CDLX,Cardlytics Inc,0.228197929461309,0.141005786942701,0.662391639947749,-0.019471877845485,2.2382604672681,8.30166112956811,9.47045624532536
CDMO,Avid Bioservices Inc,0.280118694362017,0.546236559139785,1.75478927203065,0.869150779896014,2.85178571428571,3.46583850931677,6.9010989010989
CDNA,Caredx Inc,0.310681190050398,0.080407397480568,0.584824061332809,0.112767425810904,2.13818606461658,1.84073291050035,17.5397263424169
CDXC,Chromadex Corp,-0.07760532150776,0.736951983298538,0.71900826446281,0.733333333333333,0.569811320754717,0.836644591611479,0.934883720930232
CDXS,Codexis Inc.,0.183091787439613,0.104645917907081,0.700694444444444,0.121850664223545,1.1295652173913,0.279519331243468,6.20294117647059
CDZI,Cadiz Inc.,0.203883495145631,0,0.120481927710843,0.047887323943661,-0.082990961380443,0.099507389162561,0.87563025210084
CECE,Ceco Environmental Corp.,-0.074390243902438,0.073550212164073,0.025675675675675,0.09051724137931,0.521042084168336,-0.01937984496124,0.192121630960608
CEIX,Consol Energy Inc,-0.026183282980866,0.087739032620922,1.16331096196868,0.341192787794729,0.941767068273092,-0.716255868544601,-0.549184149184149
CELH,Celsius Holdings Inc,0.439871234766612,0.101688951442646,1.87116001834021,0.244682965613198,12.1278825995807,15.478947368421,91.0882352941176
CENT,Central Garden & Pet Co.,-0.006701940035273,0.280290975221641,0.36964980544747,0.458689458689458,0.742035261367151,1.12769172648281,2.49379652605459
CENTA,Central Garden & Pet Co.,0.008889766890557,0.27675,0.377292340884573,0.405725295898706,0.693302387267904,1.12261014131338,2.17599502487562
CENX,Century Aluminum Co.,-0.135456017269293,0.631364562118126,1.22809457579972,0.452402538531278,2.72558139534884,0.878077373974208,0.739413680781758
CERC,Cerecor Inc,-0.046979865771812,-0.062706270627062,0.320930232558139,0.075757575757575,0.105058365758754,-0.482695810564663,-0.211111111111111
CERS,Cerus Corp.,0.035234899328859,-0.058015267175572,0.035234899328859,-0.108381502890173,0.002437043054427,0.021523178807947,-0.046367851622874
CEVA,Ceva Inc.,0.102384557153671,-0.048047066514136,0.397217558167426,0.28021978021978,0.910462446703837,1.36788617886179,1.51619870410367
CFB,Crossfirst Bankshares Inc,0.017519271198318,0.248495270851246,0.625979843225084,0.350697674418604,0.624161073825503,-0.005479452054794,-0.005479452054794
CFFI,C & F Financial Corp,-0.050516647531572,0.065084794658863,0.34214464002285,0.122485266532565,0.346576569242041,-0.096170912222567,0.243657646765136
CFFN,Capitol Federal Financial,-0.039473684210526,0.015330407368486,0.163058294535219,0.05838005026097,0.145217800554306,0.068622826564304,0.342309303204584
CHCO,City Holding Co.,-0.04719644920341,0.113972782153756,0.320035003854791,0.147510344968563,0.192394408081396,0.056945120622735,0.850304067655347
CHCT,Community Healthcare Trust Inc,0.08542922469341,0.152377799845525,0.092850431008323,0.118864937018317,0.501649168514253,0.554583072846893,2.66376437406599
CHDN,"Churchill Downs, Inc.",-0.060502038189229,0.183641474754027,0.338300642408757,0.124031007751937,1.26433865695088,1.20895203159018,3.66427647794401
CHEF,Chefs` Warehouse Inc,0.163828732021821,0.216309606081548,1.26075786769428,0.370182950564422,1.8876127973749,0.088435374149659,0.821946169772256
CHMA,Chiasma Inc,-0.021487603305785,-0.290167865707434,-0.223097112860892,-0.319540229885057,-0.390946502057613,-0.511551155115511,-0.154285714285714
CHMG,Chemung Financial Corp.,0.042698749705119,0.310363433152194,0.264627621527281,0.309975074908642,0.589933776740204,-0.023538898277937,0.89829926129531
CHMI,Cherry Hill Mortgage Investment Corporation,0.047415827161,0.167417503258707,0.217026450359386,0.148261862186083,0.732005631986971,-0.249728109109079,0.232392241119171
CHRS,Coherus Biosciences Inc,0.003441156228492,-0.318373071528751,-0.182277061132921,-0.161104718066743,-0.17440543601359,-0.059354838709677,-0.274265803882528
CHS,"Chico`s Fas, Inc.",-0.067692307692307,0.030612244897959,1.77981651376147,0.90566037735849,1.4047619047619,-0.076106842297841,-0.713789129654469
CHUY,Chuy`s Holdings Inc,0.026500938086303,0.247008547008547,0.923956043956044,0.652321630804077,1.82751937984496,1.10129620739318,0.483226025076245
CIA,"Citizens, Inc.",-0.040201005025125,-0.044999999999999,-0.022184300341296,0,0.005263157894736,-0.173160173160173,-0.318668252080856
CIO,City Office REIT Inc,0.05997856873932,0.177745122225916,0.720598605343571,0.157043952917373,0.301302487644737,0.097023648952432,0.414000927213722
CIR,Circor International Inc,0.003253475303164,0.023845457289465,0.205401563610518,-0.117585848074921,2.05035971223022,0.002067946824224,-0.298017603367528
CIVB,Civista Bancshares Inc,0.010371684992466,0.376034269236061,0.604207207772732,0.326925628703132,0.588661104050395,0.110703316656686,1.18083895926572
CKH,SEACOR Holdings Inc,0.02292334237121,-0.011904761904761,0.297686053783614,0.001206272617611,0.644867221561632,-0.033535165346995,-0.214364818688651
CKPT,Checkpoint Therapeutics Inc,-0.098101265822784,-0.095238095238095,0.172839506172839,0.075471698113207,0.574585635359116,-0.201680672268907,-0.715
