,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1834,109374,Female,disloyal Customer,25,Business travel,Eco,1189,3,3,3,4,4,3,4,4,3,4,4,1,4,4,31,29.0,neutral or dissatisfied
1835,51769,Female,Loyal Customer,24,Personal Travel,Eco,455,3,2,3,3,5,3,4,5,1,3,4,1,3,5,0,0.0,neutral or dissatisfied
1836,53471,Female,Loyal Customer,60,Business travel,Eco,2253,4,5,3,5,5,1,3,4,4,4,4,2,4,2,0,0.0,neutral or dissatisfied
1837,81486,Male,Loyal Customer,62,Personal Travel,Eco,528,2,5,2,4,2,2,2,2,4,5,4,2,2,2,0,0.0,neutral or dissatisfied
1838,27820,Female,Loyal Customer,27,Business travel,Business,1533,4,2,2,2,4,4,4,4,3,5,4,3,4,4,56,60.0,neutral or dissatisfied
1839,109343,Female,disloyal Customer,22,Business travel,Eco,1136,3,3,3,2,4,3,4,4,4,4,4,3,5,4,100,104.0,satisfied
1840,71950,Male,Loyal Customer,50,Business travel,Business,1437,4,4,4,4,2,5,5,4,4,4,4,4,4,5,0,21.0,satisfied
1841,27780,Male,Loyal Customer,36,Business travel,Business,1448,3,3,3,3,3,2,1,4,4,4,4,2,4,1,0,0.0,satisfied
1842,4727,Female,Loyal Customer,47,Business travel,Business,2586,3,3,3,3,5,4,4,5,5,5,5,3,5,4,0,0.0,satisfied
1843,25969,Female,Loyal Customer,23,Personal Travel,Eco,946,0,4,0,3,2,0,2,2,4,1,3,5,3,2,0,0.0,satisfied
1844,73609,Male,Loyal Customer,40,Business travel,Business,192,3,3,4,3,5,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
1845,106644,Male,Loyal Customer,37,Business travel,Business,2601,3,4,4,4,1,4,3,3,3,3,3,3,3,1,0,2.0,neutral or dissatisfied
1846,79559,Male,Loyal Customer,53,Business travel,Business,3825,3,3,3,3,5,4,4,3,3,4,3,3,3,3,0,0.0,satisfied
1847,110967,Female,Loyal Customer,80,Business travel,Business,3859,5,1,1,1,2,4,4,5,5,4,5,2,5,4,0,0.0,neutral or dissatisfied
1848,89494,Female,Loyal Customer,56,Personal Travel,Eco Plus,1931,2,4,1,2,4,4,4,4,4,1,5,3,4,5,0,0.0,neutral or dissatisfied
1849,8195,Female,Loyal Customer,54,Business travel,Business,335,2,2,2,2,1,4,4,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
1850,113272,Male,Loyal Customer,47,Business travel,Business,3136,2,2,2,2,3,5,4,3,3,4,3,5,3,3,0,0.0,satisfied
1851,25628,Male,Loyal Customer,60,Business travel,Business,526,1,1,1,1,1,5,1,4,4,4,4,4,4,1,0,0.0,satisfied
1852,515,Male,disloyal Customer,21,Business travel,Business,89,4,0,5,1,3,5,3,3,4,4,5,5,4,3,0,0.0,satisfied
1853,124214,Male,Loyal Customer,7,Personal Travel,Eco,2176,2,5,2,2,5,2,5,5,3,2,2,1,4,5,0,0.0,neutral or dissatisfied
1854,121646,Female,Loyal Customer,21,Personal Travel,Eco Plus,912,4,5,4,5,2,4,1,2,3,2,5,3,4,2,0,0.0,neutral or dissatisfied
1855,98967,Male,Loyal Customer,65,Business travel,Business,479,2,2,5,2,3,5,4,5,5,5,5,5,5,3,11,13.0,satisfied
1856,81883,Female,Loyal Customer,60,Business travel,Business,1561,2,5,5,5,3,1,2,2,2,2,2,1,2,3,0,0.0,neutral or dissatisfied
1857,112479,Male,Loyal Customer,52,Personal Travel,Eco,853,2,5,2,3,5,2,5,5,5,2,5,3,4,5,86,85.0,neutral or dissatisfied
1858,103058,Female,disloyal Customer,27,Business travel,Eco,460,2,3,1,3,4,1,4,4,1,5,2,2,2,4,62,43.0,neutral or dissatisfied
1859,16009,Male,Loyal Customer,35,Business travel,Business,3153,3,3,3,3,1,5,5,5,5,4,5,3,5,4,81,73.0,satisfied
1860,8972,Female,Loyal Customer,29,Business travel,Business,3458,2,5,5,5,2,3,2,2,2,1,3,1,3,2,0,0.0,neutral or dissatisfied
1861,92364,Male,Loyal Customer,45,Business travel,Business,2139,3,3,3,3,3,3,4,5,5,5,5,3,5,3,0,0.0,satisfied
1862,121174,Female,Loyal Customer,50,Personal Travel,Eco,2521,2,1,2,4,2,4,5,1,1,3,3,5,2,5,10,10.0,neutral or dissatisfied
1863,71391,Female,Loyal Customer,59,Business travel,Business,258,5,5,2,5,3,5,5,5,5,5,5,3,5,5,10,12.0,satisfied
1864,67573,Male,disloyal Customer,36,Business travel,Business,1126,1,1,1,4,1,1,1,1,5,5,5,3,5,1,13,5.0,neutral or dissatisfied
1865,128705,Male,Loyal Customer,14,Business travel,Eco,1504,3,3,3,3,3,3,2,3,1,5,3,1,3,3,0,0.0,neutral or dissatisfied
1866,21068,Male,Loyal Customer,46,Business travel,Eco,152,3,4,4,4,3,3,3,3,2,5,3,2,2,3,3,0.0,neutral or dissatisfied
1867,67570,Male,Loyal Customer,49,Business travel,Business,1188,2,2,2,2,4,5,5,4,4,4,4,3,4,5,8,23.0,satisfied
1868,61749,Female,Loyal Customer,29,Personal Travel,Eco,1464,5,5,5,3,4,5,4,4,5,5,5,4,4,4,30,6.0,satisfied
1869,125135,Male,Loyal Customer,58,Personal Travel,Eco,361,1,4,1,4,2,1,2,2,3,3,5,5,4,2,0,3.0,neutral or dissatisfied
1870,55549,Male,Loyal Customer,69,Personal Travel,Eco,550,3,4,3,4,2,3,4,2,1,4,3,3,3,2,0,0.0,neutral or dissatisfied
1871,96023,Male,disloyal Customer,25,Business travel,Business,1235,5,5,5,3,4,5,1,4,3,2,5,3,4,4,10,0.0,satisfied
1872,78437,Male,disloyal Customer,28,Business travel,Business,666,0,0,0,2,2,0,2,2,3,4,5,3,5,2,41,68.0,satisfied
1873,114719,Male,disloyal Customer,42,Business travel,Business,296,3,3,3,4,4,3,4,4,5,4,4,3,4,4,13,0.0,neutral or dissatisfied
1874,55397,Male,Loyal Customer,52,Business travel,Eco Plus,678,2,2,2,2,2,2,2,2,1,1,3,1,3,2,0,20.0,neutral or dissatisfied
1875,113489,Female,Loyal Customer,19,Business travel,Eco,223,4,5,5,5,4,4,4,4,2,5,3,2,3,4,2,0.0,neutral or dissatisfied
1876,66058,Male,Loyal Customer,66,Business travel,Business,3829,3,5,5,5,3,3,3,3,3,3,3,1,3,3,42,41.0,neutral or dissatisfied
1877,17723,Male,Loyal Customer,36,Business travel,Business,2194,3,3,2,3,3,4,1,4,4,4,4,2,4,5,14,0.0,satisfied
1878,28169,Female,disloyal Customer,30,Business travel,Eco,933,3,3,3,4,3,3,4,3,5,5,3,5,1,3,4,3.0,neutral or dissatisfied
1879,12449,Male,Loyal Customer,58,Personal Travel,Eco,201,2,5,2,5,5,2,5,5,4,2,1,5,3,5,10,15.0,neutral or dissatisfied
1880,112309,Male,Loyal Customer,29,Business travel,Business,909,1,1,1,1,4,4,4,4,3,2,4,3,4,4,1,0.0,satisfied
1881,123737,Male,Loyal Customer,39,Business travel,Business,3264,3,3,3,3,5,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
1882,106866,Female,disloyal Customer,25,Business travel,Business,577,4,0,4,4,2,4,2,2,5,4,5,4,4,2,26,22.0,neutral or dissatisfied
1883,111069,Male,Loyal Customer,24,Personal Travel,Eco,319,2,3,2,1,5,2,5,5,3,3,2,1,3,5,49,37.0,neutral or dissatisfied
1884,85212,Female,disloyal Customer,21,Business travel,Eco,689,3,3,3,3,5,3,5,5,3,1,3,4,4,5,0,0.0,neutral or dissatisfied
1885,92896,Female,disloyal Customer,59,Business travel,Business,134,1,1,1,1,2,1,2,2,3,2,5,4,4,2,11,12.0,neutral or dissatisfied
1886,114705,Female,Loyal Customer,39,Business travel,Eco,358,1,4,4,4,1,1,1,1,2,1,4,1,3,1,23,21.0,neutral or dissatisfied
1887,119101,Female,Loyal Customer,46,Business travel,Business,2294,1,1,1,1,3,5,4,2,2,2,2,4,2,5,0,0.0,satisfied
1888,39572,Female,disloyal Customer,27,Business travel,Eco,620,1,0,1,3,3,1,3,3,1,2,4,1,3,3,0,0.0,neutral or dissatisfied
1889,94244,Female,Loyal Customer,55,Business travel,Business,1939,0,0,0,1,3,4,4,3,3,3,3,3,3,5,34,37.0,satisfied
1890,769,Male,Loyal Customer,49,Business travel,Business,158,4,4,4,4,2,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
1891,80195,Male,Loyal Customer,48,Personal Travel,Eco,2475,3,3,3,4,3,1,1,2,2,5,3,1,4,1,5,13.0,neutral or dissatisfied
1892,974,Female,disloyal Customer,37,Business travel,Business,158,1,1,1,3,5,1,4,5,2,3,4,3,4,5,0,0.0,neutral or dissatisfied
1893,53360,Male,Loyal Customer,22,Business travel,Business,1476,4,4,4,4,4,4,4,4,3,5,3,1,1,4,2,0.0,satisfied
1894,123551,Female,Loyal Customer,52,Business travel,Business,1773,2,2,2,2,2,3,5,3,3,3,3,5,3,4,14,11.0,satisfied
1895,18758,Male,Loyal Customer,34,Business travel,Business,1039,1,1,1,1,2,3,5,5,5,5,5,2,5,1,30,33.0,satisfied
1896,18971,Female,Loyal Customer,66,Personal Travel,Eco Plus,448,4,5,4,4,2,4,5,4,4,4,4,3,4,4,17,13.0,neutral or dissatisfied
1897,118263,Male,disloyal Customer,19,Business travel,Eco,1788,4,4,4,2,5,4,5,5,5,3,3,4,5,5,19,3.0,neutral or dissatisfied
1898,75489,Male,Loyal Customer,52,Business travel,Business,2342,5,5,5,5,4,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
1899,14930,Male,Loyal Customer,13,Personal Travel,Business,554,4,4,4,1,1,4,2,1,5,4,4,4,4,1,0,12.0,satisfied
1900,49829,Female,Loyal Customer,38,Business travel,Business,308,3,3,4,3,3,4,5,4,4,4,4,3,4,2,0,0.0,satisfied
1901,106632,Male,Loyal Customer,41,Business travel,Business,3161,3,4,4,4,4,3,3,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
1902,60517,Male,Loyal Customer,62,Personal Travel,Eco,862,2,4,2,4,4,2,4,4,5,2,5,4,5,4,0,0.0,neutral or dissatisfied
1903,40888,Male,Loyal Customer,41,Personal Travel,Eco,558,0,4,0,4,5,0,3,5,5,4,4,5,5,5,0,0.0,satisfied
1904,96288,Female,Loyal Customer,15,Personal Travel,Eco,687,3,1,3,2,2,3,2,2,1,5,1,4,2,2,0,0.0,neutral or dissatisfied
1905,61132,Male,Loyal Customer,21,Personal Travel,Business,862,5,4,5,2,2,5,5,2,4,4,5,3,5,2,2,0.0,satisfied
1906,125338,Male,Loyal Customer,56,Business travel,Business,1610,1,1,3,1,5,4,4,5,5,5,5,4,5,4,0,9.0,satisfied
1907,9229,Female,disloyal Customer,50,Business travel,Eco,100,1,2,1,3,2,1,2,2,3,2,3,4,4,2,0,10.0,neutral or dissatisfied
1908,83528,Female,disloyal Customer,39,Business travel,Business,946,2,2,2,4,5,2,5,5,2,2,4,3,3,5,0,25.0,neutral or dissatisfied
1909,46138,Female,disloyal Customer,25,Business travel,Eco,604,3,5,3,3,1,3,1,1,1,5,5,5,2,1,0,0.0,neutral or dissatisfied
1910,49544,Male,Loyal Customer,48,Business travel,Eco,89,3,5,5,5,3,3,3,3,2,5,4,3,3,3,0,0.0,satisfied
1911,107125,Female,Loyal Customer,26,Personal Travel,Eco,842,0,5,0,1,4,0,4,4,3,3,5,4,3,4,12,0.0,satisfied
1912,29620,Female,Loyal Customer,22,Business travel,Business,3652,5,5,5,5,5,5,5,5,2,2,1,2,1,5,0,0.0,satisfied
1913,47324,Female,Loyal Customer,46,Business travel,Business,3460,4,4,4,4,4,2,2,4,4,5,4,2,4,1,0,0.0,satisfied
1914,6362,Male,Loyal Customer,70,Business travel,Business,296,4,1,1,1,2,3,3,4,4,3,4,4,4,1,0,0.0,neutral or dissatisfied
1915,87,Male,Loyal Customer,65,Personal Travel,Eco,67,3,5,3,3,5,3,5,5,4,3,5,4,5,5,1,0.0,neutral or dissatisfied
1916,11230,Male,Loyal Customer,40,Personal Travel,Eco,134,3,2,3,3,1,3,1,1,1,5,3,3,2,1,0,0.0,neutral or dissatisfied
1917,114345,Male,Loyal Customer,25,Personal Travel,Eco,909,2,2,3,3,2,3,2,2,1,3,4,3,3,2,11,0.0,neutral or dissatisfied
1918,77076,Male,Loyal Customer,60,Business travel,Business,2231,2,2,2,2,2,4,4,2,2,2,2,1,2,4,0,2.0,neutral or dissatisfied
1919,97456,Male,Loyal Customer,36,Business travel,Business,670,2,2,2,2,3,5,4,4,4,5,4,4,4,5,10,16.0,satisfied
1920,3676,Female,disloyal Customer,42,Business travel,Business,431,3,3,3,5,3,3,3,3,5,2,4,5,5,3,0,4.0,neutral or dissatisfied
1921,52120,Female,Loyal Customer,23,Business travel,Eco Plus,438,4,5,5,5,4,4,5,4,5,3,4,3,2,4,0,2.0,satisfied
1922,21570,Male,Loyal Customer,23,Business travel,Eco Plus,377,2,2,2,2,2,2,4,2,1,1,3,2,4,2,0,0.0,neutral or dissatisfied
1923,68107,Female,Loyal Customer,19,Personal Travel,Eco,868,5,2,5,3,5,1,1,3,4,3,4,1,2,1,165,146.0,satisfied
1924,100541,Male,Loyal Customer,27,Personal Travel,Eco,580,3,4,3,3,2,3,2,2,4,4,4,3,5,2,6,4.0,neutral or dissatisfied
1925,40288,Female,Loyal Customer,30,Personal Travel,Eco,402,1,5,1,3,4,1,4,4,3,4,4,4,4,4,0,0.0,neutral or dissatisfied
1926,94437,Female,Loyal Customer,56,Business travel,Business,1713,1,1,1,1,3,4,5,4,4,5,4,5,4,3,7,0.0,satisfied
1927,85045,Male,Loyal Customer,54,Business travel,Business,874,3,2,3,3,3,5,5,4,4,4,4,4,4,5,2,0.0,satisfied
1928,125592,Male,Loyal Customer,60,Business travel,Business,1587,5,2,5,5,3,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
1929,48234,Male,Loyal Customer,60,Personal Travel,Eco,259,1,2,1,4,4,1,4,4,3,2,4,2,3,4,0,0.0,neutral or dissatisfied
1930,88291,Female,disloyal Customer,37,Business travel,Eco,404,2,1,2,4,1,2,1,1,4,1,4,3,4,1,0,0.0,neutral or dissatisfied
1931,73178,Male,disloyal Customer,27,Business travel,Business,1258,5,5,5,4,1,5,1,1,5,4,5,3,4,1,0,0.0,satisfied
1932,22684,Female,Loyal Customer,60,Business travel,Business,3851,2,3,3,3,3,3,4,2,2,2,2,1,2,4,23,22.0,neutral or dissatisfied
1933,101396,Female,disloyal Customer,27,Business travel,Eco,486,2,2,2,4,5,2,5,5,3,3,3,3,3,5,10,4.0,neutral or dissatisfied
1934,68930,Male,Loyal Customer,31,Business travel,Business,3695,1,1,1,1,5,5,5,5,5,4,5,3,5,5,13,40.0,satisfied
1935,68954,Male,Loyal Customer,57,Business travel,Business,700,3,3,3,3,3,2,2,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
1936,63827,Male,disloyal Customer,24,Business travel,Eco,1172,4,4,4,2,3,4,3,3,3,5,4,5,5,3,0,0.0,neutral or dissatisfied
1937,109438,Male,Loyal Customer,31,Business travel,Business,873,4,4,4,4,5,5,5,5,5,5,4,5,5,5,3,3.0,satisfied
1938,41285,Female,Loyal Customer,29,Business travel,Business,542,5,3,5,5,5,4,5,5,1,3,4,3,5,5,0,0.0,satisfied
1939,17773,Male,disloyal Customer,31,Business travel,Business,1075,4,4,4,3,1,4,1,1,2,3,3,5,2,1,3,4.0,neutral or dissatisfied
1940,44995,Male,Loyal Customer,44,Business travel,Business,222,1,2,3,2,3,2,2,5,5,4,1,1,5,3,0,9.0,neutral or dissatisfied
1941,125488,Female,Loyal Customer,67,Business travel,Eco Plus,1417,4,5,5,5,1,4,2,4,4,4,4,1,4,3,0,0.0,satisfied
1942,60874,Male,Loyal Customer,72,Business travel,Business,3081,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
1943,9854,Female,Loyal Customer,28,Business travel,Business,2298,4,2,2,2,4,4,4,4,1,1,3,2,4,4,7,18.0,neutral or dissatisfied
1944,114208,Female,disloyal Customer,36,Business travel,Eco,846,3,3,3,3,1,3,1,1,2,4,3,1,3,1,5,0.0,neutral or dissatisfied
1945,63178,Male,disloyal Customer,33,Business travel,Business,337,4,4,4,1,2,4,2,2,4,4,4,4,4,2,87,75.0,neutral or dissatisfied
1946,95873,Female,Loyal Customer,36,Business travel,Eco,580,2,4,4,4,2,2,2,2,4,2,2,1,3,2,1,0.0,neutral or dissatisfied
1947,1036,Female,Loyal Customer,40,Business travel,Business,3608,3,3,3,3,2,1,1,5,5,5,5,4,5,1,0,0.0,satisfied
1948,30351,Male,Loyal Customer,48,Business travel,Business,3842,2,1,2,2,2,4,2,3,3,3,3,2,3,5,36,34.0,satisfied
1949,123391,Female,Loyal Customer,9,Business travel,Business,1337,5,5,5,5,5,5,5,5,5,3,4,4,4,5,4,0.0,satisfied
1950,111860,Female,Loyal Customer,42,Business travel,Business,2751,4,4,4,4,3,5,5,4,4,4,4,5,4,4,17,22.0,satisfied
1951,107519,Male,Loyal Customer,46,Business travel,Business,2790,2,1,1,1,4,3,3,2,2,2,2,4,2,2,4,0.0,neutral or dissatisfied
1952,18700,Female,Loyal Customer,37,Business travel,Eco Plus,383,4,2,2,2,4,4,4,4,4,2,5,5,1,4,0,0.0,satisfied
1953,801,Female,Loyal Customer,55,Business travel,Business,1688,2,2,2,2,2,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
1954,10633,Male,Loyal Customer,47,Business travel,Business,2182,0,5,0,4,3,5,4,3,3,3,3,5,3,4,21,24.0,satisfied
1955,83998,Male,Loyal Customer,70,Personal Travel,Eco,321,2,5,2,5,2,2,2,2,3,2,2,5,1,2,0,0.0,neutral or dissatisfied
1956,75202,Female,disloyal Customer,44,Business travel,Business,1744,4,4,4,2,4,4,4,4,5,2,4,3,5,4,0,0.0,neutral or dissatisfied
1957,47686,Female,Loyal Customer,62,Personal Travel,Eco,1428,4,3,4,2,1,4,3,2,2,4,2,1,2,2,0,0.0,satisfied
1958,73731,Female,Loyal Customer,28,Personal Travel,Eco,204,2,3,0,2,3,0,3,3,4,1,3,4,4,3,0,6.0,neutral or dissatisfied
1959,111052,Male,Loyal Customer,33,Business travel,Business,240,2,2,3,2,2,2,2,2,2,5,4,3,3,2,1,0.0,neutral or dissatisfied
1960,39185,Female,Loyal Customer,45,Personal Travel,Eco,287,2,4,2,2,5,4,4,2,2,2,2,5,2,5,0,0.0,neutral or dissatisfied
1961,90366,Female,Loyal Customer,53,Business travel,Business,1963,3,3,3,3,4,4,5,5,5,5,5,5,5,4,1,0.0,satisfied
1962,51400,Male,Loyal Customer,57,Personal Travel,Eco Plus,156,2,5,2,3,4,2,4,4,3,3,1,1,5,4,0,0.0,neutral or dissatisfied
1963,40401,Female,Loyal Customer,58,Business travel,Business,222,5,5,5,5,3,5,5,5,5,4,5,4,5,4,0,0.0,satisfied
1964,88862,Male,Loyal Customer,50,Business travel,Business,2149,2,5,5,5,3,3,3,2,2,2,2,2,2,4,5,0.0,neutral or dissatisfied
1965,62177,Female,disloyal Customer,26,Business travel,Eco,934,3,3,3,3,1,3,1,1,1,4,2,3,3,1,0,0.0,neutral or dissatisfied
1966,77788,Female,Loyal Customer,53,Personal Travel,Eco,874,3,0,4,3,3,4,1,5,5,4,5,5,5,5,0,9.0,neutral or dissatisfied
1967,84672,Female,Loyal Customer,51,Business travel,Business,2182,2,2,2,2,2,3,4,5,5,5,5,4,5,3,14,29.0,satisfied
1968,107722,Female,disloyal Customer,37,Business travel,Eco,251,3,2,3,3,3,3,3,3,4,3,3,1,4,3,0,0.0,neutral or dissatisfied
1969,65077,Male,Loyal Customer,24,Personal Travel,Eco,190,2,3,2,2,5,2,5,5,3,2,2,1,3,5,0,0.0,neutral or dissatisfied
1970,117010,Female,Loyal Customer,58,Business travel,Business,1905,2,3,3,3,5,4,4,2,2,2,2,3,2,2,7,0.0,neutral or dissatisfied
1971,21883,Female,Loyal Customer,52,Business travel,Eco,448,4,2,2,2,2,2,3,4,4,4,4,5,4,5,2,63.0,satisfied
1972,68114,Male,Loyal Customer,32,Personal Travel,Eco,868,3,3,3,1,4,3,4,4,4,2,3,4,4,4,0,0.0,neutral or dissatisfied
1973,104822,Female,disloyal Customer,27,Business travel,Eco,472,3,4,3,4,3,3,3,3,1,5,4,2,4,3,8,5.0,neutral or dissatisfied
1974,33785,Male,Loyal Customer,29,Business travel,Business,2145,2,5,5,5,2,2,2,2,1,3,3,4,3,2,0,0.0,neutral or dissatisfied
1975,84560,Male,Loyal Customer,40,Personal Travel,Eco,2504,4,5,5,1,4,5,4,4,2,3,3,2,4,4,0,0.0,neutral or dissatisfied
1976,26208,Female,Loyal Customer,59,Business travel,Business,1568,3,4,2,2,5,3,4,3,3,3,3,4,3,2,0,2.0,neutral or dissatisfied
1977,117721,Female,Loyal Customer,26,Personal Travel,Eco Plus,1009,3,4,3,5,5,3,5,5,5,1,1,3,5,5,0,9.0,neutral or dissatisfied
1978,115695,Female,Loyal Customer,52,Business travel,Business,333,4,3,5,5,5,4,3,4,4,4,4,4,4,1,19,9.0,neutral or dissatisfied
1979,99946,Female,Loyal Customer,50,Business travel,Eco,1986,2,3,3,3,3,2,4,2,2,2,2,3,2,4,7,16.0,neutral or dissatisfied
1980,104044,Male,Loyal Customer,35,Business travel,Eco,1044,2,1,1,1,2,2,2,2,4,2,4,4,4,2,4,13.0,neutral or dissatisfied
1981,71947,Male,Loyal Customer,47,Personal Travel,Business,1437,0,4,0,3,5,5,4,1,1,0,1,4,1,3,0,0.0,satisfied
1982,3621,Female,Loyal Customer,20,Personal Travel,Business,427,4,0,4,3,1,4,1,1,3,4,5,3,4,1,93,92.0,satisfied
1983,82916,Male,Loyal Customer,39,Personal Travel,Eco,645,3,3,3,5,3,3,1,3,5,4,5,3,3,3,21,74.0,neutral or dissatisfied
1984,18669,Female,Loyal Customer,32,Personal Travel,Eco,201,1,4,1,4,1,1,1,1,3,3,3,1,4,1,63,66.0,neutral or dissatisfied
1985,95728,Female,disloyal Customer,23,Business travel,Eco,419,3,4,3,5,1,3,1,1,5,3,4,3,5,1,0,6.0,neutral or dissatisfied
1986,4422,Male,Loyal Customer,59,Business travel,Business,762,1,1,1,1,5,5,5,3,3,3,3,3,3,3,0,0.0,satisfied
1987,88144,Male,Loyal Customer,50,Business travel,Business,366,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
1988,64411,Male,Loyal Customer,42,Business travel,Eco Plus,758,4,5,5,5,4,4,4,4,3,5,5,5,5,4,5,0.0,satisfied
1989,60978,Female,Loyal Customer,37,Personal Travel,Eco,888,3,2,4,3,3,4,3,3,4,4,3,3,3,3,0,0.0,neutral or dissatisfied
1990,101233,Female,Loyal Customer,9,Personal Travel,Eco Plus,775,3,5,3,2,2,3,1,2,4,5,4,5,4,2,0,0.0,neutral or dissatisfied
1991,85450,Female,Loyal Customer,46,Business travel,Business,2799,1,1,1,1,2,4,4,4,4,4,4,5,4,5,43,42.0,satisfied
1992,102474,Male,Loyal Customer,39,Personal Travel,Eco,236,1,3,1,4,4,1,4,4,4,4,4,3,5,4,1,0.0,neutral or dissatisfied
1993,114500,Female,disloyal Customer,40,Business travel,Business,325,1,1,1,1,3,1,3,3,2,2,1,4,1,3,11,5.0,neutral or dissatisfied
1994,36791,Male,Loyal Customer,54,Personal Travel,Eco,2611,3,4,3,3,3,2,2,2,5,3,2,2,1,2,0,6.0,neutral or dissatisfied
1995,25368,Male,Loyal Customer,46,Business travel,Business,3533,4,4,4,4,3,1,3,3,3,3,3,1,3,2,0,0.0,satisfied
1996,86226,Female,disloyal Customer,27,Business travel,Eco,356,2,0,2,1,2,2,2,2,2,4,2,4,2,2,0,0.0,neutral or dissatisfied
1997,97164,Male,Loyal Customer,49,Personal Travel,Eco,1390,4,4,4,4,5,4,2,5,5,3,5,4,4,5,0,0.0,neutral or dissatisfied
1998,17174,Female,Loyal Customer,28,Business travel,Business,1626,1,4,1,1,4,4,4,4,2,4,1,4,1,4,0,0.0,satisfied
1999,2981,Female,Loyal Customer,43,Personal Travel,Eco,462,3,4,3,3,4,4,3,1,1,3,1,3,1,4,0,0.0,neutral or dissatisfied
2000,56007,Male,Loyal Customer,27,Business travel,Business,2586,2,2,2,2,2,2,2,3,3,4,5,2,4,2,0,0.0,satisfied
2001,30434,Female,Loyal Customer,28,Business travel,Eco,483,0,0,0,4,3,0,3,3,2,3,3,1,5,3,0,0.0,satisfied
2002,68109,Female,Loyal Customer,43,Personal Travel,Eco,813,1,3,1,3,5,4,4,4,4,1,4,3,4,1,2,0.0,neutral or dissatisfied
2003,72887,Female,Loyal Customer,41,Business travel,Business,1035,3,5,3,3,2,4,5,4,4,5,4,3,4,4,0,0.0,satisfied
2004,72940,Female,disloyal Customer,26,Business travel,Business,1035,3,3,3,1,2,3,2,2,3,3,4,5,5,2,41,,neutral or dissatisfied
2005,4384,Male,Loyal Customer,18,Personal Travel,Eco,618,3,5,3,4,5,3,5,5,4,3,5,5,5,5,15,44.0,neutral or dissatisfied
2006,81658,Female,Loyal Customer,29,Business travel,Business,907,5,5,5,5,4,4,4,4,5,4,5,5,5,4,0,0.0,satisfied
2007,87180,Female,Loyal Customer,50,Business travel,Business,946,4,4,4,4,3,5,5,4,4,4,4,5,4,4,51,44.0,satisfied
2008,79868,Female,Loyal Customer,40,Business travel,Business,1937,3,3,3,3,2,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
2009,81239,Male,Loyal Customer,71,Business travel,Eco Plus,223,2,1,1,1,1,2,1,1,4,4,4,3,3,1,0,0.0,neutral or dissatisfied
2010,33528,Female,Loyal Customer,42,Business travel,Business,228,2,3,3,3,1,4,3,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied
2011,71189,Female,Loyal Customer,58,Business travel,Business,2773,5,5,1,5,5,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
2012,121155,Male,Loyal Customer,35,Business travel,Business,2370,4,2,3,3,4,4,4,4,4,4,4,3,4,1,53,22.0,neutral or dissatisfied
2013,51822,Female,Loyal Customer,45,Business travel,Eco Plus,355,2,3,3,3,5,2,5,2,2,2,2,5,2,2,0,9.0,satisfied
2014,45291,Female,Loyal Customer,33,Business travel,Eco,150,2,2,2,2,2,2,2,2,4,1,3,1,4,2,0,20.0,neutral or dissatisfied
2015,31623,Female,Loyal Customer,51,Business travel,Business,3591,3,3,3,3,2,2,1,5,5,5,5,5,5,1,0,6.0,satisfied
2016,109823,Female,Loyal Customer,58,Business travel,Business,2553,3,3,2,3,5,4,5,2,2,2,2,3,2,4,72,63.0,satisfied
2017,42949,Female,Loyal Customer,48,Business travel,Business,1895,2,2,2,2,2,1,1,4,4,4,4,3,4,4,6,4.0,satisfied
2018,118663,Female,Loyal Customer,17,Business travel,Business,646,4,5,5,5,4,4,4,4,1,3,2,2,3,4,5,9.0,neutral or dissatisfied
2019,88839,Male,Loyal Customer,49,Personal Travel,Eco Plus,594,2,1,2,3,4,2,4,4,2,2,3,4,3,4,0,0.0,neutral or dissatisfied
2020,122697,Male,Loyal Customer,49,Personal Travel,Eco,361,4,4,4,4,5,4,5,5,4,3,5,3,5,5,0,0.0,neutral or dissatisfied
2021,37455,Female,Loyal Customer,23,Business travel,Business,2520,1,1,1,1,5,5,5,5,2,5,4,1,4,5,0,0.0,satisfied
2022,12805,Female,Loyal Customer,12,Business travel,Business,2725,2,2,2,2,4,4,4,4,1,5,5,4,3,4,129,122.0,satisfied
