Date,State,TotalSamples,Negative,Positive
2020-07-04,Jammu and Kashmir,392919.0,384673,8246.0
2020-07-05,Jammu and Kashmir,399385.0,390956,8429.0
2020-07-06,Jammu and Kashmir,406212.0,397537,8675.0
2020-07-07,Jammu and Kashmir,413358.0,404427,8931.0
2020-07-08,Jammu and Kashmir,421571.0,412310,9261.0
2020-07-09,Jammu and Kashmir,429787.0,420286,9501.0
2020-07-10,Jammu and Kashmir,437928.0,428040,9888.0
2020-07-11,Jammu and Kashmir,445169.0,435013,10156.0
2020-07-12,Jammu and Kashmir,452455.0,441942,10513.0
2020-07-13,Jammu and Kashmir,459703.0,448876,10827.0
2020-07-14,Jammu and Kashmir,466333.0,455160,11173.0
2020-07-15,Jammu and Kashmir,474149.0,462483,11666.0
2020-07-16,Jammu and Kashmir,481452.0,469296,12156.0
2020-07-17,Jammu and Kashmir,489382.0,476625,12757.0
2020-07-18,Jammu and Kashmir,498007.0,484809,13198.0
2020-07-19,Jammu and Kashmir,507678.0,493779,13899.0
2020-07-20,Jammu and Kashmir,518029.0,503379,14650.0
2020-07-21,Jammu and Kashmir,528946.0,513688,15258.0
2020-07-22,Jammu and Kashmir,537891.0,522180,15711.0
2020-07-23,Jammu and Kashmir,548877.0,532448,16429.0
2020-07-24,Jammu and Kashmir,559399.0,542617,16782.0
2020-07-25,Jammu and Kashmir,570508.0,553203,17305.0
2020-07-26,Jammu and Kashmir,581707.0,563787,17920.0
2020-07-27,Jammu and Kashmir,592482.0,574092,18390.0
2020-07-28,Jammu and Kashmir,603728.0,584849,18879.0
2020-07-29,Jammu and Kashmir,615380.0,595961,19419.0
2020-07-30,Jammu and Kashmir,627387.0,607518,19869.0
2020-07-31,Jammu and Kashmir,637515.0,617156,20359.0
2020-08-01,Jammu and Kashmir,647271.0,626299,20972.0
2020-08-02,Jammu and Kashmir,654117.0,632701,21416.0
2020-08-03,Jammu and Kashmir,662941.0,640935,22006.0
2020-08-04,Jammu and Kashmir,671413.0,649017,22396.0
2020-08-05,Jammu and Kashmir,679415.0,656460,22955.0
2020-08-06,Jammu and Kashmir,686808.0,663354,23454.0
2020-08-07,Jammu and Kashmir,695620.0,671693,23927.0
2020-08-08,Jammu and Kashmir,706780.0,682390,24390.0
2020-08-09,Jammu and Kashmir,717110.0,692213,24897.0
2020-08-10,Jammu and Kashmir,725542.0,700175,25367.0
2020-08-11,Jammu and Kashmir,738203.0,712272,
2020-08-12,Jammu and Kashmir,750847.0,724434,26413.0
2020-08-13,Jammu and Kashmir,763211.0,736262,26949.0
2020-08-14,Jammu and Kashmir,775333.0,747844,27489.0
2020-08-15,Jammu and Kashmir,785475.0,757454,28021.0
2020-08-16,Jammu and Kashmir,793537.0,765067,
2020-08-17,Jammu and Kashmir,801329.0,772437,
2020-08-18,Jammu and Kashmir,811167.0,781841,
2020-08-19,Jammu and Kashmir,822574.0,792540,
2020-08-20,Jammu and Kashmir,833403.0,802686,
2020-08-21,Jammu and Kashmir,844641.0,813270,31371.0
2020-08-22,Jammu and Kashmir,855991.0,824010,
2020-08-23,Jammu and Kashmir,868594.0,835947,
2020-08-24,Jammu and Kashmir,877836.0,844761,
2020-08-25,Jammu and Kashmir,888127.0,854351,
2020-08-26,Jammu and Kashmir,902677.0,868197,
2020-08-27,Jammu and Kashmir,915226.0,880091,
2020-08-28,Jammu and Kashmir,929733.0,893902,
2020-08-29,Jammu and Kashmir,943981.0,907604,
2020-08-30,Jammu and Kashmir,956733.0,919570,
2020-08-31,Jammu and Kashmir,966412.0,928714,
2020-09-01,Jammu and Kashmir,978882.0,940659,
2020-09-02,Jammu and Kashmir,996481.0,957617,
2020-09-03,Jammu and Kashmir,1012892.0,972949,
2020-09-04,Jammu and Kashmir,1031316.0,990326,
2020-09-05,Jammu and Kashmir,1051826.0,1009585,
2020-09-06,Jammu and Kashmir,1074998.0,1031441,
2020-09-07,Jammu and Kashmir,1088652.0,1044082,
2020-09-08,Jammu and Kashmir,1107406.0,1061481,
2020-09-09,Jammu and Kashmir,1131076.0,1083534,
2020-09-10,Jammu and Kashmir,1152563.0,1103429,
2020-09-11,Jammu and Kashmir,1177773.0,1127061,
2020-09-12,Jammu and Kashmir,1203799.0,1151389,
2020-09-13,Jammu and Kashmir,1231698.0,1177602,
2020-09-14,Jammu and Kashmir,1248495.0,1193170,
2020-09-15,Jammu and Kashmir,1270310.0,1213656,
2020-09-16,Jammu and Kashmir,1297329.0,1239085,
2020-09-17,Jammu and Kashmir,1320240.0,1260529,
2020-09-18,Jammu and Kashmir,1345750.0,1284709,
2020-09-19,Jammu and Kashmir,1369702.0,1307169,
2020-09-20,Jammu and Kashmir,1396729.0,1332739,
2020-09-21,Jammu and Kashmir,1415364.0,1350338,
2020-09-22,Jammu and Kashmir,1436409.0,1370148,
2020-09-23,Jammu and Kashmir,1464565.0,1397055,
2020-09-24,Jammu and Kashmir,1487962.0,1419348,
2020-09-25,Jammu and Kashmir,1513224.0,1443392,
2020-09-26,Jammu and Kashmir,1539284.0,1468235,
2020-09-27,Jammu and Kashmir,1563309.0,1491119,
2020-09-28,Jammu and Kashmir,1581606.0,1508592,
2020-09-29,Jammu and Kashmir,1600606.0,1526511,
2020-09-30,Jammu and Kashmir,1622775.0,1547705,
2020-10-01,Jammu and Kashmir,1643722.0,1567559,
2020-10-02,Jammu and Kashmir,1667587.0,1590334,
2020-10-03,Jammu and Kashmir,1685809.0,1607581,
2020-10-04,Jammu and Kashmir,1707503.0,1628397,
2020-10-05,Jammu and Kashmir,1723337.0,1643599,
2020-10-06,Jammu and Kashmir,1741300.0,1660824,
2020-10-07,Jammu and Kashmir,1761792.0,1680695,
2020-10-08,Jammu and Kashmir,1780540.0,1698747,
2020-10-09,Jammu and Kashmir,1800252.0,1717823,
2020-10-10,Jammu and Kashmir,1818753.0,1735689,
2020-10-11,Jammu and Kashmir,1839765.0,1756132,
2020-10-12,Jammu and Kashmir,1854486.0,1770455,
2020-10-13,Jammu and Kashmir,1875262.0,1790554,
2020-10-14,Jammu and Kashmir,1902884.0,1817475,
2020-10-15,Jammu and Kashmir,1929126.0,1843069,
2020-10-16,Jammu and Kashmir,1952850.0,1866096,
2020-10-17,Jammu and Kashmir,1978626.0,1891262,
2020-10-18,Jammu and Kashmir,2004113.0,1916171,
2020-10-19,Jammu and Kashmir,2023294.0,1934925,
2020-10-20,Jammu and Kashmir,2048631.0,1959673,
2020-10-21,Jammu and Kashmir,2075701.0,1986119,
2020-10-22,Jammu and Kashmir,2100760.0,2010594,
2020-10-23,Jammu and Kashmir,2125790.0,2035038,
2020-10-24,Jammu and Kashmir,2153529.0,2062200,
2020-10-25,Jammu and Kashmir,2175682.0,2083821,
2020-10-26,Jammu and Kashmir,2194292.0,2102067,
2020-10-27,Jammu and Kashmir,2214645.0,2121968,
2020-10-28,Jammu and Kashmir,2238671.0,2145458,
2020-10-29,Jammu and Kashmir,2261736.0,2167972,
2020-10-30,Jammu and Kashmir,2284588.0,2190258,
2020-10-31,Jammu and Kashmir,2303954.0,2209169,
2020-11-01,Jammu and Kashmir,2324411.0,2229086,
2020-11-02,Jammu and Kashmir,2343543.0,2247833,
2020-11-03,Jammu and Kashmir,2366741.0,2270553,
2020-11-04,Jammu and Kashmir,2391065.0,2294365,
2020-11-05,Jammu and Kashmir,2414248.0,2317024,
2020-11-06,Jammu and Kashmir,2439196.0,2341391,
2020-11-07,Jammu and Kashmir,2461279.0,2362942,
2020-11-08,Jammu and Kashmir,2486241.0,2387349,
2020-11-09,Jammu and Kashmir,2505835.0,2406483,
2020-11-10,Jammu and Kashmir,2529786.0,2429942,
2020-11-11,Jammu and Kashmir,2551946.0,2451595,
2020-11-12,Jammu and Kashmir,2578555.0,2477587,
2020-11-13,Jammu and Kashmir,2603471.0,2501877,
2020-11-14,Jammu and Kashmir,2628297.0,2526138,
2020-11-15,Jammu and Kashmir,2645975.0,2543356,
2020-11-16,Jammu and Kashmir,2660991.0,2557982,
2020-11-17,Jammu and Kashmir,2677771.0,2574190,
2020-11-18,Jammu and Kashmir,2701918.0,2597763,
2020-11-19,Jammu and Kashmir,2729618.0,2624903,
2020-11-20,Jammu and Kashmir,2756552.0,2651176,
2020-11-21,Jammu and Kashmir,2783244.0,2677260,
2020-11-22,Jammu and Kashmir,2810409.0,2703861,
2020-11-23,Jammu and Kashmir,2831855.0,2724956,
2020-11-24,Jammu and Kashmir,2856746.0,2749416,
2020-11-25,Jammu and Kashmir,2885308.0,2777489,
2020-11-26,Jammu and Kashmir,2912826.0,2804520,
2020-11-27,Jammu and Kashmir,2940302.0,2831431,
2020-11-28,Jammu and Kashmir,2969672.0,2860289,
2020-11-29,Jammu and Kashmir,2995668.0,2885814,
2020-11-30,Jammu and Kashmir,3014877.0,2904653,
2020-12-01,Jammu and Kashmir,3037239.0,2926561,
2020-12-02,Jammu and Kashmir,3064139.0,2953009,
2020-12-03,Jammu and Kashmir,3094143.0,2982431,
2020-12-04,Jammu and Kashmir,3121260.0,3009004,
2020-12-05,Jammu and Kashmir,3148894.0,3036137,
2020-12-06,Jammu and Kashmir,3174647.0,3061359,
2020-12-07,Jammu and Kashmir,3194883.0,3081315,
2020-12-08,Jammu and Kashmir,3218875.0,3104837,
2020-12-09,Jammu and Kashmir,3243834.0,3129427,
2020-12-10,Jammu and Kashmir,3269517.0,3154744,
2020-12-11,Jammu and Kashmir,3294008.0,3178801,
2020-12-12,Jammu and Kashmir,3319656.0,3204030,
2020-12-13,Jammu and Kashmir,3345171.0,3229163,
2020-12-14,Jammu and Kashmir,3366391.0,3250137,
2020-12-15,Jammu and Kashmir,3390826.0,3274226,
2020-12-16,Jammu and Kashmir,3420425.0,3303493,
2020-12-17,Jammu and Kashmir,3448733.0,3331416,
2020-12-18,Jammu and Kashmir,3475137.0,3357432,
2020-12-19,Jammu and Kashmir,3503197.0,3385191,
2020-12-20,Jammu and Kashmir,3528248.0,3409985,
2020-12-21,Jammu and Kashmir,3551273.0,3432778,
2020-12-22,Jammu and Kashmir,3581035.0,3462232,
2020-12-23,Jammu and Kashmir,3609605.0,3490552,
2020-12-24,Jammu and Kashmir,3639084.0,3519740,
2020-12-25,Jammu and Kashmir,3667726.0,3548098,
2020-12-26,Jammu and Kashmir,3693803.0,3573926,
2020-12-27,Jammu and Kashmir,3716877.0,3596740,
2020-12-28,Jammu and Kashmir,3739623.0,3619330,
2020-12-29,Jammu and Kashmir,3768849.0,3648322,
2020-12-30,Jammu and Kashmir,3792251.0,3671507,
2020-12-31,Jammu and Kashmir,3822674.0,3701703,
2021-01-01,Jammu and Kashmir,3851827.0,3730600,
2021-01-02,Jammu and Kashmir,3885403.0,3763932,
2021-01-03,Jammu and Kashmir,3916848.0,3795195,
2021-01-04,Jammu and Kashmir,3943822.0,3822036,
2021-01-05,Jammu and Kashmir,3970242.0,3848319,
2021-01-06,Jammu and Kashmir,3989145.0,3867096,
2021-01-07,Jammu and Kashmir,4011893.0,3889717,
2021-01-08,Jammu and Kashmir,4034984.0,3912681,
2021-01-09,Jammu and Kashmir,4059790.0,3937365,
2021-01-10,Jammu and Kashmir,4087291.0,3964753,
2021-01-11,Jammu and Kashmir,4112373.0,3989722,
2021-01-12,Jammu and Kashmir,4138707.0,4015943,
2021-01-13,Jammu and Kashmir,4164847.0,4041962,
2021-01-14,Jammu and Kashmir,4188783.0,4065819,
2021-01-15,Jammu and Kashmir,4211448.0,4088340,
2021-01-16,Jammu and Kashmir,4234239.0,4111022,
2021-01-17,Jammu and Kashmir,4256135.0,4132792,
2021-01-18,Jammu and Kashmir,4274813.0,4151388,
2021-01-19,Jammu and Kashmir,4297224.0,4173686,
2021-01-20,Jammu and Kashmir,4319042.0,4195395,
2021-01-21,Jammu and Kashmir,4339419.0,4215655,
2021-01-22,Jammu and Kashmir,4361420.0,4237568,
2021-01-23,Jammu and Kashmir,4384771.0,4260825,
2021-01-24,Jammu and Kashmir,4402248.0,4278229,
2021-01-25,Jammu and Kashmir,4421013.0,4296930,
2021-01-26,Jammu and Kashmir,4444236.0,4320079,
2021-01-27,Jammu and Kashmir,4461439.0,4337205,
2021-01-28,Jammu and Kashmir,4481723.0,4357426,
2021-01-29,Jammu and Kashmir,4502603.0,4378230,
2021-01-30,Jammu and Kashmir,4524200.0,4399751,
2021-01-31,Jammu and Kashmir,4544387.0,4419881,
2021-02-01,Jammu and Kashmir,4562133.0,4437583,
2021-02-02,Jammu and Kashmir,4580204.0,4455610,
2021-02-03,Jammu and Kashmir,4600637.0,4475978,
2021-02-04,Jammu and Kashmir,4621705.0,4496986,
2021-02-05,Jammu and Kashmir,4643543.0,4518758,
2021-02-06,Jammu and Kashmir,4666171.0,4541321,
2021-02-07,Jammu and Kashmir,4688992.0,4564083,
2021-02-08,Jammu and Kashmir,4710630.0,4585678,
2021-02-09,Jammu and Kashmir,4730411.0,4605404,
2021-02-10,Jammu and Kashmir,4752735.0,4627683,
2021-02-11,Jammu and Kashmir,4776402.0,4651285,
2021-02-12,Jammu and Kashmir,4799891.0,4674683,
2021-02-13,Jammu and Kashmir,4822635.0,4697367,
2021-02-14,Jammu and Kashmir,4846627.0,4721286,
2021-02-15,Jammu and Kashmir,4868541.0,4743136,
2021-02-16,Jammu and Kashmir,4892000.0,4766537,
2021-02-17,Jammu and Kashmir,4917708.0,4792161,
2021-02-18,Jammu and Kashmir,4942425.0,4816791,
2021-02-19,Jammu and Kashmir,4967246.0,4841531,
2021-02-20,Jammu and Kashmir,4993409.0,4867626,
2021-02-21,Jammu and Kashmir,5018612.0,4892745,
2021-02-22,Jammu and Kashmir,5038661.0,4912736,
2021-02-23,Jammu and Kashmir,5062994.0,4936975,
2021-02-24,Jammu and Kashmir,5090890.0,4964797,
2021-02-25,Jammu and Kashmir,5117679.0,4991478,
2021-02-26,Jammu and Kashmir,5147460.0,5021174,
2021-02-27,Jammu and Kashmir,5174945.0,5048562,
2021-02-28,Jammu and Kashmir,5201665.0,5075224,
2021-03-01,Jammu and Kashmir,5226361.0,5099857,
2021-03-02,Jammu and Kashmir,5253071.0,5126482,
2021-03-03,Jammu and Kashmir,5281141.0,5154448,
2021-03-04,Jammu and Kashmir,5309652.0,5182880,
2021-03-05,Jammu and Kashmir,5336858.0,5210005,
2021-03-06,Jammu and Kashmir,5363489.0,5236557,
2021-03-07,Jammu and Kashmir,5389798.0,5262754,
2021-03-08,Jammu and Kashmir,5411801.0,5284687,
2021-03-09,Jammu and Kashmir,5436662.0,5309471,
2021-03-10,Jammu and Kashmir,5462245.0,5334957,
2021-03-11,Jammu and Kashmir,5488910.0,5361547,
2021-03-12,Jammu and Kashmir,5512452.0,5385016,
2021-03-13,Jammu and Kashmir,5534502.0,5406967,
2021-03-14,Jammu and Kashmir,5558779.0,5431139,
2021-03-15,Jammu and Kashmir,5581500.0,5453766,
2021-03-16,Jammu and Kashmir,5606242.0,5478411,
2021-03-17,Jammu and Kashmir,5634811.0,5506854,
2021-03-18,Jammu and Kashmir,5663272.0,5535175,
2021-03-19,Jammu and Kashmir,5690460.0,5562211,
2021-03-20,Jammu and Kashmir,5717093.0,5588704,
2021-03-21,Jammu and Kashmir,5747468.0,5618921,
2021-03-22,Jammu and Kashmir,5773118.0,5644439,
2021-03-23,Jammu and Kashmir,5800849.0,5672013,
2021-03-24,Jammu and Kashmir,5830758.0,5701727,
2021-03-25,Jammu and Kashmir,5858408.0,5729205,
2021-03-26,Jammu and Kashmir,5888075.0,5758662,
2021-03-27,Jammu and Kashmir,5918723.0,5789039,
2021-03-28,Jammu and Kashmir,5950506.0,5820513,
2021-03-29,Jammu and Kashmir,5980072.0,5849844,
2021-03-30,Jammu and Kashmir,6017096.0,5886509,
2021-03-31,Jammu and Kashmir,6051587.0,5920627,
2021-04-01,Jammu and Kashmir,6089662.0,5958241,
2021-04-02,Jammu and Kashmir,6130386.0,5998448,
2021-04-03,Jammu and Kashmir,6168752.0,6036313,
2021-04-04,Jammu and Kashmir,6211099.0,6078087,
2021-04-05,Jammu and Kashmir,6246356.0,6112902,
2021-04-06,Jammu and Kashmir,6286013.0,6151998,
2021-04-07,Jammu and Kashmir,6329888.0,6195061,
2021-04-08,Jammu and Kashmir,6373912.0,6238250,
2021-04-09,Jammu and Kashmir,6416947.0,6280477,
2021-04-10,Jammu and Kashmir,6459007.0,6321532,
2021-04-11,Jammu and Kashmir,6502828.0,6364438,
2021-04-12,Jammu and Kashmir,6536949.0,6397568,
2021-04-13,Jammu and Kashmir,6573965.0,6433315,
2021-04-14,Jammu and Kashmir,6611924.0,6470188,
2021-04-15,Jammu and Kashmir,6648718.0,6505841,
2021-04-16,Jammu and Kashmir,6683730.0,6539709,
2021-04-17,Jammu and Kashmir,6720261.0,6575095,
2021-04-18,Jammu and Kashmir,6760101.0,6613409,
2021-04-19,Jammu and Kashmir,6794193.0,6645985,
2021-04-20,Jammu and Kashmir,6833449.0,6683211,
2021-04-21,Jammu and Kashmir,6877256.0,6725084,
2021-04-22,Jammu and Kashmir,6919992.0,6765585,
2021-04-23,Jammu and Kashmir,6961115.0,6804771,
2021-04-24,Jammu and Kashmir,7001906.0,6843532,
2021-04-25,Jammu and Kashmir,7046228.0,6885473,
2021-04-26,Jammu and Kashmir,7080758.0,6917868,
2021-04-27,Jammu and Kashmir,7125036.0,6958982,
2021-04-28,Jammu and Kashmir,7172458.0,7003381,
2021-04-29,Jammu and Kashmir,7222471.0,7049920,
2021-04-30,Jammu and Kashmir,7268521.0,7092438,
2021-05-01,Jammu and Kashmir,7312926.0,7133011,
2021-05-02,Jammu and Kashmir,7348647.0,7165161,
2021-05-03,Jammu and Kashmir,7380302.0,7193083,
2021-05-04,Jammu and Kashmir,7418169.0,7226300,
2021-05-05,Jammu and Kashmir,7460537.0,7263952,
2021-05-06,Jammu and Kashmir,7507938.0,7306427,
2021-05-07,Jammu and Kashmir,7557656.0,7350702,
2021-05-08,Jammu and Kashmir,7604448.0,7392706,
2021-05-09,Jammu and Kashmir,7653001.0,7436069,
2021-05-10,Jammu and Kashmir,7689823.0,7469277,
2021-05-11,Jammu and Kashmir,7731176.0,7506278,
2021-05-12,Jammu and Kashmir,7775092.0,7545685,
2021-05-13,Jammu and Kashmir,7819421.0,7585658,
2021-05-14,Jammu and Kashmir,7850973.0,7614183,
2021-05-15,Jammu and Kashmir,7884512.0,7644045,
2021-05-16,Jammu and Kashmir,7921228.0,7676620,
2021-05-17,Jammu and Kashmir,7955865.0,7707913,
2021-05-18,Jammu and Kashmir,7996880.0,7744961,
2021-05-19,Jammu and Kashmir,8045445.0,7789557,
2021-05-20,Jammu and Kashmir,8092877.0,7832820,
2021-05-21,Jammu and Kashmir,8140036.0,7876131,
2021-05-22,Jammu and Kashmir,8188640.0,7921327,
2021-05-23,Jammu and Kashmir,8233797.0,7963176,
2021-05-24,Jammu and Kashmir,8270069.0,7997211,
2021-05-25,Jammu and Kashmir,8311463.0,8035641,
2021-05-26,Jammu and Kashmir,8359521.0,8080392,
2021-05-27,Jammu and Kashmir,8403522.0,8121894,
2021-05-28,Jammu and Kashmir,8448327.0,8163896,
2021-05-29,Jammu and Kashmir,8492134.0,8205450,
2021-05-30,Jammu and Kashmir,8533925.0,8244985,
2021-05-31,Jammu and Kashmir,8567159.0,8276694,
2021-06-01,Jammu and Kashmir,8605273.0,8312913,
2021-06-02,Jammu and Kashmir,8651026.0,83561026,
2021-06-03,Jammu and Kashmir,8697398.0,8401519,
2021-06-04,Jammu and Kashmir,8746810.0,8449208,
2021-06-05,Jammu and Kashmir,8797513.0,8498463,
2021-06-06,Jammu and Kashmir,8847766.0,8547276,
2021-06-07,Jammu and Kashmir,8887902.0,8586435,
2021-06-08,Jammu and Kashmir,8932882.0,8630231,
2021-06-09,Jammu and Kashmir,8985138.0,8681389,
2021-06-10,Jammu and Kashmir,9035646.0,8730780,
2021-06-11,Jammu and Kashmir,9083419.0,8777647,
2021-06-12,Jammu and Kashmir,9129947.0,8823309,
2021-06-13,Jammu and Kashmir,9173077.0,8865665,
2021-06-14,Jammu and Kashmir,9214386.0,8906375,
2021-06-15,Jammu and Kashmir,9258141.0,8949415,
2021-06-16,Jammu and Kashmir,9304004.0,8994643,
2021-06-17,Jammu and Kashmir,9354739.0,9044722,
2021-06-18,Jammu and Kashmir,9403958.0,9093270,
2021-06-19,Jammu and Kashmir,9451574.0,9140365,
2021-06-20,Jammu and Kashmir,9498532.0,9186738,
2021-06-21,Jammu and Kashmir,9537386.0,9225230,
2021-06-22,Jammu and Kashmir,9581172.0,9268588,
2021-06-23,Jammu and Kashmir,9629643.0,9316615,
2021-06-24,Jammu and Kashmir,9679738.0,9366262,
2021-06-25,Jammu and Kashmir,9727679.0,9413705,
2021-06-26,Jammu and Kashmir,9774384.0,9460068,
2021-06-27,Jammu and Kashmir,9819423.0,9504692,
2021-06-28,Jammu and Kashmir,9858530.0,9543540,
2021-06-29,Jammu and Kashmir,9907016.0,9591718,
2021-06-30,Jammu and Kashmir,9960678.0,9645016,
2021-07-01,Jammu and Kashmir,10017517.0,9701557,
2021-07-02,Jammu and Kashmir,10077056.0,9760765,
2021-07-03,Jammu and Kashmir,10138591.0,9821962,
2021-07-04,Jammu and Kashmir,10201963.0,9884987,
2021-07-05,Jammu and Kashmir,10255161.0,9937911,
2021-07-06,Jammu and Kashmir,10314088.0,9996607,
2021-07-07,Jammu and Kashmir,10379791.0,10062303,
2021-07-08,Jammu and Kashmir,10441369.0,10123346,
2021-07-09,Jammu and Kashmir,10501931.0,10183647,
2021-07-10,Jammu and Kashmir,10560499.0,10242030,
2021-07-11,Jammu and Kashmir,10621241.0,10302548,
2021-07-12,Jammu and Kashmir,10673690.0,10354842,
2021-07-13,Jammu and Kashmir,10727100.0,10408109,
2021-07-14,Jammu and Kashmir,10786504.0,10467352,
2021-07-15,Jammu and Kashmir,10846544.0,10527189,
2021-07-16,Jammu and Kashmir,10906400.0,10586824,
2021-07-17,Jammu and Kashmir,10967488.0,10647733,
2021-07-18,Jammu and Kashmir,11027332.0,10707431,
2021-07-19,Jammu and Kashmir,11082476.0,10762452,
2021-07-20,Jammu and Kashmir,11137883.0,10817771,
2021-07-21,Jammu and Kashmir,11190756.0,10870500,
2021-07-22,Jammu and Kashmir,11233153.0,10912813,
2021-07-23,Jammu and Kashmir,11268573.0,10948170,
2021-07-24,Jammu and Kashmir,11312556.0,10992065,
2021-07-25,Jammu and Kashmir,11370796.0,11050139,
2021-07-26,Jammu and Kashmir,11424602.0,11103843,
2021-07-27,Jammu and Kashmir,11481365.0,11160499,
2021-07-28,Jammu and Kashmir,11540557.0,11219531,
2021-07-29,Jammu and Kashmir,11602136.0,11280929,
2021-07-30,Jammu and Kashmir,11660513.0,11339169,
2021-07-31,Jammu and Kashmir,11718976.0,11397514,
2021-08-01,Jammu and Kashmir,11777725.0,11456118,
2021-08-02,Jammu and Kashmir,11827953.0,11506228,
2021-08-03,Jammu and Kashmir,11885181.0,11563316,
2021-08-04,Jammu and Kashmir,11947718.0,11625704,
2021-08-05,Jammu and Kashmir,12009826.0,11687684,
2021-08-06,Jammu and Kashmir,12072911.0,11750625,
2021-08-07,Jammu and Kashmir,12133916.0,11811488,
2021-08-08,Jammu and Kashmir,12197112.0,11874562,
2021-08-09,Jammu and Kashmir,12249063.0,11926405,
2021-08-10,Jammu and Kashmir,12307566.0,11984795,
2020-04-10,Jharkhand,1340.0,1326,14.0
2020-04-11,Jharkhand,1546.0,1529,17.0
2020-04-12,Jharkhand,1683.0,1666,17.0
2020-04-13,Jharkhand,1982.0,1963,19.0
2020-04-14,Jharkhand,2334.0,2307,27.0
2020-04-17,Jharkhand,3143.0,3111,32.0
2020-04-18,Jharkhand,3431.0,3398,33.0
2020-04-19,Jharkhand,3646.0,3608,38.0
2020-04-20,Jharkhand,4235.0,4190,45.0
2020-04-22,Jharkhand,5176.0,5127,49.0
2020-04-23,Jharkhand,5380.0,5327,53.0
2020-04-24,Jharkhand,6162.0,6105,57.0
2020-04-25,Jharkhand,6970.0,6903,67.0
2020-04-26,Jharkhand,7806.0,7724,82.0
2020-04-27,Jharkhand,8757.0,8654,103.0
2020-04-28,Jharkhand,9408.0,9303,105.0
2020-04-29,Jharkhand,10268.0,10161,107.0
2020-04-30,Jharkhand,10987.0,10878,109.0
2020-05-01,Jharkhand,11771.0,11658,113.0
2020-05-02,Jharkhand,12393.0,12278,115.0
2020-05-03,Jharkhand,13055.0,12940,115.0
2020-05-04,Jharkhand,13832.0,13717,115.0
2020-05-05,Jharkhand,15064.0,14939,125.0
2020-05-06,Jharkhand,15908.0,15799,127.0
2020-05-07,Jharkhand,17101.0,16969,132.0
2020-05-08,Jharkhand,17219.0,17087,132.0
2020-05-09,Jharkhand,18632.0,18478,154.0
2020-05-10,Jharkhand,20832.0,20675,157.0
2020-05-11,Jharkhand,21201.0,21041,160.0
2020-05-12,Jharkhand,22815.0,22651,164.0
2020-05-13,Jharkhand,25769.0,25592,177.0
2020-05-14,Jharkhand,27789.0,27592,197.0
2020-05-15,Jharkhand,29236.0,29025,211.0
2020-05-16,Jharkhand,31025.0,30808,217.0
2020-05-17,Jharkhand,33220.0,32997,223.0
2020-05-18,Jharkhand,35359.0,35131,228.0
2020-05-19,Jharkhand,37589.0,37341,248.0
2020-05-20,Jharkhand,39402.0,39121,281.0
2020-05-21,Jharkhand,41936.0,41633,303.0
2020-05-22,Jharkhand,43988.0,43665,323.0
2020-05-23,Jharkhand,45785.0,45435,350.0
2020-05-24,Jharkhand,48641.0,48271,370.0
2020-05-25,Jharkhand,50709.0,50304,405.0
2020-05-26,Jharkhand,53309.0,52883,426.0
2020-05-27,Jharkhand,55427.0,54969,458.0
