Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,,,,
Deccan Plaza,Value For Money,Excellent location with best vegetarian food available in the city. Easily accessible in the heart of city. Regarding WiFi it's bit slow and room cleanliness is bit average. Can improve a little bit on these two aspects.,3,86,,,,
Deccan Plaza,Pleasant stay,"Hotel is very neat and clean, breakfast was very tasty and lot of varieties were there. Staff is very polite. Its a pure vegetarian hotel but nearby we are having good option to have non veg. Two to 3 malls are nearby only.",3,86,,,,
Deccan Plaza,Very bad hotel to stay,"Except for Location, there is no value for money. Poor Service. No hot water. Not provided proper linen. Despite complaint to Front Desk, no action was taken, No alternative room was provided. Due to proximity to US Consulate, we have stayed there. Else a Strict NO.",1,29,,,,
Deccan Plaza,Pleasant stay,Hotel is very nice with pleasant ambiance.. Rooms are very good.. Only problem is with hot water.. We will not get hot water continuously.. Have to cal them many times and after half an hr we get them.. Complimentary breakfast provided is not of good quality.. Apart these two it is very nice hotel to stay.. It is very close to beach and also malls.,3,86,,,,
Deccan Plaza,,Nice hotel,3,100,,,,
Deccan Plaza,Deccan plaza,From airport and central station reachable distance service and neatness is good location is excellent no pollution calm and silent hotel rent affordable,3,86,,,,
Deccan Plaza,Value for money,"Good neat and clean. Centrally located near to railway station, near to beach. Veg hotel and worth staying for the tariff. Rooms are good and near to mylapore temple. For family stay is also good. Good restaurant with only veg. No egg also they make. Pure veg",3,86,,,,
Deccan Plaza,Centrally located,"Nice place to stay, center of Chennai, parking facilities good, cleanliness is good more is needed, noisy at night, light was coming inside the room while sleeping curtains need to prevent light entry needs to be done, little expensive for the facilities, food for breakfast, more needs to be done.",3,71,,,,
Deccan Plaza,Classy,"Too good. Centrally located, clean rooms, fantastic hospitality, uber and OLA cabs can reach easily, beaches are just 2 kms away, decent locality, good food, fine dine and bar, awesome service, cool ambience etc....",3,100,,,,
Deccan Plaza,Good Stay,The hotel is located very ideally which makes it easily accessible for people travelling for work. The hotel rooms are decent and clean. Service needs improvise though the staff are friendly. Booking the room through make my trip was a brilliant experience and with the fantastic offers the deal seemed very appealing.,3,71,,,,
Deccan Plaza,Not worth the money!,"This was my second visit to DP. My first one was good so I booked the same hotel for my 2nd visit. But this time the experience was pathetic. There was cockroaches on the dining table at Olives. The toilet sink was open and stinking every time the tap was open, no hot water on both days, the bathroom door doesn't lock, corridor doesn't smell fresh. Dont ever order their in -room food. Its ultra expensive and not good.",2,43,,,,
Deccan Plaza,Appearance of the hotel was good,Food facility was available at this hotel. The food quality was good. The hotel was nearby the mall. The behaviour of staff's and executive was good. I had visited this hotel with my family. Parking facility was available at this hotel. Gym facility was available at this hotel. The appearance of the hotel was good. The check in and checkout service was done on time. Wi-Fi service was available at this hotel. The hotel was value for money.,3,71,,,,
Deccan Plaza,Staffs at the hotel were friendly,Deccan Plaza,3,86,,,,
Deccan Plaza,0,". .........................................................................................................................,,,,,,,,,,,,,,,,,,,,,,,,,...............,,,,,,,,,,,...............,,,,,,,,,,,",3,100,,,,
Deccan Plaza,Good one,Good one. But not so good for the money which you are paying there. Especially for the food. But service was good and room was very good. I will recommend this hotel to others as it's got a good location and easily accessible.,3,86,,,,
Deccan Plaza,Overall a pleasant stay,"I booked this hotel for 1 night on 18th May, the hotel and its staff are very well mannered and helpful, in all a pleasant stay, thanks to Makemytrip and Deccan Plaza and veg breakfast buffet is very good, rooms are OK. Cons:- The bed-sheet had stains which was changed on informing.",3,86,,,,
Deccan Plaza,AVERAGE,"NOT VERY HAPPY  WITH  HOTEL     STAFF VERY GOOD

VERY CLOSE TO  US CONSULATE

VERY CLOSE TO RESTATURANTS

NEAT LOCATION",2,60,,,,
Deccan Plaza,,Ok good,3,80,,,,
Deccan Plaza,hotel stay,"Hotel is located in a central place. Nearby shopping place.

Hotel staff are friendly and services are good.

Hotel is maintained well.",3,80,,,,
Deccan Plaza,Hotel staff was very rude and not supportive at al,"I checked in late and I had my visa interview the next day, I requested them for a late checkout around 3-4, since my flight was in the evening but the staff was so rude that they refused me on the face for the same. I would never recommend this hotel to anyone. I had to sit in their lobby until I was supposed to leave for my flight. The room was also not so clean and hygienic",1,20,,,,
Deccan Plaza,,"Cleanliness of room,/hotel, Hotel location",3,80,,,,
Deccan Plaza,One night stay at Deccan Plaza,"Very good location, ideal for US Visa interview and roaming around.",3,80,,,,
Deccan Plaza,Great location,Stay at the Hotel is satisfactory. We are not aware the Hotel has 24 hours checkout policy. Only on 3rd day morning they have informed that we should checkout at 8.30 am and we felt something strange. As per their desire we checked out at 9.00am.,2,60,,,,
Taj Coromandel,Great Hotel,Nice Hotel.  Excellent helpful Staff. Pleasant Stay,3,100,,,,
Taj Coromandel,Awesome Hotel,Great Experience,3,80,,,,
Taj Coromandel,comfort in noisy city.,"Best place to stay in Chennai. Friendly staff. Wish they have 24 hours check out policy, had to pay extra money to stay extra 4 hours in spite of staying and paid for 3 nights. Little bit flexibility would help international passengers flying in and out of Chennai. K",3,100,,,,
Taj Coromandel,,"Always up to the exacting standards of Taj hotels, especially in India. This one feels very corporate though. Rooms are a bit small – even though we had what was supposedly a club room. Service was excellent – great staff, especially at breakfast, always at hand to assist. Breakfast was truly awesome. The Taj hotels we have stayed at (in India) simply have the best breakfasts in the world – no other hotel group comes close",3,80,,,,
Taj Coromandel,Don't miss the pool!,Very nice hotel with excellent accommodations and service. Don't miss the pool - it is a peaceful paradise in the middle of a busy city. The hotel staff went above and beyond to make sure we had everything we needed and that our stay was perfect.,3,100,,,,
Taj Coromandel,,A pleasant stay. Staffs are friendly and polite. Clean and comfortable,3,80,,,,
Taj Coromandel,Convenient and good location,It was good,3,80,,,,
Taj Coromandel,,"Hotels.com should advise customers of other charges .
I was not aware of a luxury tax and other charges which pushed the price considerably .",3,100,,,,
Taj Coromandel,Taj perfection,In this Hotel everything is catered for. There is no effort spared by the staff to ensure your stay is perfect.,3,100,,,,
Taj Coromandel,Just about perfect stay !!,"Staff are very well trained and quite helpful and not helpful to the point of being annoying.
At check in, I asked to first see the room, I was shown a room that seemed small and not updated, I was shown a room that has been renovated which turned out to be perfect !!",3,100,,,,
Taj Coromandel,,"A top class hotel in the heart of Chennai with a diverse set of amenities, sure to please visitors from all parts of the world.",3,100,,,,
