League,Season,Stage,Player,Team,GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,birth_year,birth_month,birth_date,height,height_cm,weight,weight_kg,nationality,high_school,draft_round,draft_pick,draft_team
NBA,2000 - 2001,Playoffs,Darvin Ham,MIL,14,132.0,9,15,0,0,11,20,6,31,10,9,19,5,4,7,29,1973,Jul,"Jul 23, 1973",6-7,201,220,100,United States,Saginaw High School,,,
NBA,2000 - 2001,Playoffs,Derrick Coleman,CHA,5,88.0,9,34,2,8,7,9,5,12,9,16,25,6,4,2,27,1967,Jun,"Jun 21, 1967",6-10,208,230,104,United States,Northern High School,1,1,New Jersey Nets
NBA,2000 - 2001,Playoffs,Marcus Camby,NYK,4,141.0,10,26,0,0,5,13,2,18,4,28,32,7,2,9,25,1974,Mar,"Mar 22, 1974",6-11,211,240,109,United States,Hartford Public High School,1,2,Toronto Raptors
NBA,2000 - 2001,Playoffs,Charlie Ward,NYK,5,86.0,8,27,3,12,6,6,8,8,2,5,7,7,2,0,25,1970,Oct,"Oct 12, 1970",6-2,188,190,86,United States,Thomasville High School,1,26,New York Knicks
NBA,2000 - 2001,Playoffs,LaPhonso Ellis,MIN,4,77.0,9,23,0,1,6,8,5,13,7,7,14,0,1,3,24,1970,May,"May 5, 1970",6-8,203,240,109,United States,East St. Louis Lincoln High School,1,5,Denver Nuggets
NBA,2000 - 2001,Playoffs,Tom Gugliotta,PHX,4,86.0,8,26,0,0,7,9,5,9,4,11,15,3,8,1,23,1969,Dec,"Dec 19, 1969",6-10,208,240,109,United States,Walt Whitman High School,1,6,Washington Wizards
NBA,2000 - 2001,Playoffs,David Benoit,UTA,4,61.0,7,19,2,6,7,7,2,6,1,6,7,2,0,2,23,1968,May,"May 9, 1968",6-8,203,220,100,United States,Lafayette High School,,,
NBA,2000 - 2001,Playoffs,Rodney Buford,PHI,15,72.0,8,24,3,6,2,2,4,15,5,7,12,3,4,1,21,1977,Nov,"Nov 2, 1977",6-5,196,189,86,United States,Vincent High School,2,24,Miami Heat
NBA,2000 - 2001,Playoffs,Othella Harrington,NYK,5,77.0,7,14,0,0,4,5,3,15,7,8,15,2,4,2,18,1974,Jan,"Jan 31, 1974",6-9,206,235,107,United States,Murrah High School,2,1,Houston Rockets
NBA,2000 - 2001,Playoffs,Anthony Carter,MIA,3,69.0,9,19,0,1,0,0,10,9,0,6,6,11,2,1,18,1975,Jun,"Jun 16, 1975",6-1,185,190,86,United States,Crim High School,,,
NBA,2000 - 2001,Playoffs,Dan Majerle,MIA,3,71.0,5,16,4,14,2,4,2,7,3,7,10,5,3,0,16,1965,Sep,"Sep 9, 1965",6-6,198,215,98,United States,Traverse City Central High School,1,14,Phoenix Suns
NBA,2000 - 2001,Playoffs,Anthony Mason,MIA,3,98.0,5,13,0,1,6,6,7,6,1,8,9,4,1,0,16,1966,Dec,"Dec 14, 1966",6-7,201,250,113,United States,Springfield Gardens High School,3,3,Portland Trail Blazers
NBA,2000 - 2001,Playoffs,Samaki Walker,SAS,12,76.0,5,15,0,0,4,8,1,12,5,9,14,3,1,1,14,1976,Feb,"Feb 25, 1976",6-9,206,250,113,United States,Whitehall High School,1,9,Dallas Mavericks
NBA,2000 - 2001,Playoffs,Jake Tsakalidis,PHX,4,75.0,6,16,0,0,0,0,1,11,10,18,28,0,0,7,12,1979,Jun,"Jun 10, 1979",7-2,218,285,129,Greece / Georgia,,1,25,Phoenix Suns
NBA,2000 - 2001,Playoffs,Greg Ostertag,UTA,5,64.0,4,11,0,0,0,4,2,10,6,12,18,1,0,2,8,1973,Mar,"Mar 6, 1973",7-2,218,280,127,United States,Duncanville High School,1,28,Utah Jazz
Euroleague,2001 - 2002,International,Alphonso Ford,OLY,12,418.0,105,206,22,54,65,81,38,37,19,44,63,36,10,8,297,1971,Oct,"Oct 31, 1971",6-1,185,190,86,United States,Amanda Elzy High School,2,5,Philadelphia Sixers
Euroleague,2001 - 2002,International,Dejan Bodiroga,PAN,14,463.9,90,153,12,27,85,109,26,43,14,63,77,29,18,1,277,1973,Mar,"Mar 2, 1973",6-9,206,243,110,Serbia,,2,22,Sacramento Kings
Euroleague,2001 - 2002,International,Gordan Giricek,CSKA,11,386.2,99,181,21,54,54,65,28,28,8,31,39,14,10,1,273,1977,Jun,"Jun 20, 1977",6-6,198,210,95,Croatia,,2,11,Dallas Mavericks
Euroleague,2001 - 2002,International,Ruslan Avleev,PARM,12,369.4,77,125,12,21,65,79,24,27,38,39,77,19,11,4,231,1976,Jun,"Jun 4, 1976",6-6,198,200,91,Russia,,,,
Euroleague,2001 - 2002,International,J.R. Holden,ATH,12,424.9,75,184,28,85,42,71,19,29,8,17,25,39,21,0,220,1976,Aug,"Aug 10, 1976",6-1,185,185,84,United States / Russia,,,,
Euroleague,2001 - 2002,International,Kaspars Kambala,EFE,12,369.4,83,145,0,0,43,65,20,43,28,38,66,6,9,5,209,1978,Dec,"Dec 13, 1978",6-8,203,275,125,Latvia,Homestead High School ,,,
Euroleague,2001 - 2002,International,Manu Ginobili,BOL,14,385.1,69,157,17,56,53,73,29,50,13,41,54,41,35,3,208,1977,Jul,"Jul 28, 1977",6-6,198,205,93,Argentina,,2,28,San Antonio Spurs
Euroleague,2001 - 2002,International,Jiri Welsch,OLI,12,392.4,68,151,13,46,57,68,26,32,14,29,43,30,19,1,206,1980,Jan,"Jan 27, 1980",6-6,198,208,94,Czech Republic,,1,16,Philadelphia Sixers
Euroleague,2001 - 2002,International,Tyus Edney,TREV,12,371.7,66,133,15,36,53,67,38,26,9,35,44,39,24,1,200,1973,Feb,"Feb 14, 1973",5-10,178,152,69,United States,Long Beach Polytechnic High School,2,18,Sacramento Kings
Euroleague,2001 - 2002,International,Marcus Brown,EFE,11,373.0,59,116,29,59,48,57,22,34,4,29,33,44,17,1,195,1974,Apr,"Apr 3, 1974",6-3,191,185,84,United States,West Memphis High School ,2,17,Portland Trail Blazers
Euroleague,2001 - 2002,International,Gregor Fucka,BOL,12,369.9,73,165,6,27,42,68,29,38,32,53,85,17,22,7,194,1971,Aug,"Aug 7, 1971",7-1,216,216,98,Italy / Slovenia,,,,
Euroleague,2001 - 2002,International,Melvin Booker,PES,12,401.0,62,170,21,70,42,46,26,32,4,34,38,54,16,0,187,1972,Aug,"Aug 20, 1972",6-1,185,185,84,United States,Moss Point High School,,,
Euroleague,2001 - 2002,International,Dejan Tomasevic,CAJ,12,349.2,69,103,0,0,48,76,20,35,38,57,95,25,10,7,186,1973,May,"May 6, 1973",6-10,208,252,114,Serbia,,,,
Euroleague,2001 - 2002,International,Matjaz Smodis,BOL,14,320.9,65,115,15,38,38,43,20,39,24,51,75,4,10,11,183,1979,Dec,"Dec 13, 1979",6-7,201,265,120,Slovenia,,,,
Euroleague,2001 - 2002,International,Marko Jaric,BOL,14,387.1,69,150,16,51,27,48,28,35,21,45,66,35,27,2,181,1978,Oct,"Oct 12, 1978",6-7,201,224,102,Serbia / Greece,,2,1,Los Angeles Clippers
Euroleague,2001 - 2002,International,Anthony Parker,MAC,12,419.4,65,139,11,36,38,57,23,33,6,49,55,21,18,4,179,1975,Jun,"Jun 19, 1975",6-6,198,215,98,United States,Naperville Central High School,1,21,New Jersey Nets
Euroleague,2001 - 2002,International,Mehmet Okur,EFE,12,338.5,60,120,11,24,44,58,17,33,31,55,86,14,8,9,175,1979,May,"May 26, 1979",6-11,211,249,113,Turkey,,2,9,Detroit Pistons
Euroleague,2001 - 2002,International,Dimos Dikoudis,ATH,11,334.2,64,108,5,15,38,56,24,44,24,45,69,11,8,6,171,1977,Jun,"Jun 24, 1977",6-9,206,250,113,Greece,,,,
Euroleague,2001 - 2002,International,Arriel McDonald,MAC,12,383.0,55,111,11,36,45,55,16,35,5,19,24,44,23,1,166,1972,Jan,"Jan 5, 1972",6-3,191,190,86,United States,Homewood-Flossmoor High School,,,
Euroleague,2001 - 2002,International,Luis Scola,CAJ,12,260.4,63,91,1,2,38,53,28,41,19,27,46,16,13,4,165,1980,Apr,"Apr 30, 1980",6-9,206,241,109,Argentina,,2,27,San Antonio Spurs
Euroleague,2001 - 2002,International,Mihalis Kakiouzis,ATH,12,385.3,49,98,10,28,54,71,18,31,31,65,96,10,12,2,162,1976,Nov,"Nov 29, 1976",6-9,206,240,109,Greece,,,,
Euroleague,2001 - 2002,International,Marcelo Nicola,TREV,12,313.4,54,120,32,85,21,29,20,35,6,51,57,11,17,6,161,1971,May,"May 12, 1971",6-10,208,225,102,Argentina,,2,23,Houston Rockets
Euroleague,2001 - 2002,International,Jaka Lakovic,KRK,6,196.7,46,82,20,36,48,54,22,15,1,9,10,27,14,0,160,1978,Jul,"Jul 9, 1978",6-1,185,185,84,Slovenia,,,,
Euroleague,2001 - 2002,International,Sergey Chikalkin,TREV,13,307.6,51,99,22,43,31,33,14,17,4,12,16,12,8,0,155,1975,Dec,"Dec 11, 1975",6-6,198,209,95,Russia,,,,
Euroleague,2001 - 2002,International,Jorge Garbajosa,TREV,12,321.1,50,100,23,54,29,32,20,36,21,47,68,14,22,9,152,1977,Dec,"Dec 19, 1977",6-9,206,245,111,Spain,,,,
Euroleague,2001 - 2002,International,Joseph Blair,PES,9,303.5,63,103,0,1,26,39,15,29,42,61,103,8,20,4,152,1974,Jun,"Jun 12, 1974",6-10,208,251,114,United States,Salpointe Catholic High School,2,6,Seattle SuperSonics
Euroleague,2001 - 2002,International,Beno Udrih,OLI,11,332.5,58,111,15,43,21,27,26,30,9,21,30,28,19,2,152,1982,Jul,"Jul 5, 1982",6-4,193,205,93,Slovenia,,1,28,San Antonio Spurs
Euroleague,2001 - 2002,International,James Forrest,OLY,12,298.9,58,113,1,1,34,54,17,46,22,59,81,7,8,4,151,1972,Aug,"Aug 13, 1972",6-8,203,240,109,United States,Maynard H. Jackson High School,,,
Euroleague,2001 - 2002,International,Bostjan Nachbar,TREV,13,318.7,54,125,14,47,27,37,21,39,8,38,46,18,16,2,149,1980,Jul,"Jul 3, 1980",6-10,208,220,100,Slovenia,,1,15,Houston Rockets
Euroleague,2001 - 2002,International,Ibrahim Kutluay,PAN,12,334.9,42,98,22,52,41,60,17,40,6,20,26,12,15,0,147,1974,Jan,"Jan 7, 1974",6-6,198,200,91,Turkey,,,,
Euroleague,2001 - 2002,International,Nate Huffman,MAC,12,289.1,48,95,4,12,46,64,19,30,20,51,71,8,10,8,146,1975,Apr,"Apr 2, 1975",7-1,216,245,111,United States,Lakeview High School,,,
Euroleague,2001 - 2002,International,Darryl Middleton,PAN,14,310.5,55,78,0,0,35,62,27,48,22,25,47,8,6,3,145,1966,Jul,"Jul 21, 1966",6-8,203,240,109,United States,William Cullen Bryant High School,3,18,Atlanta Hawks
Euroleague,2001 - 2002,International,Ademola Olulaja,FCB,12,334.6,54,121,12,38,24,40,22,29,27,45,72,15,20,3,144,1985,Jul,"Jul 10, 1985",6-9,206,235,107,Nigeria,,,,
Euroleague,2001 - 2002,International,Hakki Harun Erdenay,FEN,11,270.2,49,112,21,59,23,28,14,19,4,9,13,20,13,0,142,1968,May,"May 27, 1968",6-3,191,190,86,Turkey,,,,
Euroleague,2001 - 2002,International,Saulius Stombergas,EFE,12,313.3,43,83,24,45,28,35,21,43,8,26,34,11,19,1,138,1973,Dec,"Dec 14, 1973",6-8,203,220,100,Lithuania,,,,
Euroleague,2001 - 2002,International,Curtis McCants,CSKA,11,319.8,48,99,12,30,28,35,28,25,3,16,19,38,12,0,136,1975,Aug,"Aug 2, 1975",6-0,183,N/A,,United States,,,,
Euroleague,2001 - 2002,International,Marko Tusek,PES,12,320.4,49,95,11,27,26,39,18,32,28,37,65,5,6,1,135,1975,Jul,"Jul 17, 1975",6-8,203,260,118,Slovenia,,,,
Euroleague,2001 - 2002,International,Mikhail Mikhailov,PARM,11,278.6,59,93,0,1,16,34,19,35,16,58,74,13,9,18,134,1971,May,"May 17, 1971",6-9,206,240,109,Russia / Spain,,,,
Euroleague,2001 - 2002,International,Miljan Goljovic,FEN,11,247.0,46,99,22,48,20,22,17,29,5,22,27,8,9,2,134,1981,Aug,"Aug 27, 1981",6-8,203,225,102,Serbia,,,,
Euroleague,2001 - 2002,International,Mirsad Turkcan,CSKA,9,318.9,45,94,7,25,36,50,32,29,29,72,101,15,11,13,133,1976,Jun,"Jun 7, 1976",6-9,206,250,113,Turkey,,1,18,Houston Rockets
Euroleague,2001 - 2002,International,Damir Mulaomerovic,PAN,10,306.0,42,93,15,35,31,41,28,32,5,16,21,31,12,0,130,1974,Sep,"Sep 19, 1974",6-4,193,194,88,Bosnia and Herzegovina / Croatia,,,,
Euroleague,2001 - 2002,International,Haris Mujezinovic,OLI,12,295.1,48,96,1,10,32,42,21,43,27,42,69,14,15,5,129,1974,Jan,"Jan 21, 1974",6-9,206,253,115,Bosnia and Herzegovina,,,,
Euroleague,2001 - 2002,International,Ralph Biggs,OOS,6,222.9,45,83,8,18,30,40,10,18,7,25,32,16,10,1,128,1976,Feb,"Feb 6, 1976",6-6,198,180,82,United States / Belgium,Washington High School,,,
Euroleague,2001 - 2002,International,Vasily Karasev,PARM,12,347.6,39,84,14,39,35,44,23,47,2,21,23,31,13,1,127,1971,Apr,"Apr 14, 1971",6-4,193,190,86,Russia,,,,
Euroleague,2001 - 2002,International,Dusan Vukcevic,RMB,10,250.1,41,76,17,35,27,39,14,21,5,20,25,16,12,1,126,1975,Nov,"Nov 14, 1975",6-7,201,194,88,Bosnia and Herzegovina,,,,
Euroleague,2001 - 2002,International,Elmer Bennett,CAJ,10,298.6,40,96,19,53,26,34,27,22,9,18,27,55,13,0,125,1970,Feb,"Feb 13, 1970",6-0,183,171,78,United States,Bellaire High School,2,11,Atlanta Hawks
Euroleague,2001 - 2002,International,Antoine Rigaudeau,BOL,14,387.7,45,92,15,41,19,19,21,42,3,29,32,22,15,0,124,1971,Dec,"Dec 17, 1971",6-6,198,225,102,France,,,,
Euroleague,2001 - 2002,International,Larry Middleton,PES,11,268.9,44,92,28,66,8,11,13,41,1,31,32,13,13,1,124,1965,Jul,"Jul 20, 1965",6-3,191,194,88,United States,,,,
Euroleague,2001 - 2002,International,Omer Onan,EFE,12,280.2,47,89,15,32,14,31,16,34,5,9,14,7,13,1,123,1978,Feb,"Feb 4, 1978",6-4,193,210,95,Turkey,,,,
Euroleague,2001 - 2002,International,Laurent Foirest,CAJ,11,289.6,32,85,19,48,39,47,14,30,3,30,33,22,22,4,122,1973,Sep,"Sep 18, 1973",6-6,198,209,95,France,,,,
Euroleague,2001 - 2002,International,Fragkiskos Alvertis,PAN,14,348.2,40,91,13,41,28,37,15,49,7,32,39,12,11,4,121,1974,Jun,"Jun 11, 1974",6-9,206,225,102,Greece,,,,
Euroleague,2001 - 2002,International,David Andersen,BOL,14,278.7,48,100,0,0,23,35,15,33,17,34,51,5,9,3,119,1980,Jun,"Jun 23, 1980",7-0,213,242,110,Australia,Australian Institute of Sport,2,8,Atlanta Hawks
Euroleague,2001 - 2002,International,Sasa Djordjevic,RMB,9,196.7,38,74,19,41,22,26,18,22,3,15,18,18,5,0,117,1967,Aug,"Aug 26, 1967",6-2,188,198,90,Serbia,,,,
Euroleague,2001 - 2002,International,Andrew Betts,ATH,12,297.1,37,69,0,0,41,59,29,41,26,44,70,7,2,5,115,1977,May,"May 11, 1977",7-1,216,275,125,England,,2,21,Charlotte Hornets
Euroleague,2001 - 2002,International,Quadre Lollis,FEN,10,260.0,46,84,0,3,22,42,23,36,34,49,83,22,10,1,114,1973,Apr,"Apr 12, 1973",6-7,201,242,110,United States,Lawrence North High School,,,
Euroleague,2001 - 2002,International,Stephane Risacher,OLY,12,298.0,39,83,12,32,24,30,19,29,10,31,41,8,9,6,114,1972,Aug,"Aug 26, 1972",6-8,203,212,96,France,,,,
Euroleague,2001 - 2002,International,Gianluca Basile,BOL,9,271.7,38,68,24,44,13,21,12,20,6,15,21,22,16,5,113,1975,Jan,"Jan 24, 1975",6-4,193,198,90,Italy,,,,
Euroleague,2001 - 2002,International,Andres Nocioni,CAJ,12,229.4,42,75,10,18,19,24,32,25,8,42,50,12,14,8,113,1979,Nov,"Nov 30, 1979",6-7,201,225,102,Argentina,,,,
Euroleague,2001 - 2002,International,Sarunas Jasikevicius,FCB,10,247.0,38,78,19,46,17,20,23,30,2,18,20,33,8,2,112,1976,Mar,"Mar 5, 1976",6-4,193,195,88,Lithuania,Solanco High School,,,
Euroleague,2001 - 2002,International,Efthimios Rentzias,FCB,11,223.6,46,94,11,34,9,13,13,24,17,35,52,5,9,4,112,1976,Jan,"Jan 11, 1976",6-11,211,260,118,Greece,,1,23,Denver Nuggets
Euroleague,2001 - 2002,International,Arturas Karnisovas,FCB,12,282.6,38,92,16,44,19,24,20,26,9,32,41,13,16,1,111,1971,Apr,"Apr 27, 1971",6-8,203,212,96,Lithuania,,,,
Euroleague,2001 - 2002,International,Adam Wojcik,PER,6,168.5,32,57,7,16,39,49,14,18,8,16,24,7,6,3,110,1970,Apr,"Apr 20, 1970",6-9,206,243,110,Poland,,,,
Euroleague,2001 - 2002,International,Andrea Meneghin,BOL,11,297.2,30,78,16,46,30,39,25,45,3,20,23,23,22,2,108,1974,Feb,"Feb 20, 1974",6-3,191,198,90,Italy,,,,
Euroleague,2001 - 2002,International,Alberto Herreros,RMB,9,231.0,31,72,18,44,27,31,14,15,7,12,19,11,11,1,107,1969,Apr,"Apr 20, 1969",6-7,201,216,98,Spain,,,,
Euroleague,2001 - 2002,International,Asim Pars,FEN,10,207.1,41,83,0,1,24,36,21,30,19,20,39,15,9,2,106,1976,Apr,"Apr 1, 1976",6-11,211,260,118,Bosnia and Herzegovina / Turkey,,,,
Euroleague,2001 - 2002,International,Jurica Golemac,OLI,11,227.3,42,89,10,19,11,15,20,40,13,28,41,15,9,5,105,1977,May,"May 29, 1977",6-9,206,225,102,Croatia / Slovenia,,,,
Euroleague,2001 - 2002,International,Marcus Goree,FRA,6,203.4,38,83,4,22,21,35,16,14,17,35,52,3,6,10,101,1977,Oct,"Oct 11, 1977",6-7,201,255,116,United States,Hillcrest High School,,,
Euroleague,2001 - 2002,International,Valeri Daineko,PARM,9,181.8,28,65,11,23,34,37,13,23,5,15,20,12,7,5,101,1970,Jan,"Jan 14, 1970",6-10,208,226,103,Belarus,,,,
Euroleague,2001 - 2002,International,Denis Marconato,TREV,12,241.4,39,60,1,3,21,32,12,40,27,47,74,6,13,7,100,1975,Jul,"Jul 29, 1975",7-0,213,253,115,Italy,,,,
Euroleague,2001 - 2002,International,Fabricio Oberto,CAJ,11,277.1,43,88,0,1,13,29,24,46,28,43,71,17,12,8,99,1975,Mar,"Mar 21, 1975",6-10,208,245,111,Argentina / Italy,,,,
Euroleague,2001 - 2002,International,Wendell Alexis,BER,6,181.9,32,60,8,17,26,32,18,18,6,13,19,3,5,3,98,1964,Jul,"Jul 31, 1964",6-8,203,220,100,United States,Christ The King Regional High School,3,12,Golden State Warriors
Euroleague,2001 - 2002,International,Alain Digbeu,FCB,12,267.4,33,66,14,30,18,22,19,30,8,24,32,16,17,5,98,1975,Nov,"Nov 13, 1975",6-5,196,210,95,France,,2,21,Atlanta Hawks
Euroleague,2001 - 2002,International,Vlado Scepanovic,PAR,6,179.9,29,64,16,35,24,31,14,14,4,6,10,12,5,1,98,1975,Nov,"Nov 13, 1975",6-6,198,210,95,Montenegro,,,,
Euroleague,2001 - 2002,International,Tunji Awojobi,OLI,12,238.6,40,76,1,2,17,24,25,24,26,30,56,14,20,5,98,1973,Jul,"Jul 30, 1973",6-6,198,240,109,Nigeria,,,,
Euroleague,2001 - 2002,International,Chad Austin,FRA,6,212.4,32,81,14,35,18,22,17,19,7,18,25,8,7,0,96,1975,Jun,"Jun 5, 1975",6-2,188,188,85,United States,Richmond High School,,,
Euroleague,2001 - 2002,International,Sergey Panov,PARM,12,301.2,34,67,6,24,21,27,24,47,16,48,64,20,14,5,95,1970,Jun,"Jun 30, 1970",6-9,206,220,100,Russia,,,,
Euroleague,2001 - 2002,International,Igor Rakocevic,BUD,6,193.2,33,74,7,23,22,32,19,11,2,4,6,14,6,0,95,1978,Mar,"Mar 29, 1978",6-3,191,183,83,Serbia,,2,22,Minnesota Timberwolves
Euroleague,2001 - 2002,International,Zoran Savic,BOL,11,187.4,31,68,12,34,21,31,20,31,5,26,31,10,4,0,95,1966,Nov,"Nov 18, 1966",6-10,208,251,114,Bosnia and Herzegovina / Serbia,,,,
Euroleague,2001 - 2002,International,Grygorgii Khizhniak,ZAL,6,177.6,29,54,0,2,36,39,20,20,13,37,50,8,6,20,94,1974,Jan,"Jan 16, 1974",7-1,216,N/A,,Greece,,,,
Euroleague,2001 - 2002,International,Marko Milic,BOL,11,228.4,39,77,4,13,12,20,20,29,17,19,36,16,20,2,94,1977,May,"May 7, 1977",6-6,198,235,107,Slovenia,,2,5,Philadelphia Sixers
Euroleague,2001 - 2002,International,Zakhar Pashutin,CSKA,11,296.3,37,85,8,27,12,19,14,38,13,23,36,24,12,1,94,1974,May,"May 3, 1974",6-4,193,209,95,Russia,,,,
Euroleague,2001 - 2002,International,Derrick Sharp,MAC,12,240.8,33,66,14,33,13,14,8,36,7,8,15,9,13,0,93,1971,Oct,"Oct 5, 1971",6-0,183,185,84,United States,Maynard Evans High School,,,
Euroleague,2001 - 2002,International,Dragan Lukovski,PAU,6,144.9,28,54,7,18,30,35,17,12,2,10,12,27,7,0,93,1975,Mar,"Mar 21, 1975",6-0,183,172,78,Serbia / North Macedonia,,,,
Euroleague,2001 - 2002,International,Haluk Yildirim,FEN,10,244.9,32,65,14,39,15,18,15,26,6,11,17,37,5,2,93,1972,Jun,"Jun 25, 1972",6-7,201,209,95,Turkey,,,,
Euroleague,2001 - 2002,International,Donatas Slanina,ZAL,6,181.9,33,90,10,38,16,19,11,14,7,8,15,11,5,0,92,1977,Apr,"Apr 23, 1977",6-4,193,210,95,Lithuania,,,,
Euroleague,2001 - 2002,International,Alberto Angulo,RMB,9,197.3,34,63,5,10,19,22,17,14,5,18,23,11,11,0,92,1970,Jun,"Jun 19, 1970",6-4,193,194,88,Spain,,,,
Euroleague,2001 - 2002,International,Kyle Hill,LYV,6,171.6,30,64,19,40,12,14,10,11,5,9,14,12,7,4,91,1979,Apr,"Apr 7, 1979",6-2,188,185,84,United States,Argo Community High School,2,15,Dallas Mavericks
Euroleague,2001 - 2002,International,Roberto Duenas,FCB,11,198.9,34,55,0,0,23,36,21,23,25,41,66,5,7,3,91,1975,Nov,"Nov 1, 1975",7-2,218,280,127,Spain,,2,29,Chicago Bulls
Euroleague,2001 - 2002,International,Theo Papaloukas,OLY,12,329.0,30,66,7,20,24,33,32,36,8,30,38,50,23,2,91,1977,May,"May 8, 1977",6-6,198,225,102,Greece,,,,
Euroleague,2001 - 2002,International,Silvio Gigena,PES,12,220.1,29,65,12,31,19,26,10,29,20,28,48,6,12,1,89,1975,Feb,"Feb 27, 1975",6-7,201,216,98,Italy,,,,
Euroleague,2001 - 2002,International,Jovo Stanojevic,PAR,6,170.5,32,62,0,0,24,31,21,26,16,26,42,9,7,1,88,1977,Sep,"Sep 27, 1977",6-10,208,250,113,Serbia,,,,
Euroleague,2001 - 2002,International,Roger Esteller,PAU,6,185.7,27,62,10,23,23,29,6,11,6,12,18,11,5,1,87,1972,Jul,"Jul 6, 1972",6-4,193,220,100,Spain,,,,
Euroleague,2001 - 2002,International,Mate Skelin,KRK,6,191.6,20,50,0,0,47,64,13,16,22,33,55,11,4,4,87,1974,Dec,"Dec 13, 1974",7-1,216,248,112,Croatia,,,,
Euroleague,2001 - 2002,International,Rod Sellers,PAU,6,175.2,33,65,0,2,20,25,11,18,15,31,46,6,3,2,86,1970,Aug,"Aug 7, 1970",6-9,206,238,108,United States,Wilson High School,,,
Euroleague,2001 - 2002,International,Nikos Chatzis,ATH,11,204.1,22,52,8,27,34,47,11,27,5,16,21,10,2,0,86,1976,Jun,"Jun 3, 1976",6-5,196,200,91,Greece,,,,
Euroleague,2001 - 2002,International,Emilio Kovacic,BOL,9,199.3,35,62,1,1,12,18,10,20,17,36,53,10,7,7,83,1968,Jan,"Jan 11, 1968",6-10,208,N/A,,Croatia,,,,
Euroleague,2001 - 2002,International,Roger Huggins,SPI,6,170.9,26,64,1,4,29,40,13,23,5,20,25,7,13,1,82,1967,Sep,"Sep 5, 1967",6-7,201,238,108,England,,,,
Euroleague,2001 - 2002,International,Dainius Salenga,ZAL,6,193.7,26,61,11,28,16,21,15,16,10,12,22,11,14,3,79,1977,Apr,"Apr 15, 1977",6-6,198,187,85,Lithuania,,,,
Euroleague,2001 - 2002,International,Jerome John,SPI,6,141.3,34,69,3,9,8,11,9,24,20,14,34,7,11,1,79,1967,Mar,"Mar 4, 1967",6-8,203,224,102,United States,,,,
Euroleague,2001 - 2002,International,Juan Carlos Navarro,FCB,10,166.0,27,72,7,32,18,22,11,8,2,9,11,12,8,0,79,1980,Jun,"Jun 13, 1980",6-4,193,170,77,Spain,,2,11,Washington Wizards
Euroleague,2001 - 2002,International,Pascal Roller,FRA,6,206.3,27,65,16,38,9,14,22,16,5,11,16,21,9,0,79,1976,Nov,"Nov 20, 1976",5-11,180,180,82,Germany,,,,
Euroleague,2001 - 2002,International,Milan Tomic,OLY,12,252.1,22,86,11,55,23,27,9,23,6,9,15,22,3,0,78,1973,Jul,"Jul 24, 1973",6-3,191,190,86,Serbia,,,,
Euroleague,2001 - 2002,International,Ron Ellis,SPI,6,186.2,28,50,10,24,11,18,14,18,7,18,25,6,7,4,77,1967,Sep,"Sep 18, 1967",6-7,201,215,98,United States,Rayville High School,2,22,Phoenix Suns
Euroleague,2001 - 2002,International,Alessandro Frosini,BOL,13,245.4,31,57,0,0,14,19,14,20,21,33,54,2,7,8,76,1972,Sep,"Sep 22, 1972",6-9,206,242,110,Italy,,,,
Euroleague,2001 - 2002,International,Zan Tabak,RMB,9,198.0,33,55,0,0,10,30,17,30,14,40,54,5,2,10,76,1970,Jun,"Jun 15, 1970",7-0,213,245,111,Croatia,,2,24,Houston Rockets
Euroleague,2001 - 2002,International,Tal Burstein,MAC,12,258.1,27,65,8,24,14,17,13,29,3,21,24,21,7,4,76,1980,Feb,"Feb 19, 1980",6-6,198,210,95,Israel,,,,
Euroleague,2001 - 2002,International,Virginijus Praskevicius,OOS,6,165.2,27,61,3,13,19,27,10,27,9,25,34,11,7,1,76,1974,Mar,"Mar 4, 1974",6-9,206,238,108,Lithuania,,,,
Euroleague,2001 - 2002,International,Louis Rowe,SPI,6,189.2,28,70,8,27,12,14,13,23,5,14,19,12,7,2,76,1972,Dec,"Dec 26, 1972",6-7,201,205,93,United States,Lakewood High School,,,
Euroleague,2001 - 2002,International,Danya Abrams,UNI,6,139.1,26,65,2,12,21,32,16,22,8,25,33,9,3,5,75,1974,Sep,"Sep 24, 1974",6-7,201,250,113,United States,Hackley School,,,
Euroleague,2001 - 2002,International,Milos Vujanic,PAR,5,137.0,24,43,10,21,16,22,6,20,3,15,18,14,5,1,74,1980,Nov,"Nov 30, 1980",6-4,193,195,88,Serbia,,2,7,New York Knicks
Euroleague,2001 - 2002,International,Dmitri Domani,CSKA,11,277.4,22,49,2,14,28,40,17,32,13,24,37,17,9,1,74,1974,Sep,"Sep 27, 1974",6-6,198,215,98,Russia,,,,
Euroleague,2001 - 2002,International,Dainius Adomaitis,SLA,6,177.0,21,39,10,16,22,28,9,19,8,21,29,12,2,1,74,1974,Jan,"Jan 19, 1974",6-8,203,220,100,Lithuania,,,,
Euroleague,2001 - 2002,International,Nacho Rodriguez,FCB,12,223.2,22,50,7,18,22,28,15,25,8,24,32,31,17,0,73,1970,Sep,"Sep 2, 1970",6-2,188,187,85,Spain,,,,
