"**Includes all FBS teams with stats compiled from espn.com excluding Indiana University (2010-2020), Charlotte (2010-2014), Old Dominion (2019, 2012-10), UAB (2014-2015), UTSA (2010-2011), Appalachian (2010-2013), Coastal Carolina (2010-2016), Georgia Southern (2010-2013), Georgia State (2010-2012), South Alabama (2010-2011), Texas State (2010-2011), Liberty (2010-2017), New Mexico State (2020), UConn (2020), and UMass (2010-2011) since espn.com didn't have available stats for them during the time of this compilation.",,,,,,,,,,,,,,,,,,
UniversityName,Year,TeamID,CMP,ATT,YDS,CMPPercent,YPA,LNG,TD,INT,SACK,SYL,RTG,R_ATT,R_AVG,TOTAL_PLAYS,RUN_PERCENT,PASS_PERCENT
UTEP,2020,UTEP2020,126,239,"1,674",52.70,7,82,7,9,12,-95,113.7,300,3,539,55.66%,44.34%
UTSA,2012,UTSA2012,221,368,"2,772",60.10,7.5,82,23,7,7,-30,140.2,430,4.4,798,53.88%,46.12%
UTSA,2013,UTSA2013,259,412,"2,909",62.90,7.1,67,13,13,18,-96,126.3,426,4.9,838,50.84%,49.16%
UTSA,2014,UTSA2014,203,356,"2,104",57.00,5.9,56,7,12,29,-186,106.4,440,3.3,796,55.28%,44.72%
UTSA,2015,UTSA2015,211,360,"2,321",58.60,6.4,57,17,11,44,-275,122.2,510,4,870,58.62%,41.38%
UTSA,2016,UTSA2016,216,383,"2,777",56.40,7.3,77,26,8,43,-284,135.5,524,4,907,57.77%,42.23%
UTSA,2017,UTSA2017,191,309,"2,231",61.80,7.2,48,15,7,26,-148,133.9,445,4.6,754,59.02%,40.98%
UTSA,2018,UTSA2018,204,404,"1,918",50.50,4.7,52,9,10,36,-250,92.8,354,3,758,46.70%,53.30%
UTSA,2019,UTSA2019,213,366,"2,189",58.20,6,75,13,11,31,-158,114.1,453,4.3,819,55.31%,44.69%
UTSA,2020,UTSA2020,222,370,"2,399",60.00,6,54,16,8,23,-150,120.3,496,5,866,57.27%,42.73%
Vanderbilt,2010,Vanderbilt2010,169,360,"1,913",46.90,5.3,65,11,11,36,-246,95.6,421,4,781,53.91%,46.09%
Vanderbilt,2011,Vanderbilt2011,179,346,"2,270",51.70,6.6,73,15,18,28,-186,110.7,497,4.3,843,58.96%,41.04%
Vanderbilt,2012,Vanderbilt2012,207,350,"2,774",59.10,7.9,78,17,5,24,-173,138.9,524,4.1,874,59.95%,40.05%
Vanderbilt,2013,Vanderbilt2013,243,376,"2,958",64.60,7.9,56,15,16,33,-178,135.4,504,3.6,880,57.27%,42.73%
Vanderbilt,2014,Vanderbilt2014,180,357,"2,149",50.40,6,65,13,19,21,-149,102.4,383,3.4,740,51.76%,48.24%
Vanderbilt,2015,Vanderbilt2015,192,376,"2,062",51.10,5.5,44,11,16,28,-178,98.3,495,3.7,871,56.83%,43.17%
Vanderbilt,2016,Vanderbilt2016,210,394,"2,486",53.30,6.3,76,9,11,32,-217,108.3,497,4.3,891,55.78%,44.22%
Vanderbilt,2017,Vanderbilt2017,232,403,"2,923",57.60,7.3,73,27,10,19,-120,135.6,348,3.7,751,46.34%,53.66%
Vanderbilt,2018,Vanderbilt2018,258,416,"3,168",62.00,7.6,75,24,6,22,-168,142.1,434,5,850,51.06%,48.94%
Vanderbilt,2019,Vanderbilt2019,202,381,"2,064",53.00,5.4,75,10,10,28,-179,101.9,363,4.1,744,48.79%,51.21%
Vanderbilt,2020,Vanderbilt2020,192,300,"1,979",64.00,6,58,13,11,20,-144,121.4,330,2,630,52.38%,47.62%
Virginia,2010,Virginia2010,262,443,"3,186",59.10,7.2,76,20,17,23,-147,126.8,419,4,862,48.61%,51.39%
Virginia,2011,Virginia2011,255,443,"3,090",57.60,7,78,17,16,16,-120,121.6,496,4.2,939,52.82%,47.18%
Virginia,2012,Virginia2012,276,474,"3,216",58.20,6.8,73,23,15,25,-191,124.9,417,3.7,891,46.80%,53.20%
Virginia,2013,Virginia2013,277,506,"2,542",54.70,5,54,9,17,24,-196,96.1,489,3.8,995,49.15%,50.85%
Virginia,2014,Virginia2014,248,432,"2,837",57.40,6.6,54,18,16,16,-134,118.9,451,3.7,883,51.08%,48.92%
Virginia,2015,Virginia2015,252,413,"2,859",61.00,6.9,80,21,18,21,-127,127.2,424,4.1,837,50.66%,49.34%
Virginia,2016,Virginia2016,266,487,"2,872",54.60,5.9,84,23,16,36,-245,113.2,384,3.5,871,44.09%,55.91%
Virginia,2017,Virginia2017,300,519,"3,233",57.80,6.2,81,25,11,31,-194,121.8,389,3.1,908,42.84%,57.16%
Virginia,2018,Virginia2018,228,358,"2,751",63.70,7.7,86,26,9,32,-198,147.2,499,4.5,857,58.23%,41.77%
Virginia,2019,Virginia2019,337,520,"3,748",64.80,7.2,67,23,15,41,-238,134.2,442,3.8,962,45.95%,54.05%
Virginia,2020,Virginia2020,221,379,"2,606",58.30,6,90,22,14,20,-127,120.5,366,4,745,49.13%,50.87%
VirginiaTech,2010,VirginiaTech2010,200,343,"2,850",58.30,8.3,69,24,5,34,-221,148.3,570,4.9,913,62.43%,37.57%
VirginiaTech,2011,VirginiaTech2011,243,405,"3,166",60.00,7.8,63,21,10,17,-118,137.8,590,4.4,995,59.30%,40.70%
VirginiaTech,2012,VirginiaTech2012,224,437,"3,002",51.30,6.9,85,18,17,25,-156,114.8,507,3.7,944,53.71%,46.29%
VirginiaTech,2013,VirginiaTech2013,243,432,"3,071",56.30,7.1,83,16,15,32,-243,121.2,493,3.2,925,53.30%,46.70%
VirginiaTech,2014,VirginiaTech2014,271,456,"2,826",59.40,6.2,50,19,15,34,-279,118.7,507,3.8,963,52.65%,47.35%
VirginiaTech,2015,VirginiaTech2015,223,394,"2,936",56.60,7.5,75,24,14,34,-254,132.2,545,3.8,939,58.04%,41.96%
VirginiaTech,2016,VirginiaTech2016,279,449,"3,666",62.10,8.2,62,31,8,32,-162,149.9,638,4,1087,58.69%,41.31%
VirginiaTech,2017,VirginiaTech2017,245,412,"3,113",59.50,7.6,70,21,9,23,-150,135.4,584,3.9,996,58.63%,41.37%
VirginiaTech,2018,VirginiaTech2018,250,429,"3,300",58.30,7.7,72,29,10,28,-191,140.5,520,4.4,949,54.79%,45.21%
VirginiaTech,2019,VirginiaTech2019,185,318,"2,718",58.20,8.5,72,24,8,29,-202,149.8,565,4.1,883,63.99%,36.01%
VirginiaTech,2020,VirginiaTech2020,158,254,"2,207",62.20,8,60,13,6,22,-140,141.6,473,5,727,65.06%,34.94%
WakeForest,2010,WakeForest2010,166,302,"1,726",55.00,5.7,81,9,10,26,-201,106.2,459,4.1,761,60.32%,39.68%
WakeForest,2011,WakeForest2011,278,457,"3,291",60.80,7.2,79,22,8,35,-249,133.7,464,3.2,921,50.38%,49.62%
WakeForest,2012,WakeForest2012,239,427,"2,410",56.00,5.6,73,13,7,27,-176,110.2,402,3,829,48.49%,51.51%
WakeForest,2013,WakeForest2013,219,414,"2,359",52.90,5.7,66,14,14,25,-190,105.2,388,2.9,802,48.38%,51.62%
WakeForest,2014,WakeForest2014,225,385,"2,116",58.40,5.5,46,12,14,48,-352,107.6,383,1.3,768,49.87%,50.13%
WakeForest,2015,WakeForest2015,236,417,"2,739",56.60,6.6,78,13,18,40,-273,113.4,417,3,834,50.00%,50.00%
WakeForest,2016,WakeForest2016,190,353,"2,154",53.80,6.1,62,9,13,39,-251,106.1,533,3.6,886,60.16%,39.84%
WakeForest,2017,WakeForest2017,268,426,"3,599",62.90,8.4,52,33,7,20,-114,156.2,537,4.6,963,55.76%,44.24%
WakeForest,2018,WakeForest2018,247,442,"3,069",55.90,6.9,54,25,13,34,-195,127,625,4.4,1067,58.58%,41.42%
WakeForest,2019,WakeForest2019,282,469,"3,748",60.10,8,75,31,13,23,-155,143.5,586,3.9,1055,55.55%,44.45%
WakeForest,2020,WakeForest2020,175,310,"2,533",56.50,8,80,14,5,27,-168,135.3,380,3,690,55.07%,44.93%
Washington,2010,Washington2010,205,376,"2,475",54.50,6.6,80,19,9,24,-144,121.7,481,4.7,857,56.13%,43.87%
Washington,2011,Washington2011,267,406,"3,322",65.80,8.2,80,36,13,34,-191,157.3,452,4.4,858,52.68%,47.32%
Washington,2012,Washington2012,266,438,"2,767",60.70,6.3,47,19,14,38,-248,121.7,466,4,904,51.55%,48.45%
Washington,2013,Washington2013,270,413,"3,384",65.40,8.2,70,25,8,31,-203,150.3,610,5.1,1023,59.63%,40.37%
Washington,2014,Washington2014,255,400,"2,801",63.80,7,91,19,6,28,-221,135.3,607,4.3,1007,60.28%,39.72%
Washington,2015,Washington2015,245,396,"3,110",61.90,7.9,81,17,11,33,-230,136.5,477,4.5,873,54.64%,45.36%
Washington,2016,Washington2016,254,408,"3,623",62.30,8.9,75,47,9,26,-141,170.4,529,5.2,937,56.46%,43.54%
Washington,2017,Washington2017,240,348,"2,889",69.00,8.3,76,19,5,20,-166,153.8,473,5,821,57.61%,42.39%
Washington,2018,Washington2018,264,405,"3,337",65.20,8.2,59,19,12,24,-171,144,564,4.4,969,58.20%,41.80%
Washington,2019,Washington2019,263,411,"3,164",64.00,7.7,57,24,8,22,-153,144,461,4.2,872,52.87%,47.13%
Washington,2020,Washington2020,68,111,906,61.30,8,65,4,3,1,-2,134.9,156,4,267,58.43%,41.57%
WashingtonState,2010,WashingtonState2010,227,384,"2,870",59.10,7.5,83,19,12,51,-277,132,417,2.6,801,52.06%,47.94%
WashingtonState,2011,WashingtonState2011,297,492,"3,867",60.40,7.9,85,30,12,40,-237,141.6,392,3.1,884,44.34%,55.66%
WashingtonState,2012,WashingtonState2012,363,624,"3,965",58.20,6.4,81,23,21,57,-364,117,252,1.4,876,28.77%,71.23%
WashingtonState,2013,WashingtonState2013,470,756,"4,784",62.20,6.3,72,36,24,32,-244,124.7,243,2.9,999,24.32%,75.68%
WashingtonState,2014,WashingtonState2014,510,771,"5,732",66.10,7.4,90,45,18,36,-273,143.2,243,2,1014,23.96%,76.04%
WashingtonState,2015,WashingtonState2015,500,738,"5,059",67.80,6.9,75,41,12,40,-290,140.4,294,3.6,1032,28.49%,71.51%
WashingtonState,2016,WashingtonState2016,467,664,"4,713",70.30,7.1,71,40,12,29,-196,146.2,362,4.3,1026,35.28%,64.72%
WashingtonState,2017,WashingtonState2017,487,713,"4,769",68.30,6.7,61,37,20,44,-317,136,303,2.9,1016,29.82%,70.18%
WashingtonState,2018,WashingtonState2018,478,677,"4,859",70.60,7.2,89,39,10,13,-75,146.9,281,3.6,958,29.33%,70.67%
WashingtonState,2019,WashingtonState2019,505,710,"5,683",71.10,8,65,50,16,20,-156,157.1,210,4.2,920,22.83%,77.17%
WashingtonState,2020,WashingtonState2020,94,152,"1,019",61.80,6,49,6,4,9,-66,120,110,4,262,41.98%,58.02%
WesternKentucky,2010,WesternKentucky2010,151,295,"1,722",51.20,5.8,53,11,6,28,-166,108.5,500,4.2,795,62.89%,37.11%
WesternKentucky,2011,WesternKentucky2011,168,301,"2,008",55.80,6.7,63,11,13,22,-140,115.3,544,4,845,64.38%,35.62%
WesternKentucky,2012,WesternKentucky2012,213,335,"2,667",63.60,8,70,24,12,25,-162,146.9,506,4.6,841,60.17%,39.83%
WesternKentucky,2013,WesternKentucky2013,266,407,"3,140",65.40,7.7,60,15,16,20,-163,134.5,468,5,875,53.49%,46.51%
WesternKentucky,2014,WesternKentucky2014,378,557,"4,866",67.90,8.7,75,49,10,19,-137,166.7,429,4.9,986,43.51%,56.49%
WesternKentucky,2015,WesternKentucky2015,398,554,"5,211",71.80,9.4,78,50,9,16,-128,177.4,465,4.6,1019,45.63%,54.37%
WesternKentucky,2016,WesternKentucky2016,305,471,"4,715",64.80,10,87,42,8,22,-128,174.9,487,5.4,958,50.84%,49.16%
WesternKentucky,2017,WesternKentucky2017,381,577,"4,355",66.00,7.5,93,27,10,47,-341,141.4,391,2,968,40.39%,59.61%
WesternKentucky,2018,WesternKentucky2018,254,431,"2,722",58.90,6.3,75,15,10,32,-204,118.8,439,3.7,870,50.46%,49.54%
WesternKentucky,2019,WesternKentucky2019,313,469,"3,371",66.70,7.2,77,20,12,20,-130,136.1,431,3.9,900,47.89%,52.11%
WesternKentucky,2020,WesternKentucky2020,208,369,"1,972",56.40,5,51,12,4,27,-167,106.9,389,3,758,51.32%,48.68%
WesternMichigan,2010,WesternMichigan2010,298,475,"3,429",62.70,7.2,74,30,12,30,-180,139.2,385,3.9,860,44.77%,55.23%
WesternMichigan,2011,WesternMichigan2011,369,554,"4,385",66.60,7.9,64,40,16,22,-191,151.1,391,4,945,41.38%,58.62%
WesternMichigan,2012,WesternMichigan2012,304,511,"3,477",59.50,6.8,81,28,21,20,-140,126.5,404,4.4,915,44.15%,55.85%
WesternMichigan,2013,WesternMichigan2013,215,438,"2,532",49.10,5.8,75,12,18,22,-159,98.5,389,3.6,827,47.04%,52.96%
WesternMichigan,2014,WesternMichigan2014,253,372,"3,475",68.00,9.3,75,26,10,24,-136,164.2,503,4.4,875,57.49%,42.51%
WesternMichigan,2015,WesternMichigan2015,273,404,"3,732",67.60,9.2,80,30,9,31,-163,165.2,526,5,930,56.56%,43.44%
WesternMichigan,2016,WesternMichigan2016,263,378,"3,533",69.60,9.3,70,33,4,16,-87,174.8,634,5,1012,62.65%,37.35%
WesternMichigan,2017,WesternMichigan2017,172,294,"1,978",58.50,6.7,68,19,8,22,-112,130.9,562,4.8,856,65.65%,34.35%
WesternMichigan,2018,WesternMichigan2018,243,396,"3,086",61.40,7.8,84,20,9,20,-103,138.9,566,4.6,962,58.84%,41.16%
WesternMichigan,2019,WesternMichigan2019,246,413,"3,128",59.60,7.6,61,21,8,18,-122,136.1,503,5.3,916,54.91%,45.09%
WesternMichigan,2020,WesternMichigan2020,100,157,"1,719",63.70,10,85,18,2,7,-46,183,235,4,392,59.95%,40.05%
WestVirginia,2010,WestVirginia2010,245,382,"2,769",64.10,7.2,71,24,8,28,-223,141.6,526,3.9,908,57.93%,42.07%
WestVirginia,2011,WestVirginia2011,353,542,"4,509",65.10,8.3,84,32,9,26,-204,151.2,417,3.8,959,43.48%,56.52%
WestVirginia,2012,WestVirginia2012,378,537,"4,292",70.40,8,87,44,7,22,-148,162,461,4.8,998,46.19%,53.81%
WestVirginia,2013,WestVirginia2013,251,464,"3,145",54.10,6.8,76,16,16,28,-181,115.5,427,4.2,891,47.92%,52.08%
WestVirginia,2014,WestVirginia2014,340,534,"4,121",63.70,7.7,79,26,10,31,-228,140.8,563,4.2,1097,51.32%,48.68%
WestVirginia,2015,WestVirginia2015,232,429,"3,269",54.10,7.6,70,26,15,32,-209,131.1,622,4.8,1051,59.18%,40.82%
WestVirginia,2016,WestVirginia2016,249,409,"3,343",60.90,8.2,71,26,11,25,-195,145.1,574,5.2,983,58.39%,41.61%
WestVirginia,2017,WestVirginia2017,294,481,"4,021",61.10,8.4,76,37,14,19,-125,150.9,460,4.2,941,48.88%,51.12%
WestVirginia,2018,WestVirginia2018,291,445,"4,216",65.40,9.5,82,38,10,29,-204,168.7,425,4.5,870,48.85%,51.15%
WestVirginia,2019,WestVirginia2019,289,454,"2,984",63.70,6.6,83,21,15,21,-145,127.5,334,2.6,788,42.39%,57.61%
WestVirginia,2020,WestVirginia2020,253,401,"2,775",63.10,6,70,16,4,21,-142,124.7,358,3,759,47.17%,52.83%
Wisconsin,2010,Wisconsin2010,202,276,"2,593",73.20,9.4,74,17,6,14,-95,168.1,584,5.5,860,67.91%,32.09%
Wisconsin,2011,Wisconsin2011,233,328,"3,280",71.00,10,66,34,5,25,-174,186.2,609,5.4,937,64.99%,35.01%
Wisconsin,2012,Wisconsin2012,170,291,"2,197",58.40,7.6,62,15,6,28,-238,134.7,635,5.2,926,68.57%,31.43%
Wisconsin,2013,Wisconsin2013,217,355,"2,562",61.10,7.2,65,22,15,16,-94,133.8,557,6.6,912,61.07%,38.93%
Wisconsin,2014,Wisconsin2014,177,322,"2,082",55.00,6.5,70,15,16,13,-99,114.7,648,6.9,970,66.80%,33.20%
Wisconsin,2015,Wisconsin2015,252,419,"2,968",60.10,7.1,45,14,13,24,-162,124.5,512,3.8,931,54.99%,45.01%
Wisconsin,2016,Wisconsin2016,202,323,"2,507",62.50,7.8,57,14,10,24,-149,135.9,658,4.3,981,67.07%,32.93%
Wisconsin,2017,Wisconsin2017,204,325,"2,689",62.80,8.3,61,25,15,21,-117,148.4,629,5,954,65.93%,34.07%
Wisconsin,2018,Wisconsin2018,179,304,"2,050",58.90,6.7,44,19,14,24,-151,126.9,571,6.2,875,65.26%,34.74%
Wisconsin,2019,Wisconsin2019,246,351,"2,802",70.10,8,70,18,5,20,-121,151.2,612,5.3,963,63.55%,36.45%
Wisconsin,2020,Wisconsin2020,124,202,"1,267",61.40,6,53,10,7,12,-72,121.2,293,3,495,59.19%,40.81%
Wyoming,2010,Wyoming2010,174,289,"1,992",60.20,6.9,69,12,9,31,-231,125.6,402,3.6,691,58.18%,41.82%
Wyoming,2011,Wyoming2011,260,430,"2,689",60.50,6.3,80,21,11,12,-92,124,485,4.9,915,53.01%,46.99%
Wyoming,2012,Wyoming2012,249,411,"3,180",60.60,7.7,82,29,8,26,-213,145,441,3.4,852,51.76%,48.24%
Wyoming,2013,Wyoming2013,297,473,"3,389",62.80,7.2,93,29,12,27,-192,138.1,449,5.1,922,48.70%,51.30%
Wyoming,2014,Wyoming2014,212,375,"2,733",56.50,7.3,88,12,10,44,-277,123,448,4.1,823,54.43%,45.57%
Wyoming,2015,Wyoming2015,183,308,"2,247",59.40,7.3,92,20,11,31,-234,135,478,4.4,786,60.81%,39.19%
Wyoming,2016,Wyoming2016,210,379,"3,207",55.40,8.5,54,29,15,27,-200,143.8,628,4.6,1007,62.36%,37.64%
Wyoming,2017,Wyoming2017,195,348,"2,304",56.00,6.6,53,18,8,26,-177,124.1,446,3.2,794,56.17%,43.83%
Wyoming,2018,Wyoming2018,135,276,"1,576",48.90,5.7,72,8,4,24,-204,103.5,495,4.8,771,64.20%,35.80%
Wyoming,2019,Wyoming2019,120,256,"1,770",46.90,6.9,63,11,9,21,-142,112.1,575,4.9,831,69.19%,30.81%
Wyoming,2020,Wyoming2020,62,134,920,46.30,6,56,1,5,16,-101,91.7,275,4,409,67.24%,32.76%
