recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
12,50.75,0,1,Rural,1,Web,No Offer,0
6,312.47,1,0,Urban,0,Phone,Discount,1
12,945.35,1,0,Urban,1,Multichannel,Discount,0
6,29.99,0,1,Surburban,1,Phone,No Offer,0
9,40.44,1,0,Urban,1,Web,Buy One Get One,0
9,59.79,0,1,Urban,0,Phone,Discount,0
10,188.23,0,1,Surburban,1,Phone,No Offer,0
9,48.01,0,1,Urban,1,Web,Buy One Get One,0
5,158.07,1,0,Urban,0,Phone,No Offer,0
11,57.27,1,0,Surburban,1,Web,No Offer,0
9,139.3,1,0,Surburban,1,Phone,Discount,0
8,163.02,1,0,Urban,0,Phone,Buy One Get One,0
9,473.32,0,1,Surburban,1,Phone,No Offer,0
5,106.65,1,0,Urban,0,Web,Discount,0
5,29.99,1,0,Urban,1,Web,Buy One Get One,0
6,629.32,0,1,Rural,1,Multichannel,Discount,0
3,256.15,1,0,Surburban,0,Web,No Offer,1
5,29.99,1,0,Surburban,0,Phone,Buy One Get One,1
10,66.75,1,0,Rural,0,Web,No Offer,0
11,310.09,1,1,Urban,0,Web,No Offer,0
9,41.69,0,1,Urban,1,Web,No Offer,0
9,188.42,1,0,Surburban,0,Phone,Discount,0
6,123.9,1,0,Urban,0,Phone,Discount,0
3,76.93,0,1,Surburban,0,Phone,Buy One Get One,0
2,176.21,1,0,Surburban,0,Web,Discount,1
6,608.55,1,0,Surburban,1,Phone,No Offer,0
9,137.17,0,1,Urban,1,Phone,Discount,0
8,40.4,1,0,Urban,1,Web,No Offer,0
1,250.91,1,1,Surburban,0,Web,Discount,1
11,273.32,1,0,Surburban,1,Web,No Offer,0
8,304.2,0,1,Surburban,0,Web,Buy One Get One,1
4,118.42,1,0,Urban,0,Web,Buy One Get One,0
6,436.38,1,0,Urban,0,Web,Buy One Get One,1
10,179.26,0,1,Surburban,0,Phone,No Offer,0
9,620.28,1,1,Surburban,1,Phone,No Offer,0
7,164.44,0,1,Surburban,0,Web,Discount,0
3,109.08,1,0,Surburban,0,Phone,Discount,0
1,180.72,0,1,Surburban,0,Phone,Buy One Get One,1
3,535.2,0,1,Surburban,1,Multichannel,Buy One Get One,0
10,301.24,1,0,Urban,0,Web,Discount,0
11,29.99,1,0,Surburban,1,Web,No Offer,0
5,129.07,1,0,Surburban,0,Web,Buy One Get One,1
4,29.99,1,0,Surburban,0,Web,Discount,0
10,212.21,1,0,Urban,1,Phone,Buy One Get One,0
12,166,0,1,Rural,0,Phone,Buy One Get One,0
10,173.64,1,0,Urban,0,Web,No Offer,0
1,371.79,1,0,Surburban,0,Multichannel,Buy One Get One,0
1,144.45,1,0,Surburban,0,Phone,Buy One Get One,0
2,472.9,0,1,Rural,0,Phone,Discount,0
1,72.44,1,0,Rural,1,Phone,Buy One Get One,0
5,60.87,0,1,Surburban,1,Web,Discount,0
7,149.36,1,0,Urban,0,Web,Buy One Get One,1
9,29.99,1,0,Urban,0,Web,Discount,0
3,100.73,0,1,Surburban,0,Web,No Offer,0
5,29.99,1,0,Urban,0,Web,Discount,0
1,613.84,1,1,Surburban,1,Phone,Buy One Get One,0
2,595.35,1,0,Urban,1,Multichannel,Discount,0
1,219.42,1,1,Surburban,0,Phone,No Offer,0
1,124.19,0,1,Surburban,1,Web,No Offer,1
3,29.99,0,1,Rural,0,Phone,Discount,0
10,228.65,1,0,Rural,0,Multichannel,Discount,1
3,170.56,1,0,Urban,1,Web,Buy One Get One,0
7,146.3,0,1,Rural,1,Phone,No Offer,0
1,674.46,1,0,Surburban,1,Multichannel,Buy One Get One,0
12,164.42,0,1,Surburban,1,Phone,Discount,0
11,838.13,1,0,Rural,1,Phone,Discount,0
4,105.26,1,0,Surburban,1,Web,Buy One Get One,0
1,327.46,0,1,Urban,0,Phone,Buy One Get One,0
1,63.07,1,0,Surburban,1,Phone,Buy One Get One,0
11,29.99,1,0,Surburban,1,Phone,No Offer,0
5,652.74,1,1,Rural,1,Web,No Offer,0
7,29.99,1,0,Urban,0,Phone,No Offer,0
8,76.51,1,0,Surburban,0,Web,No Offer,0
2,192.85,1,0,Urban,1,Web,Discount,0
8,32.56,1,0,Urban,0,Web,Discount,0
2,103.61,0,1,Surburban,0,Web,Buy One Get One,0
6,381.16,1,0,Urban,0,Multichannel,Buy One Get One,0
9,73.64,0,1,Surburban,0,Phone,Discount,0
11,122.39,1,0,Surburban,1,Phone,No Offer,0
4,47.14,0,1,Urban,0,Phone,Buy One Get One,1
6,654.53,1,1,Surburban,1,Phone,No Offer,0
10,471.69,1,1,Urban,0,Web,Discount,0
5,730.87,1,1,Urban,1,Phone,Buy One Get One,0
8,215.72,1,1,Rural,0,Web,Buy One Get One,0
5,176.39,0,1,Surburban,1,Web,Buy One Get One,0
9,70.11,0,1,Rural,0,Phone,No Offer,1
10,68.43,1,0,Urban,0,Phone,No Offer,0
4,95.75,1,0,Surburban,0,Phone,Discount,0
9,198.21,1,0,Urban,0,Phone,Buy One Get One,0
1,202.62,1,0,Rural,1,Web,Discount,0
1,144.68,1,0,Rural,0,Web,Discount,0
7,235.73,0,1,Urban,0,Phone,Discount,0
3,332.49,1,1,Surburban,0,Multichannel,Discount,0
11,140.07,1,0,Urban,0,Phone,Discount,0
1,221.37,1,1,Rural,0,Phone,No Offer,0
3,752.23,1,1,Surburban,1,Phone,Buy One Get One,0
1,401.41,0,1,Urban,1,Multichannel,No Offer,0
4,44.68,1,0,Urban,1,Web,No Offer,0
2,435.99,0,1,Urban,1,Phone,No Offer,0
3,298.17,0,1,Urban,1,Phone,Buy One Get One,0
2,61.04,1,0,Surburban,1,Web,Buy One Get One,1
1,487.17,1,0,Surburban,0,Multichannel,Buy One Get One,0
5,558.62,1,1,Urban,1,Phone,Discount,1
9,29.99,0,1,Surburban,0,Phone,Discount,1
1,253.35,0,1,Surburban,1,Phone,Buy One Get One,0
5,285.22,1,0,Surburban,0,Multichannel,Buy One Get One,0
7,457.33,1,1,Rural,0,Multichannel,Discount,0
1,731.92,1,1,Urban,1,Multichannel,Buy One Get One,0
10,29.99,1,0,Surburban,1,Web,Discount,0
3,268.59,1,0,Rural,0,Web,No Offer,1
1,100.01,1,0,Surburban,0,Phone,Buy One Get One,1
2,62.33,0,1,Surburban,1,Phone,Buy One Get One,0
2,29.99,0,1,Urban,0,Phone,Buy One Get One,0
10,219.94,1,0,Rural,0,Multichannel,No Offer,0
3,269.16,0,1,Rural,1,Web,No Offer,0
9,29.99,0,1,Urban,1,Web,Discount,0
6,86.85,0,1,Urban,1,Web,Buy One Get One,1
1,234.51,1,0,Surburban,0,Phone,Buy One Get One,0
7,29.99,0,1,Rural,1,Web,No Offer,0
1,29.99,0,1,Rural,0,Phone,Discount,1
1,197.43,0,1,Surburban,0,Web,No Offer,0
1,702.05,1,0,Surburban,1,Multichannel,Buy One Get One,0
2,113.31,1,0,Rural,0,Web,No Offer,0
5,79.79,0,1,Urban,1,Phone,Discount,0
2,569.69,0,1,Urban,1,Web,Buy One Get One,0
7,29.99,1,0,Surburban,1,Web,Buy One Get One,0
5,290.03,0,1,Surburban,0,Multichannel,No Offer,0
1,913.36,1,1,Urban,1,Phone,Buy One Get One,0
10,128.78,1,0,Surburban,1,Phone,No Offer,0
10,364.74,1,0,Surburban,0,Phone,Buy One Get One,0
6,1096.22,1,1,Urban,1,Web,No Offer,0
4,287.82,1,0,Urban,1,Phone,No Offer,0
2,29.99,0,1,Rural,1,Web,No Offer,0
6,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
9,273.32,1,1,Urban,1,Phone,Buy One Get One,1
2,448.54,0,1,Urban,1,Web,Discount,0
12,47.16,0,1,Urban,0,Web,Discount,1
10,133.94,1,0,Urban,0,Phone,Discount,1
8,57.74,0,1,Surburban,1,Phone,No Offer,0
4,81.03,0,1,Surburban,0,Phone,Buy One Get One,1
9,236.93,1,1,Urban,0,Phone,Discount,0
8,53,0,1,Urban,1,Phone,No Offer,0
6,29.99,1,0,Urban,1,Phone,Discount,0
11,392.35,1,0,Urban,0,Phone,Buy One Get One,0
12,29.99,0,1,Urban,0,Phone,Buy One Get One,0
9,666.57,1,1,Urban,1,Web,Discount,0
10,76.34,1,0,Surburban,0,Phone,Buy One Get One,0
7,170.43,0,1,Urban,0,Web,No Offer,0
1,665.85,1,1,Surburban,1,Multichannel,Buy One Get One,1
3,126.97,0,1,Urban,1,Phone,Discount,0
1,95.35,0,1,Surburban,0,Web,No Offer,0
3,29.99,0,1,Surburban,1,Web,Discount,1
2,29.99,0,1,Urban,0,Web,Buy One Get One,0
4,96.39,1,0,Urban,0,Web,No Offer,0
4,82.94,0,1,Urban,1,Phone,No Offer,0
1,678.45,1,0,Urban,1,Multichannel,Buy One Get One,0
4,328.94,1,0,Urban,1,Phone,No Offer,0
9,298.54,1,1,Urban,0,Phone,No Offer,0
11,42.96,0,1,Surburban,0,Web,No Offer,1
1,240.38,0,1,Urban,0,Phone,Buy One Get One,1
1,75.98,1,0,Surburban,0,Phone,Buy One Get One,0
2,258.16,0,1,Rural,1,Phone,Buy One Get One,0
3,101.69,1,0,Surburban,1,Web,Discount,1
4,244.91,0,1,Rural,0,Phone,Discount,0
5,154.83,1,0,Urban,0,Phone,No Offer,0
8,42.88,1,0,Urban,1,Web,Discount,0
6,378.17,1,0,Surburban,0,Web,Buy One Get One,0
6,94.68,0,1,Urban,0,Phone,Discount,0
10,70.21,1,0,Surburban,1,Phone,Discount,0
10,877.1,1,1,Surburban,1,Phone,Discount,1
5,69.91,0,1,Surburban,1,Phone,No Offer,1
10,245.26,1,1,Surburban,0,Phone,Discount,0
2,282.15,1,1,Surburban,0,Phone,No Offer,0
5,443.71,0,1,Surburban,0,Phone,Discount,0
7,34.81,1,0,Urban,0,Web,Buy One Get One,0
3,102.29,1,0,Surburban,1,Phone,No Offer,0
1,713.53,1,1,Urban,1,Multichannel,Buy One Get One,0
7,241.37,0,1,Rural,0,Web,No Offer,1
5,593.96,1,0,Surburban,1,Multichannel,No Offer,0
3,29.99,1,0,Urban,1,Phone,No Offer,0
1,210.8,1,0,Surburban,0,Web,Buy One Get One,1
8,341.63,1,0,Rural,0,Phone,No Offer,0
9,135.88,0,1,Surburban,0,Web,No Offer,0
6,347.91,1,0,Urban,1,Multichannel,Discount,0
2,120.92,0,1,Surburban,0,Web,Discount,0
7,237.09,1,1,Rural,0,Web,Buy One Get One,0
1,309.22,1,0,Surburban,1,Web,No Offer,0
2,155.14,1,0,Surburban,1,Phone,Discount,0
6,484.45,0,1,Surburban,0,Multichannel,No Offer,0
1,77.01,1,0,Surburban,1,Phone,Buy One Get One,0
5,171.54,1,0,Surburban,0,Phone,Buy One Get One,0
10,341.82,0,1,Surburban,0,Phone,No Offer,1
7,86.8,0,1,Urban,1,Phone,Discount,0
12,29.99,0,1,Rural,0,Web,Buy One Get One,1
2,29.99,1,0,Surburban,1,Web,No Offer,0
1,260.08,0,1,Urban,0,Web,No Offer,1
12,315.33,1,0,Urban,0,Phone,No Offer,0
9,123.66,1,0,Surburban,0,Phone,No Offer,0
7,136.47,0,1,Surburban,1,Web,Discount,0
5,183.21,0,1,Urban,1,Phone,Buy One Get One,0
1,120.59,0,1,Urban,1,Phone,No Offer,0
2,61.07,1,0,Urban,1,Web,Discount,0
3,101.41,1,0,Surburban,1,Phone,No Offer,0
1,237.92,1,1,Urban,1,Phone,Discount,0
5,29.99,0,1,Surburban,0,Web,Discount,1
3,246.16,0,1,Urban,0,Web,Buy One Get One,0
3,184.03,1,0,Urban,0,Web,No Offer,0
4,77.55,1,0,Urban,1,Phone,Buy One Get One,0
2,1036.41,0,1,Surburban,1,Phone,No Offer,0
9,384.43,0,1,Urban,0,Web,Discount,1
3,181.9,0,1,Surburban,1,Web,Buy One Get One,0
10,182.15,0,1,Urban,1,Web,Buy One Get One,0
1,944.92,1,0,Urban,1,Multichannel,Buy One Get One,0
9,90.04,1,0,Urban,1,Web,Buy One Get One,0
1,29.99,1,0,Surburban,1,Web,Buy One Get One,0
11,254.36,1,0,Surburban,0,Web,No Offer,0
5,141.56,1,0,Surburban,1,Web,Buy One Get One,0
8,183.75,1,0,Rural,1,Web,Discount,0
6,421.84,0,1,Rural,0,Phone,Buy One Get One,0
7,320.72,1,0,Urban,1,Web,Buy One Get One,0
8,394.16,0,1,Surburban,0,Web,No Offer,0
10,101.07,0,1,Urban,0,Phone,Discount,0
12,29.99,0,1,Urban,0,Phone,Discount,1
11,206.74,0,1,Urban,0,Phone,No Offer,0
12,51.18,1,0,Surburban,1,Phone,Buy One Get One,0
3,113.76,1,0,Rural,0,Web,No Offer,0
2,42.13,0,1,Surburban,1,Phone,Buy One Get One,1
7,485.44,0,1,Surburban,0,Web,Discount,0
10,142.99,1,0,Surburban,0,Phone,No Offer,0
7,956.95,1,0,Surburban,1,Web,Buy One Get One,0
10,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
3,476.11,0,1,Surburban,0,Phone,Buy One Get One,1
4,29.99,1,0,Urban,0,Web,No Offer,1
10,29.99,1,0,Surburban,1,Web,Buy One Get One,0
10,29.99,0,1,Urban,0,Web,Buy One Get One,0
6,195.31,0,1,Urban,0,Web,No Offer,0
3,188.22,1,0,Surburban,0,Phone,No Offer,0
9,82.56,0,1,Surburban,1,Phone,Buy One Get One,0
10,105.75,1,0,Rural,0,Web,No Offer,1
8,84.41,0,1,Rural,0,Web,Buy One Get One,0
10,245.59,0,1,Rural,0,Phone,Discount,0
2,303.53,0,1,Urban,0,Phone,Discount,0
8,29.99,1,0,Surburban,1,Web,Discount,0
9,29.99,1,0,Urban,1,Web,No Offer,0
1,1515.42,0,1,Surburban,1,Web,No Offer,0
7,29.99,0,1,Urban,1,Phone,Discount,0
3,226.02,0,1,Urban,1,Phone,Buy One Get One,0
10,113.43,0,1,Urban,0,Phone,Buy One Get One,0
10,412.49,1,0,Surburban,0,Phone,Buy One Get One,0
2,536.28,0,1,Surburban,1,Multichannel,Buy One Get One,0
10,74.46,0,1,Urban,1,Web,Buy One Get One,0
3,357.58,1,1,Urban,1,Phone,No Offer,0
1,33.44,0,1,Surburban,1,Phone,Buy One Get One,1
1,94.24,1,0,Surburban,1,Web,Discount,0
6,434.79,1,0,Urban,0,Multichannel,No Offer,1
12,43.22,0,1,Urban,1,Web,Discount,0
10,47.99,1,0,Surburban,1,Web,Discount,0
10,67.2,0,1,Surburban,0,Phone,No Offer,1
3,222.7,0,1,Rural,0,Web,Discount,0
2,171.8,0,1,Surburban,1,Phone,Buy One Get One,0
4,775.45,1,1,Surburban,1,Web,No Offer,1
4,29.99,0,1,Urban,1,Phone,Discount,0
5,93.14,0,1,Urban,0,Phone,No Offer,0
3,150.19,0,1,Urban,0,Web,Discount,0
1,47.97,0,1,Urban,0,Phone,Buy One Get One,0
7,368.83,1,0,Surburban,0,Web,Buy One Get One,0
9,236.75,1,0,Urban,1,Multichannel,Buy One Get One,0
11,29.99,0,1,Urban,1,Web,Buy One Get One,0
7,137.34,1,0,Surburban,0,Phone,Buy One Get One,1
3,929.85,0,1,Urban,1,Multichannel,No Offer,0
3,354.72,1,0,Surburban,0,Multichannel,No Offer,0
10,147.95,1,0,Urban,1,Phone,No Offer,0
5,321.26,1,0,Urban,0,Phone,Discount,0
9,127.42,1,0,Urban,0,Web,Buy One Get One,0
12,92.12,0,1,Urban,0,Phone,No Offer,0
3,164.08,1,0,Surburban,0,Web,Buy One Get One,1
2,30.06,0,1,Surburban,1,Phone,Discount,0
1,349.94,1,0,Surburban,0,Multichannel,Discount,0
9,72.79,1,0,Surburban,0,Phone,No Offer,0
6,46.21,0,1,Surburban,0,Web,Discount,0
10,152.12,1,0,Urban,0,Phone,Discount,0
12,113.19,1,0,Surburban,1,Web,No Offer,0
10,227.33,0,1,Urban,1,Web,No Offer,0
1,211.6,1,1,Urban,0,Web,Buy One Get One,0
5,206.15,0,1,Surburban,0,Phone,No Offer,0
5,29.99,1,0,Urban,0,Web,No Offer,0
2,52.91,1,0,Surburban,0,Web,No Offer,0
2,252.91,1,0,Urban,0,Web,Discount,0
7,89.28,1,0,Surburban,1,Web,Buy One Get One,0
2,284.25,1,0,Urban,1,Phone,Buy One Get One,0
7,139.53,1,0,Surburban,1,Web,Discount,0
9,113.6,0,1,Urban,1,Web,Discount,0
3,261.16,1,0,Urban,1,Web,Buy One Get One,0
7,29.99,0,1,Rural,1,Phone,Buy One Get One,1
4,29.99,0,1,Urban,0,Web,Buy One Get One,1
4,203.73,0,1,Surburban,1,Phone,Discount,0
9,88.88,1,0,Urban,0,Phone,Buy One Get One,1
4,394.43,1,0,Surburban,0,Phone,Buy One Get One,0
1,29.99,1,0,Urban,0,Phone,No Offer,0
9,530.75,1,1,Surburban,1,Phone,Discount,0
7,70.74,1,0,Surburban,0,Web,No Offer,1
8,690.19,1,0,Urban,1,Phone,Discount,0
7,234.74,1,0,Surburban,1,Multichannel,Buy One Get One,0
4,467.86,0,1,Surburban,0,Multichannel,Discount,0
2,76.68,1,0,Urban,1,Web,Discount,0
12,380.03,0,1,Surburban,1,Web,Discount,0
9,257.13,1,0,Urban,0,Multichannel,Buy One Get One,0
10,59.2,1,0,Urban,0,Phone,Buy One Get One,0
2,1465.19,1,0,Urban,1,Multichannel,No Offer,0
9,256.84,1,1,Surburban,1,Web,Buy One Get One,1
8,326.43,0,1,Rural,0,Phone,Buy One Get One,0
1,195.36,0,1,Surburban,1,Web,Discount,0
10,464.36,1,1,Surburban,0,Phone,Discount,0
3,282.69,1,1,Urban,0,Phone,Buy One Get One,1
3,393.35,0,1,Urban,0,Web,No Offer,0
3,56.27,0,1,Urban,1,Web,Discount,0
7,304.93,0,1,Surburban,0,Web,Buy One Get One,0
10,156.07,0,1,Surburban,0,Phone,Buy One Get One,0
9,29.99,1,0,Surburban,0,Phone,Discount,0
4,91.7,0,1,Surburban,1,Web,Buy One Get One,0
1,85.36,1,0,Urban,1,Phone,No Offer,0
5,42.82,0,1,Urban,0,Phone,No Offer,0
8,203.87,1,0,Surburban,0,Web,Discount,0
10,258.33,0,1,Surburban,1,Web,No Offer,0
3,219.51,1,0,Urban,0,Phone,No Offer,0
10,223.37,1,0,Urban,1,Phone,Buy One Get One,0
1,266.99,0,1,Surburban,0,Web,No Offer,0
8,29.99,0,1,Urban,1,Web,Discount,1
7,118.08,1,0,Surburban,0,Phone,No Offer,0
2,360.09,1,0,Rural,0,Web,Buy One Get One,0
7,153.16,1,0,Surburban,0,Web,No Offer,0
6,49.94,1,0,Urban,0,Web,No Offer,0
4,355.56,0,1,Rural,1,Web,Buy One Get One,0
9,325.12,1,0,Surburban,1,Web,No Offer,0
1,171.96,1,0,Rural,0,Web,Buy One Get One,0
12,29.99,1,0,Surburban,1,Web,Discount,0
11,172.51,0,1,Surburban,0,Phone,Buy One Get One,0
10,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
8,258.79,0,1,Surburban,0,Multichannel,Buy One Get One,0
7,29.99,1,0,Urban,1,Web,No Offer,0
5,45.22,0,1,Surburban,0,Phone,Buy One Get One,0
2,63.83,1,0,Surburban,1,Web,No Offer,0
4,37.79,0,1,Rural,1,Web,Buy One Get One,0
3,94.52,1,0,Urban,0,Phone,Discount,0
2,59.95,0,1,Urban,1,Web,Discount,0
4,176.15,1,0,Surburban,1,Phone,Discount,0
3,307.35,0,1,Surburban,1,Phone,Buy One Get One,0
7,88.05,0,1,Surburban,1,Phone,Discount,0
7,90.19,0,1,Urban,1,Web,Discount,0
2,53.45,1,0,Urban,0,Phone,Discount,0
9,459.02,0,1,Urban,0,Multichannel,No Offer,0
8,244.81,0,1,Rural,1,Phone,Discount,0
3,29.99,1,0,Surburban,0,Web,No Offer,0
7,219.49,0,1,Urban,0,Phone,Discount,1
9,502.48,1,1,Urban,1,Multichannel,Buy One Get One,0
1,342.84,1,0,Surburban,1,Phone,Buy One Get One,0
4,368.42,1,0,Urban,1,Multichannel,Buy One Get One,0
4,65.41,0,1,Urban,1,Phone,Buy One Get One,0
2,292.48,1,0,Rural,0,Web,Discount,0
4,69.4,1,0,Surburban,1,Phone,Buy One Get One,0
10,29.99,0,1,Rural,0,Web,Buy One Get One,0
2,812.31,1,0,Surburban,1,Phone,Discount,0
5,29.99,1,0,Surburban,0,Phone,No Offer,0
3,349.47,1,1,Urban,1,Phone,No Offer,1
12,352.21,1,0,Urban,0,Web,Buy One Get One,1
9,456.49,1,1,Surburban,0,Phone,No Offer,0
5,207.69,1,0,Surburban,1,Phone,Buy One Get One,0
1,833.25,0,1,Urban,1,Phone,No Offer,0
3,259.12,0,1,Rural,1,Phone,No Offer,0
5,485.28,1,0,Surburban,0,Web,No Offer,0
6,178.93,0,1,Surburban,1,Phone,No Offer,0
2,515.52,0,1,Surburban,1,Web,Discount,1
5,62.7,0,1,Surburban,1,Phone,No Offer,0
8,132.83,0,1,Surburban,1,Phone,Buy One Get One,0
12,29.99,0,1,Urban,1,Phone,No Offer,0
10,29.99,0,1,Surburban,1,Web,Discount,0
7,153.87,0,1,Urban,1,Phone,Buy One Get One,1
1,88.69,1,0,Surburban,1,Phone,No Offer,0
3,533.42,0,1,Urban,1,Phone,Discount,0
8,268.17,0,1,Urban,0,Phone,Discount,0
8,107.63,0,1,Urban,0,Phone,Buy One Get One,0
4,296.27,1,1,Surburban,1,Phone,Buy One Get One,1
10,228.24,1,0,Surburban,0,Web,No Offer,0
2,29.99,0,1,Urban,0,Phone,Buy One Get One,0
9,44.4,0,1,Urban,0,Web,No Offer,0
3,269.31,0,1,Urban,1,Web,Buy One Get One,0
9,448.31,0,1,Urban,1,Web,Buy One Get One,0
9,180.86,0,1,Urban,1,Phone,Discount,0
3,455.67,0,1,Surburban,0,Phone,No Offer,0
10,434.82,0,1,Rural,0,Multichannel,No Offer,0
5,103.36,1,0,Urban,0,Phone,Discount,0
2,37.62,1,0,Rural,1,Web,No Offer,0
9,326.74,1,0,Urban,0,Multichannel,No Offer,0
9,471.83,1,1,Urban,0,Multichannel,No Offer,0
7,59.46,0,1,Urban,1,Web,Buy One Get One,1
8,422.12,0,1,Urban,0,Web,Buy One Get One,0
7,191.5,1,0,Surburban,0,Web,Buy One Get One,0
8,343.03,1,0,Rural,0,Multichannel,Discount,0
8,543.7,1,0,Surburban,1,Phone,Discount,0
3,205.96,0,1,Surburban,0,Web,Buy One Get One,0
6,29.99,0,1,Surburban,1,Phone,Discount,0
2,350.87,0,1,Urban,0,Web,No Offer,0
1,317.12,1,0,Surburban,0,Multichannel,Buy One Get One,0
3,421.15,0,1,Surburban,0,Web,No Offer,0
3,286.7,0,1,Rural,0,Multichannel,Discount,0
8,710.92,1,0,Surburban,1,Multichannel,Buy One Get One,1
9,37.36,0,1,Urban,0,Phone,Buy One Get One,0
3,718.05,1,0,Urban,1,Web,No Offer,1
4,60.33,1,0,Urban,1,Phone,Buy One Get One,0
10,164.05,0,1,Surburban,0,Phone,Discount,0
7,932.25,0,1,Urban,1,Multichannel,No Offer,0
5,353.65,1,0,Urban,0,Web,No Offer,0
10,334.84,1,1,Urban,0,Phone,Discount,1
2,138.24,1,0,Urban,1,Phone,Buy One Get One,0
7,369.41,1,0,Urban,0,Web,Buy One Get One,0
6,791.34,1,1,Surburban,1,Multichannel,Buy One Get One,1
1,195.74,0,1,Urban,0,Web,Buy One Get One,0
1,300.6,1,0,Urban,0,Web,Discount,1
2,352.68,0,1,Rural,0,Phone,No Offer,0
9,380.4,0,1,Urban,0,Phone,Buy One Get One,0
8,286.21,1,1,Rural,1,Phone,Discount,0
1,203.25,1,0,Surburban,1,Multichannel,No Offer,0
5,131.65,0,1,Surburban,1,Phone,No Offer,0
6,159.13,0,1,Surburban,1,Web,Buy One Get One,0
10,175.57,0,1,Surburban,1,Phone,No Offer,0
3,60.98,0,1,Urban,0,Phone,Buy One Get One,0
12,502.84,1,0,Surburban,1,Multichannel,Buy One Get One,0
2,1039.77,1,1,Rural,1,Phone,No Offer,1
10,407.85,1,0,Surburban,0,Phone,Discount,0
1,40.08,1,0,Surburban,0,Phone,Buy One Get One,0
10,1032.3,1,1,Rural,1,Phone,No Offer,0
6,77.11,0,1,Urban,0,Web,No Offer,0
10,29.99,1,0,Surburban,0,Web,Discount,0
3,36.68,1,0,Urban,0,Phone,Discount,1
7,225.75,0,1,Surburban,0,Phone,Discount,0
10,197.85,0,1,Urban,0,Web,No Offer,0
10,59.71,0,1,Surburban,0,Phone,Buy One Get One,0
3,654.87,1,1,Surburban,1,Web,No Offer,0
1,127.88,0,1,Surburban,1,Web,Discount,0
1,155.55,0,1,Surburban,0,Phone,Discount,0
1,485.65,0,1,Urban,0,Web,No Offer,1
10,529.26,1,0,Rural,1,Phone,Discount,0
1,438.03,1,0,Rural,0,Multichannel,Buy One Get One,0
3,220.14,1,0,Surburban,0,Phone,No Offer,0
1,67.99,1,0,Surburban,1,Web,Buy One Get One,0
1,854.17,1,0,Surburban,1,Phone,No Offer,0
10,29.99,0,1,Surburban,1,Web,Discount,0
10,41.67,0,1,Urban,1,Phone,No Offer,0
4,314.75,1,0,Surburban,0,Phone,Buy One Get One,0
5,72.61,1,0,Surburban,0,Web,Buy One Get One,0
5,219.21,1,0,Rural,0,Web,No Offer,1
2,467.11,0,1,Surburban,0,Phone,No Offer,0
8,472.16,1,1,Urban,0,Multichannel,Discount,1
6,38.22,1,0,Urban,1,Web,No Offer,0
1,93.25,0,1,Surburban,1,Web,No Offer,0
4,857.77,1,0,Surburban,1,Multichannel,Buy One Get One,0
5,481.46,1,1,Rural,0,Multichannel,No Offer,0
10,29.99,0,1,Urban,1,Web,No Offer,0
3,73.29,0,1,Surburban,0,Web,Buy One Get One,0
3,665.58,1,1,Urban,1,Phone,Discount,0
9,194.02,1,0,Surburban,1,Web,Buy One Get One,0
7,61.86,1,0,Urban,1,Phone,Discount,0
10,29.99,1,0,Rural,0,Phone,Discount,0
11,224.3,0,1,Surburban,0,Multichannel,No Offer,0
12,93.47,1,0,Rural,0,Phone,Buy One Get One,0
9,44.72,1,0,Urban,1,Web,Discount,0
7,453.52,1,1,Surburban,0,Phone,Discount,1
9,394.32,1,0,Urban,0,Multichannel,Buy One Get One,0
8,74.37,1,0,Urban,1,Phone,Buy One Get One,0
4,275.88,1,0,Rural,0,Phone,Buy One Get One,0
12,149.17,1,0,Urban,1,Web,Discount,0
10,53.82,0,1,Surburban,1,Phone,Discount,0
4,130.57,0,1,Rural,0,Phone,Discount,0
9,268.17,0,1,Rural,1,Multichannel,No Offer,0
11,82.54,0,1,Urban,1,Web,Buy One Get One,1
2,29.99,0,1,Urban,0,Web,No Offer,0
7,557.22,0,1,Urban,1,Web,Buy One Get One,0
2,247.45,1,1,Urban,0,Phone,Buy One Get One,0
2,149.82,1,0,Surburban,1,Web,No Offer,0
3,191.36,1,0,Urban,0,Web,Discount,0
5,889.94,0,1,Urban,1,Web,Discount,0
7,319.03,1,1,Surburban,1,Phone,Discount,0
5,108.1,0,1,Urban,0,Web,No Offer,0
1,79.67,0,1,Urban,1,Web,Buy One Get One,0
2,96.72,1,0,Urban,0,Phone,No Offer,0
3,71.77,1,0,Urban,0,Web,No Offer,0
4,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
11,132.09,1,0,Rural,1,Phone,Discount,0
11,481.68,1,1,Urban,1,Multichannel,No Offer,0
8,119.19,0,1,Surburban,1,Phone,No Offer,0
4,241.76,1,0,Surburban,0,Phone,Discount,1
7,463.45,1,0,Surburban,0,Phone,No Offer,0
9,154.22,0,1,Surburban,0,Phone,Buy One Get One,0
3,29.99,1,0,Urban,0,Phone,No Offer,0
11,183.69,1,0,Surburban,0,Web,Discount,0
7,79.77,0,1,Urban,0,Phone,Buy One Get One,0
7,226.92,0,1,Rural,0,Multichannel,No Offer,0
