Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
diner chair,Red,NA,NA,NA,No,No,No,NA,1600,400,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_0_0,0_0,4137,NLvmSrsxqWKGyXd3K
diner chair,Blue,NA,NA,NA,No,No,No,NA,1600,400,Blue,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_1_0,1_0,4137,sbrwJSaHracDn3eDy
diner chair,Yellow,NA,NA,NA,No,No,No,NA,1600,400,Yellow,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_2_0,2_0,4137,SprP2FC2t8kSFhogQ
diner chair,Aquamarine,NA,NA,NA,No,No,No,NA,1600,400,Green,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_3_0,3_0,4137,6k4CkXcvFhiApASYs
diner chair,Pink,NA,NA,NA,No,No,No,NA,1600,400,Pink,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_4_0,4_0,4137,etH6kyvNhSox7ykbi
diner chair,Cream,NA,NA,NA,No,No,No,NA,1600,400,Beige,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_5_0,5_0,4137,TeEgWEsjdwrNCWGrL
diner chair,Black,NA,NA,NA,No,No,No,NA,1600,400,Black,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_6_0,6_0,4137,zh7KHtJAWp7n7gFKh
diner counter chair,Red,NA,NA,NA,No,No,No,NA,1100,275,Gray,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroCounterchair_Remake_0_0,0_0,4138,u7mxp2iojhAh5eTfq
diner counter chair,Blue,NA,NA,NA,No,No,No,NA,1100,275,Gray,Blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroCounterchair_Remake_1_0,1_0,4138,qadNdWnKvS4paQeSt
diner counter chair,Yellow,NA,NA,NA,No,No,No,NA,1100,275,Gray,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroCounterchair_Remake_2_0,2_0,4138,GiiXNfbxrfdCD8tig
diner counter chair,Aquamarine,NA,NA,NA,No,No,No,NA,1100,275,Gray,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroCounterchair_Remake_3_0,3_0,4138,Whi6TgxJnFad83o2w
diner counter chair,Pink,NA,NA,NA,No,No,No,NA,1100,275,Gray,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroCounterchair_Remake_4_0,4_0,4138,TEbYnqkSufjwXW9Cd
diner counter chair,Cream,NA,NA,NA,No,No,No,NA,1100,275,Gray,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroCounterchair_Remake_5_0,5_0,4138,gXvtXfk54dwMvwrmo
diner counter chair,Black,NA,NA,NA,No,No,No,NA,1100,275,Gray,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroCounterchair_Remake_6_0,6_0,4138,Ato9uefGRFTCxBoNF
diner counter table,Red,NA,NA,NA,No,No,No,NA,6000,1500,Red,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroCounter_Remake_0_0,0_0,4139,edCXbKxeut84eDJ8a
diner counter table,Blue,NA,NA,NA,No,No,No,NA,6000,1500,Blue,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroCounter_Remake_1_0,1_0,4139,aTh2TfYiRdXxvo8Rt
diner counter table,Yellow,NA,NA,NA,No,No,No,NA,6000,1500,Yellow,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroCounter_Remake_2_0,2_0,4139,Dse9e7YEtrCxGczzh
diner counter table,Aquamarine,NA,NA,NA,No,No,No,NA,6000,1500,Green,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroCounter_Remake_3_0,3_0,4139,6MCQN5LWwjwdRkf9Z
diner counter table,Pink,NA,NA,NA,No,No,No,NA,6000,1500,Pink,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroCounter_Remake_4_0,4_0,4139,C7qujoCkwKta7e3kX
diner counter table,Cream,NA,NA,NA,No,No,No,NA,6000,1500,Beige,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroCounter_Remake_5_0,5_0,4139,n7FDE5H53HpJrrpyw
diner counter table,Black,NA,NA,NA,No,No,No,NA,6000,1500,Black,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroCounter_Remake_6_0,6_0,4139,8egbovQekiG2kbz2t
diner dining table,Red,NA,NA,NA,No,No,No,NA,6400,1600,Gray,Red,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableM_Remake_0_0,0_0,4142,d4Bu4LgPFZLPidrao
diner dining table,Blue,NA,NA,NA,No,No,No,NA,6400,1600,Gray,Blue,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableM_Remake_1_0,1_0,4142,KAwwJeaoTbtHAnr3a
diner dining table,Yellow,NA,NA,NA,No,No,No,NA,6400,1600,Gray,Yellow,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableM_Remake_2_0,2_0,4142,atJm7vTYpWdGeAC45
diner dining table,Aquamarine,NA,NA,NA,No,No,No,NA,6400,1600,Gray,Light blue,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableM_Remake_3_0,3_0,4142,tQ7cE6BZZngRXf4EC
diner dining table,Pink,NA,NA,NA,No,No,No,NA,6400,1600,Gray,Pink,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableM_Remake_4_0,4_0,4142,MAiXZmqTZdmShY88z
diner dining table,Cream,NA,NA,NA,No,No,No,NA,6400,1600,Gray,White,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableM_Remake_5_0,5_0,4142,8yhT2tAkGzZSGB6ht
diner dining table,Black,NA,NA,NA,No,No,No,NA,6400,1600,Gray,Black,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableM_Remake_6_0,6_0,4142,SbzFcQxFL9djyNuMm
diner mini table,Red,NA,NA,NA,No,No,No,NA,1600,400,Gray,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableS_Remake_0_0,0_0,4441,3cYi2BvwXPyATNuv8
diner mini table,Blue,NA,NA,NA,No,No,No,NA,1600,400,Gray,Blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableS_Remake_1_0,1_0,4441,ZWEKxPnrbWG7vsDky
diner mini table,Yellow,NA,NA,NA,No,No,No,NA,1600,400,Gray,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableS_Remake_2_0,2_0,4441,hSZEoPNeQMMYrWa79
diner mini table,Aquamarine,NA,NA,NA,No,No,No,NA,1600,400,Gray,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableS_Remake_3_0,3_0,4441,D3DM9D4YR6eqjoCN9
diner mini table,Pink,NA,NA,NA,No,No,No,NA,1600,400,Gray,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableS_Remake_4_0,4_0,4441,7e45WKKjovm3uSCWj
diner mini table,Cream,NA,NA,NA,No,No,No,NA,1600,400,Gray,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableS_Remake_5_0,5_0,4441,RAc5QG7N7mtcTdTMX
diner mini table,Black,NA,NA,NA,No,No,No,NA,1600,400,Gray,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,No,Table,No,Does not play music,No lighting,For sale,FtrAmeretroTableS_Remake_6_0,6_0,4441,FMWenFWZcY3wM5MFC
diner neon sign,Red,NA,NA,NA,No,No,No,NA,3900,975,Blue,Red,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Lamp,No,Does not play music,Emission,For sale,FtrAmeretroNeon_Remake_0_0,0_0,4143,RbpDhBLcYH4j3pvt2
diner neon sign,Orange,NA,NA,NA,No,No,No,NA,3900,975,Yellow,Orange,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Lamp,No,Does not play music,Emission,For sale,FtrAmeretroNeon_Remake_1_0,1_0,4143,PhE58498vnHY8SK5A
diner neon sign,Green,NA,NA,NA,No,No,No,NA,3900,975,Red,Green,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Lamp,No,Does not play music,Emission,For sale,FtrAmeretroNeon_Remake_2_0,2_0,4143,FJKeh7Mro2EaZQrCZ
diner neon sign,Purple,NA,NA,NA,No,No,No,NA,3900,975,Pink,Purple,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Lamp,No,Does not play music,Emission,For sale,FtrAmeretroNeon_Remake_3_0,3_0,4143,YGFgqarxT2b8gnWLg
diner neon sign,Blue,NA,NA,NA,No,No,No,NA,3900,975,Red,Blue,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Lamp,No,Does not play music,Emission,For sale,FtrAmeretroNeon_Remake_4_0,4_0,4143,WKEo4va7iJLpxEYgt
diner sofa,Red,NA,NA,NA,No,No,No,NA,3500,875,Red,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrAmeretroChairL_Remake_0_0,0_0,4141,yM9vAb8ETiHRsfdiB
diner sofa,Blue,NA,NA,NA,No,No,No,NA,3500,875,Blue,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrAmeretroChairL_Remake_1_0,1_0,4141,58fRQYYnQZrcQBDNs
diner sofa,Yellow,NA,NA,NA,No,No,No,NA,3500,875,Yellow,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrAmeretroChairL_Remake_2_0,2_0,4141,zgWxajp5k6nBRC9pM
diner sofa,Aquamarine,NA,NA,NA,No,No,No,NA,3500,875,Green,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrAmeretroChairL_Remake_3_0,3_0,4141,matmtK77Y7Ng7DnwP
diner sofa,Pink,NA,NA,NA,No,No,No,NA,3500,875,Pink,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrAmeretroChairL_Remake_4_0,4_0,4141,my3TEsfTP7Rf3Jhdo
diner sofa,Cream,NA,NA,NA,No,No,No,NA,3500,875,Beige,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrAmeretroChairL_Remake_5_0,5_0,4141,tMPQKCHKG76kTSa6c
diner sofa,Black,NA,NA,NA,No,No,No,NA,3500,875,Black,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrAmeretroChairL_Remake_6_0,6_0,4141,kNN68sPamyZEMcKED
director's chair,Light brown,NA,Natural white,Fabric,No,No,Yes,1,1600,400,Orange,White,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_0_0,0_0,2020,BcWD92LuTedKEGqnk
director's chair,Light brown,NA,Director black,Fabric,No,No,Yes,1,1600,400,Orange,Black,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_0_1,0_1,2020,uCPaC8cXQ328yf84f
director's chair,Light brown,NA,Chic pleather,Fabric,No,No,Yes,1,1600,400,Orange,Brown,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_0_2,0_2,2020,inAWvx6qWjoDJXFHR
director's chair,Dark brown,NA,Natural white,Fabric,No,No,Yes,1,1600,400,Brown,White,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_1_0,1_0,2020,8BqF66JW6uaT2ERoR
director's chair,Dark brown,NA,Director black,Fabric,No,No,Yes,1,1600,400,Brown,Black,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_1_1,1_1,2020,hk2w8Qs5zg2C2pZKT
director's chair,Dark brown,NA,Chic pleather,Fabric,No,No,Yes,1,1600,400,Brown,Brown,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_1_2,1_2,2020,7szEMtzuzPF9LFXWN
director's chair,White,NA,Natural white,Fabric,No,No,Yes,1,1600,400,White,White,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_2_0,2_0,2020,7d3N2ZzCuzqZmqvGS
director's chair,White,NA,Director black,Fabric,No,No,Yes,1,1600,400,White,Black,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_2_1,2_1,2020,n2rsd5ezLDLfpb3Go
director's chair,White,NA,Chic pleather,Fabric,No,No,Yes,1,1600,400,White,Brown,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_2_2,2_2,2020,w2BPyWgPr2Xi2Qdro
director's chair,Black,NA,Natural white,Fabric,No,No,Yes,1,1600,400,Black,White,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_3_0,3_0,2020,AdCNZE7Xc7pQvcyuT
director's chair,Black,NA,Director black,Fabric,No,No,Yes,1,1600,400,Black,Black,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_3_1,3_1,2020,B2SwQhjkNzak56XcA
director's chair,Black,NA,Chic pleather,Fabric,No,No,Yes,1,1600,400,Black,Brown,1x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Chair,Yes,Does not play music,No lighting,For sale,FtrDirectorchair_Remake_3_2,3_2,2020,XXGLvLi2qFdXwdims
DIY workbench,Natural,Paint color,NA,NA,Yes,Yes,No,7,NFS,6630,Beige,Colorful,2x1,NA,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,FtrWorkbench_Remake_0_0,0_0,1241,FE6vccFauNRCgRuj7
DIY workbench,Ash brown,Paint color,NA,NA,Yes,Yes,No,7,NFS,6630,Brown,Colorful,2x1,NA,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,FtrWorkbench_Remake_1_0,1_0,1241,WRrrjddCkWATqKCEn
DIY workbench,Brown,Paint color,NA,NA,Yes,Yes,No,7,NFS,6630,Brown,Colorful,2x1,NA,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,FtrWorkbench_Remake_2_0,2_0,1241,LpRARwCf4m2SnN7YL
DIY workbench,Black,Paint color,NA,NA,Yes,Yes,No,7,NFS,6630,Black,Colorful,2x1,NA,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,FtrWorkbench_Remake_3_0,3_0,1241,MnRH36ferNHuWkGJh
DIY workbench,White,Paint color,NA,NA,Yes,Yes,No,7,NFS,6630,White,Colorful,2x1,NA,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,FtrWorkbench_Remake_4_0,4_0,1241,hA9urwzivWTdEHFyH
DIY workbench,Marine blue,Paint color,NA,NA,Yes,Yes,No,7,NFS,6630,Light blue,Colorful,2x1,NA,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,FtrWorkbench_Remake_5_0,5_0,1241,aYcS5STicPHQhkPCN
DIY workbench,Yellow,Paint color,NA,NA,Yes,Yes,No,7,NFS,6630,Yellow,Colorful,2x1,NA,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,FtrWorkbench_Remake_6_0,6_0,1241,pdCa4xsX39Kn4wkuz
DIY workbench,Red,Paint color,NA,NA,Yes,Yes,No,7,NFS,6630,Red,Colorful,2x1,NA,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,FtrWorkbench_Remake_7_0,7_0,1241,oD86rfgh9WZo9gs53
DJ's turntable,Black,NA,None,Flag,No,No,Yes,4,9300,2325,Black,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,concert,None,None,Yes,Musical Instrument,No,Hi-fi,No lighting,For sale,FtrDJbooth_Remake_0_0,0_0,941,A2xYqBYevdm95EgvW
DJ's turntable,Black,NA,Familiar logo,Flag,No,No,Yes,4,9300,2325,Black,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,concert,None,None,Yes,Musical Instrument,No,Hi-fi,No lighting,For sale,FtrDJbooth_Remake_0_1,0_1,941,tJycGkK2bkDbkfH6H
