model,year,price,transmission,mileage,fuel type,engine size,mileage2,fuel type2,engine size2,reference
 Focus,2017," £10,999",Manual,"19,895",n/a,£145,60.1,Petrol,1,/ad/25209818
 Focus,2017," £18,000",Manual,"8,789",n/a,£145,41.5,Petrol,2,/ad/25236669
 Focus,2016," £16,900",Manual,"7,149",26,£20,67.3,Diesel,2,/ad/25236675
 Focus,2019," £16,500",Manual,"2,886",n/a,£145,60.1,Petrol,1,/ad/25233822
 Focus,2017," £17,495",Manual,"26,587",26,£20,67.3,Diesel,2,/ad/25452204
 Focus,2018," £13,995",Manual,"12,197",n/a,£145,57.7,Petrol,1,/ad/25441376
 Focus,2018," £13,695",Manual,"16,513",n/a,£145,57.7,Petrol,1,/ad/25428311
 Focus,2015," £6,995",Manual,"77,451",15,£20,67.3,Diesel,1.6,/ad/25428314
 Focus,2018," £15,999",Manual,"9,621",n/a,£150,60.1,Petrol,1,/ad/25484774
 Focus,2019," £16,999",Manual,"7,865",n/a,£150,60.1,Petrol,1,/ad/25484776
 Focus,2017," £11,599",Manual,"40,820",n/a,£150,50.4,Petrol,1.5,/ad/25484780
 Focus,2016," £9,499",Manual,"55,790",n/a,£0,74.3,Diesel,1.5,/ad/25476867
 Focus,2018," £12,699",Manual,"14,350",14,n/a,60.1,Petrol,1,/ad/25476870
 Focus,2016," £8,599",Manual,"40,421",14,£20,60.1,Petrol,1,/ad/25209787
 Focus,2019," £19,999",Automatic,"3,056",n/a,£145,39.8,Petrol,1.5,/ad/25209792
 Focus,2014," £6,995",Manual,"58,200",16,£20,67.3,Diesel,1.6,/ad/25480616
 Focus,2015," £8,495",Semi-Auto,"39,250",14,£165,44.8,Petrol,1.6,/ad/25455130
 Focus,2019," £16,499",Manual,"7,642",n/a,£145,74.3,Diesel,1.5,/ad/25209406
 Focus,2015," £7,991",Manual,"40,097",11,£20,61.4,Petrol,1,/ad/25224932
 Focus,2015," £7,991",Manual,"57,291",n/a,£0,74.3,Diesel,1.5,/ad/25224795
 Focus,2017," £11,995",Semi-Auto,"35,289",n/a,£145,74.3,Diesel,1.5,/ad/25425010
 Focus,2016," £9,780",Manual,"41,151",n/a,£0,74.3,Diesel,1.5,/ad/25217685
 Focus,2016," £9,650",Semi-Auto,"44,368",n/a,£20,67.3,Diesel,1.5,/ad/25217730
 Focus,2017," £10,671",Manual,"21,833",n/a,£145,74.3,Diesel,1.5,/ad/25163275
 Focus,2017," £10,400",Manual,"7,845",n/a,£0,74.3,Diesel,1.5,/ad/25224924
 Focus,2017," £10,991",Manual,"23,372",n/a,£0,74.3,Diesel,1.5,/ad/25224930
 Focus,2016," £9,499",Manual,"32,113",n/a,£0,74.3,Diesel,1.5,/ad/25209410
 Focus,2018," £16,299",Manual,"16,628",n/a,£145,60.1,Petrol,1,/ad/25209423
 Focus,2017," £10,999",Manual,"17,039",14,£145,60.1,Petrol,1,/ad/25209429
 Focus,2017," £11,250",Manual,"33,104",n/a,£145,60.1,Petrol,1,/ad/25209448
 Focus,2017," £11,999",Manual,"9,381",14,£145,60.1,Petrol,1,/ad/25209450
 Focus,2017," £11,499",Manual,"17,918",14,£145,60.1,Petrol,1,/ad/25209451
 Focus,2017," £11,995",Manual,"19,933",n/a,£145,60.1,Petrol,1,/ad/25209455
 Focus,2019," £17,300",Manual,"4,456",n/a,£145,60.1,Petrol,1,/ad/25221267
 Focus,2019," £17,520",Manual,"5,342",n/a,£145,60.1,Petrol,1,/ad/25221296
 Focus,2016," £11,810",Semi-Auto,"5,034",12,£125,51.4,Petrol,1,/ad/25221337
 Focus,2018," £11,800",Manual,"21,831",n/a,£145,74.3,Diesel,1.5,/ad/25224805
 Focus,2018," £14,380",Manual,"13,452",n/a,£145,80.7,Diesel,1.5,/ad/25224856
 Focus,2018," £11,250",Manual,"6,421",n/a,£145,60.1,Petrol,1,/ad/25224861
 Focus,2017," £15,997",Manual,"14,203",24,£145,67.3,Diesel,2,/ad/25225541
 Focus,2016," £8,690",Manual,"44,943",n/a,£0,74.3,Diesel,1.5,/ad/25225558
 Focus,2018," £14,990",Manual,"7,049",n/a,£145,58.9,Petrol,1,/ad/25163833
 Focus,2017," £8,995",Manual,"65,746",n/a,£145,74.3,Diesel,1.5,/ad/25313241
 Focus,2015," £6,750",Manual,"46,800",11,£20,61.4,Petrol,1,/ad/25484881
 Focus,2013," £6,190",Manual,"52,632",11,£20,58.9,Petrol,1,/ad/25222180
 Focus,2015," £10,590",Automatic,"20,701",n/a,£145,46.3,Petrol,1.5,/ad/25222192
 Focus,2016," £15,387",Manual,"20,076",36,£200,41.5,Petrol,2,/ad/25222193
 Focus,2015," £6,730",Manual,"78,164",15,£20,67.3,Diesel,1.6,/ad/25446890
 Focus,2020," £18,511",Manual,771,n/a,£150,74.3,Diesel,1.5,/ad/25463224
 Focus,2016," £7,391",Manual,"49,089",n/a,£20,61.4,Petrol,1,/ad/25431883
 Focus,2014," £8,291",Manual,"26,900",n/a,£20,58.9,Petrol,1,/ad/25431884
 Focus,2015," £7,350",Manual,"59,201",15,£20,67.3,Diesel,1.6,/ad/25399262
 Focus,2018," £15,340",Manual,"10,551",n/a,£145,60.1,Petrol,1,/ad/25221352
 Focus,2017," £11,220",Semi-Auto,"22,132",12,£125,51.4,Petrol,1,/ad/25221355
 Focus,2017," £13,498",Automatic,"10,365",n/a,£145,46.3,Petrol,1.5,/ad/25440215
 Focus,2017," £11,998",Manual,"14,895",n/a,£0,74.3,Diesel,1.5,/ad/25429942
 Focus,2016," £7,998",Manual,"62,874",n/a,£20,60.1,Petrol,1,/ad/25484539
 Focus,2015," £12,000",Manual,"16,299",n/a,£125,51.4,Petrol,1.5,/ad/25485000
 Focus,2018," £18,500",Manual,"23,604",26,£145,67.3,Diesel,2,/ad/25234254
 Focus,2017," £11,000",Manual,"34,495",n/a,£145,74.3,Diesel,1.5,/ad/25234260
 Focus,2019," £18,990",Automatic,"10,690",n/a,£145,54.3,Diesel,1.5,/ad/25222195
 Focus,2017," £16,230",Manual,"14,446",n/a,£145,41.5,Petrol,2,/ad/25222212
 Focus,2019," £18,030",Manual,"4,520",n/a,£145,74.3,Diesel,1.5,/ad/25222214
 Focus,2017," £19,220",Automatic,"14,882",n/a,£145,61.4,Diesel,2,/ad/25222234
 Focus,2018," £14,140",Manual,"22,358",n/a,£145,58.9,Petrol,1,/ad/25222242
 Focus,2014," £7,950",Semi-Auto,"29,479",n/a,£160,44.8,Petrol,1.6,/ad/25222253
 Focus,2016," £9,499",Manual,"23,154",11,£20,61.4,Petrol,1,/ad/25245602
 Focus,2018," £19,999",Manual,"10,365",n/a,£145,41.5,Petrol,2,/ad/25245616
 Focus,2018," £12,990",Manual,"10,384",n/a,£145,57.7,Petrol,1,/ad/25246889
 Focus,2017," £11,695",Manual,"15,935",14,£145,60.1,Petrol,1,/ad/25235039
 Focus,2018," £13,495",Manual,"23,047",n/a,£145,56.5,Petrol,1,/ad/25235043
 Focus,2016," £10,495",Semi-Auto,"55,400",22,£30,64.2,Diesel,2,/ad/25235047
 Focus,2016," £10,495",Manual,"41,741",n/a,£0,74.3,Diesel,1.5,/ad/25235052
 Focus,2016," £8,795",Manual,"49,286",14,£20,60.1,Petrol,1,/ad/25235079
 Focus,2017," £11,995",Semi-Auto,"10,796",14,£145,51.4,Petrol,1,/ad/25235081
 Focus,2018," £11,746",Manual,"26,495",n/a,£145,61.4,Petrol,1,/ad/25234279
 Focus,2018," £12,700",Manual,"14,363",14,£145,60.1,Petrol,1,/ad/25234283
 Focus,2018," £15,000",Manual,"3,023",n/a,£145,74.3,Diesel,1.5,/ad/25234306
 Focus,2018," £13,200",Manual,"20,597",n/a,£145,57.7,Petrol,1,/ad/25234321
 Focus,2017," £11,750",Manual,"20,205",n/a,£145,51.4,Petrol,1.5,/ad/25408926
 Focus,2017," £11,000",Manual,"13,652",11,£20,61.4,Petrol,1,/ad/25410263
 Focus,2018," £14,000",Manual,"14,858",n/a,£145,57.7,Petrol,1,/ad/25420896
 Focus,2016," £10,337",Manual,"23,126",n/a,£0,74.3,Diesel,1.5,/ad/25354772
 Focus,2015," £9,300",Manual,"20,770",n/a,£0,74.3,Diesel,1.5,/ad/25200460
 Focus,2016," £7,582",Manual,"66,477",n/a,£0,74.3,Diesel,1.5,/ad/25477752
 Focus,2017," £12,599",Manual,"15,000",n/a,£145,57.7,Petrol,1,/ad/25245624
 Focus,2016," £10,999",Manual,"11,621",n/a,£20,61.4,Petrol,1,/ad/25245651
 Focus,2018," £10,995",Manual,"33,313",n/a,£150,74.3,Diesel,1.5,/ad/25480864
 Focus,2017," £9,995",Manual,"52,132",n/a,£150,74.3,Diesel,1.5,/ad/25453512
 Focus,2019," £16,495",Manual,"4,211",n/a,£145,60.1,Petrol,1,/ad/25414799
 Focus,2018," £15,995",Manual,"14,794",n/a,£145,74.3,Diesel,1.5,/ad/25306360
 Focus,2018," £10,695",Manual,"32,326",n/a,£145,74.3,Diesel,1.5,/ad/25306380
 Focus,2019," £17,495",Manual,"6,130",n/a,£145,60.1,Petrol,1,/ad/25306381
 Focus,2013," £5,991",Manual,"55,173",14,£30,56.5,Petrol,1,/ad/25222359
 Focus,2018," £11,982",Manual,"15,417",n/a,£145,57.7,Petrol,1,/ad/25447645
 Focus,2018," £11,982",Manual,"6,633",n/a,£145,57.7,Petrol,1,/ad/25425560
 Focus,2016," £8,882",Manual,"39,753",n/a,£0,74.3,Diesel,1.5,/ad/25403480
 Focus,2015," £8,982",Manual,"47,861",n/a,£0,74.3,Diesel,1.5,/ad/25269950
 Focus,2017," £14,971",Manual,"23,779",24,£20,67.3,Diesel,2,/ad/25269986
 Focus,2016," £10,482",Manual,"10,500",n/a,£20,60.1,Petrol,1,/ad/25403496
 Focus,2017," £10,982",Manual,"22,599",n/a,£145,60.1,Petrol,1,/ad/25447649
 Focus,2017," £9,995",Manual,"30,363",n/a,£145,60.1,Petrol,1,/ad/25303570
 Focus,2016," £8,995",Manual,"35,638",n/a,£0,74.3,Diesel,1.5,/ad/25369231
 Focus,2016," £10,695",Manual,"19,518",n/a,£0,74.3,Diesel,1.5,/ad/25369234
 Focus,2017," £12,295",Manual,"14,288",14,£145,58.9,Petrol,1,/ad/25370936
 Focus,2014," £7,542",Semi-Auto,"29,222",14,£160,44.8,Petrol,1.6,/ad/25222367
 Focus,2019," £17,991",Manual,"3,276",n/a,£145,61.4,Diesel,1.5,/ad/25222377
 Focus,2013," £5,850",Manual,"66,020",15,£20,67.3,Diesel,1.6,/ad/25222406
 Focus,2019," £17,410",Manual,"2,852",n/a,£145,60.1,Petrol,1,/ad/25222422
 Focus,2015," £7,761",Manual,"50,356",11,£20,61.4,Petrol,1,/ad/25467999
 Focus,2015," £9,291",Manual,"51,731",n/a,£0,74.3,Diesel,1.5,/ad/25409083
 Focus,2017," £14,499",Manual,"4,000",n/a,£145,51.4,Petrol,1.5,/ad/25208558
 Focus,2017," £10,997",Manual,"26,828",n/a,£145,60.1,Petrol,1,/ad/25208564
 Focus,2017," £13,999",Manual,"13,631",n/a,£150,57.7,Petrol,1,/ad/25452403
 Focus,2015," £7,299",Manual,"62,299",14,£20,60.1,Petrol,1,/ad/25463702
 Focus,2018," £13,999",Manual,"17,379",n/a,£150,57.7,Petrol,1,/ad/25463707
 Focus,2017," £10,999",Semi-Auto,"44,800",n/a,£150,67.3,Diesel,1.5,/ad/25480437
 Focus,2018," £12,999",Manual,"16,087",n/a,£145,57.7,Petrol,1,/ad/25245590
 Focus,2019," £20,100",Manual,"4,905",n/a,£145,74.3,Diesel,1.5,/ad/25222300
 Focus,2018," £18,060",Manual,"18,660",24,£145,67.3,Diesel,2,/ad/25222303
 Focus,2014," £6,000",Manual,"72,500",13,£20,67.3,Diesel,1.6,/ad/25476955
 Focus,2016," £10,491",Semi-Auto,"13,500",14,£165,44.8,Petrol,1.6,/ad/25480322
 Focus,2014," £7,295",Manual,"52,828",15,£20,67.3,Diesel,1.6,/ad/25446555
 Focus,2017," £12,250",Manual,"14,554",n/a,£150,74.3,Diesel,1.5,/ad/25452183
 Focus,2018," £12,499",Manual,"7,732",14,£145,60.1,Petrol,1,/ad/25208489
 Focus,2018," £12,899",Manual,"12,073",n/a,£145,74.3,Diesel,1.5,/ad/25208504
 Focus,2018," £14,999",Manual,"10,783",n/a,£145,58.9,Petrol,1,/ad/25208507
 Focus,2019," £15,380",Manual,"6,955",n/a,£145,60.1,Petrol,1,/ad/25222309
 Focus,2019," £15,400",Manual,"9,700",n/a,£145,60.1,Petrol,1,/ad/25222310
 Focus,2019," £15,480",Manual,"2,485",n/a,£145,60.1,Petrol,1,/ad/25222336
 Focus,2019," £15,810",Manual,"11,795",n/a,£145,74.3,Diesel,1.5,/ad/25222337
 Focus,2017," £10,250",Manual,"16,000",n/a,£145,74.3,Diesel,1.5,/ad/25222339
 Focus,2019," £16,360",Manual,"4,022",n/a,£145,60.1,Petrol,1,/ad/25222340
 Focus,2019," £17,170",Manual,"5,641",n/a,£145,60.1,Petrol,1,/ad/25222342
 Focus,2019," £19,970",Manual,"1,566",n/a,£145,49.6,Petrol,1,/ad/25222350
 Focus,2018," £11,800",Manual,"25,299",n/a,£145,74.3,Diesel,1.5,/ad/25447016
 Focus,2016," £7,798",Manual,"63,664",n/a,£0,74.3,Diesel,1.5,/ad/25186506
 Focus,2016," £10,498",Manual,"16,192",n/a,£0,74.3,Diesel,1.5,/ad/25416760
 Focus,2018," £12,999",Manual,"17,542",n/a,£145,57.7,Petrol,1,/ad/25208515
 Focus,2018," £11,677",Manual,"10,604",14,£145,60.1,Petrol,1,/ad/25208522
 Focus,2019," £16,499",Manual,"13,331",n/a,£145,60.1,Petrol,1,/ad/25208527
 Focus,2019," £15,499",Manual,"8,098",n/a,£145,60.1,Petrol,1,/ad/25208535
 Focus,2019," £16,499",Manual,"9,862",n/a,£145,60.1,Petrol,1,/ad/25208549
 Focus,2017," £10,500",Manual,"14,603",14,£20,60.1,Petrol,1,/ad/25246504
 Focus,2017," £10,995",Manual,"21,263",14,£20,60.1,Petrol,1,/ad/25440798
 Focus,2018," £12,691",Manual,"21,364",n/a,£150,60.1,Petrol,1,/ad/25463778
 Focus,2016," £8,591",Manual,"43,200",n/a,£0,74.3,Diesel,1.5,/ad/25425250
 Focus,2016," £9,040",Manual,"43,960",n/a,£0,74.3,Diesel,1.5,/ad/25200281
 Focus,2016," £9,380",Manual,"26,550",n/a,£20,60.1,Petrol,1,/ad/25200294
 Focus,2018," £13,990",Manual,"9,470",n/a,£145,58.9,Petrol,1,/ad/25200295
 Focus,2018," £13,990",Manual,"8,980",n/a,£145,58.9,Petrol,1,/ad/25200296
 Focus,2016," £9,000",Manual,"30,170",n/a,£0,74.3,Diesel,1.5,/ad/25162703
 Focus,2014," £11,607",Manual,"23,000",36,£235,39.2,Petrol,2,/ad/25200377
 Focus,2016," £10,080",Manual,"12,376",14,£20,60.1,Petrol,1,/ad/25200379
 Focus,2015," £10,390",Semi-Auto,"13,655",14,£160,44.8,Petrol,1.6,/ad/25228998
 Focus,2018," £19,298",Manual,"21,362",n/a,£145,41.5,Petrol,2,/ad/25427588
 Focus,2016," £9,698",Manual,"23,243",n/a,£0,74.3,Diesel,1.5,/ad/25171825
 Focus,2019," £16,998",Manual,"17,819",n/a,£145,60.1,Petrol,1,/ad/25171832
 Focus,2019," £18,000",Manual,"3,379",n/a,£145,58.9,Petrol,1,/ad/25394264
 Focus,2019," £20,000",Manual,"3,750",n/a,£145,60.1,Petrol,1,/ad/25404317
 Focus,2017," £8,995",Manual,"60,680",n/a,£0,74.3,Diesel,1.5,/ad/25197657
 Focus,2018," £13,495",Semi-Auto,"7,672",n/a,£145,51.4,Petrol,1,/ad/25197641
 Focus,2017," £16,995",Manual,"17,493",26,£145,67.3,Diesel,2,/ad/25197673
 Focus,2018," £15,995",Manual,"29,649",24,£145,67.3,Diesel,2,/ad/25197675
 Focus,2019," £16,995",Automatic,"9,299",n/a,£145,64.2,Diesel,2,/ad/25197692
 Focus,2018," £14,495",Manual,"17,635",n/a,£145,58.9,Petrol,1,/ad/25197698
 Focus,2017," £11,995",Manual,"22,572",n/a,£145,74.3,Diesel,1.5,/ad/25197603
 Focus,2017," £10,395",Manual,"18,636",n/a,£20,60.1,Petrol,1,/ad/25197611
 Focus,2016," £8,991",Manual,"41,429",n/a,£0,74.3,Diesel,1.5,/ad/25425257
 Focus,2016," £12,792",Manual,"29,229",24,£20,67.3,Diesel,2,/ad/25249482
 Focus,2018," £17,991",Manual,"10,286",n/a,£145,41.5,Petrol,2,/ad/25249492
 Focus,2014," £12,661",Manual,"34,457",36,£235,39.2,Petrol,2,/ad/25249516
 Focus,2014," £6,936",Manual,"71,250",n/a,£0,74.3,Diesel,1.5,/ad/25471439
 Focus,2015," £6,920",Manual,"62,251",n/a,£0,74.3,Diesel,1.5,/ad/25162894
 Focus,2013," £6,365",Manual,"59,669",14,£30,56.5,Petrol,1,/ad/25162896
 Focus,2014," £7,330",Semi-Auto,"47,067",9,£160,44.8,Petrol,1.6,/ad/25201553
 Focus,2017," £10,498",Manual,"33,324",n/a,£145,74.3,Diesel,1.5,/ad/25171904
 Focus,2019," £16,498",Automatic,"12,325",n/a,£145,41.5,Petrol,1,/ad/25171919
 Focus,2019," £14,498",Manual,"13,574",n/a,£145,58.9,Petrol,1,/ad/25171923
 Focus,2019," £17,320",Automatic,"1,865",n/a,£145,67.3,Diesel,1.5,/ad/25222295
 Focus,2019," £19,180",Manual,"7,008",n/a,£145,60.1,Petrol,1,/ad/25222296
 Focus,2019," £15,650",Manual,"2,068",n/a,£145,58.9,Petrol,1,/ad/25222299
 Focus,2016," £14,050",Manual,"19,097",26,£20,67.3,Diesel,2,/ad/25471430
 Focus,2018," £14,195",Manual,"16,760",n/a,£145,58.9,Petrol,1,/ad/25200905
 Focus,2017," £10,000",Manual,"26,828",n/a,£145,61.4,Petrol,1,/ad/25443235
 Focus,2017," £12,000",Manual,"31,070",n/a,£150,74.3,Diesel,1.5,/ad/25453953
 Focus,2017," £11,000",Manual,"21,582",n/a,£0,74.3,Diesel,1.5,/ad/25443233
 Focus,2017," £12,250",Manual,"14,554",n/a,£145,74.3,Diesel,1.5,/ad/25331548
 Focus,2017," £14,000",Manual,"14,737",n/a,£145,56.5,Petrol,1,/ad/25367108
 Focus,2018," £12,500",Manual,"23,868",n/a,£145,58.9,Petrol,1,/ad/25371871
 Focus,2017," £10,650",Manual,"23,900",14,£145,60.1,Petrol,1,/ad/25371872
 Focus,2017," £32,000",Manual,"10,057",40,£235,36.7,Petrol,2.3,/ad/25208568
 Focus,2019," £16,495",Manual,"7,820",n/a,£145,60.1,Petrol,1,/ad/25197633
 Focus,2017," £11,999",Manual,"11,741",n/a,£145,60.1,Petrol,1,/ad/25208579
 Focus,2019," £19,499",Automatic,430,n/a,£145,51.4,Petrol,1,/ad/25208584
 Focus,2019," £20,999",Manual,"15,000",n/a,£145,45.6,Petrol,1.5,/ad/25208587
 Focus,2017," £10,100",Manual,"20,800",n/a,£0,74.3,Diesel,1.5,/ad/25200939
 Focus,2017," £10,510",Manual,"21,720",n/a,£20,60.1,Petrol,1,/ad/25200993
 Focus,2015," £11,495",Semi-Auto,"33,661",22,£30,64.2,Diesel,2,/ad/25472675
 Focus,2018," £17,750",Manual,"15,165",n/a,£145,41.5,Petrol,2,/ad/25331566
 Focus,2018," £12,000",Manual,"14,162",n/a,£145,74.3,Diesel,1.5,/ad/25331567
 Focus,2019," £26,500",Manual,419,n/a,£145,34.5,Petrol,2.3,/ad/25331576
 Focus,2019," £16,000",Manual,"9,493",n/a,£145,60.1,Petrol,1,/ad/25331583
 Focus,2017," £11,000",Manual,"33,274",n/a,£145,74.3,Diesel,1.5,/ad/25381630
 Focus,2015," £8,400",Manual,"43,265",n/a,£0,74.3,Diesel,1.5,/ad/25314383
 Focus,2013," £6,190",Manual,"47,207",16,£20,67.3,Diesel,1.6,/ad/25435778
 Focus,2013," £5,700",Semi-Auto,"61,339",14,£165,44.1,Petrol,1.6,/ad/25484906
 Focus,2018," £11,000",Manual,"10,467",n/a,£145,60.1,Petrol,1,/ad/25420778
 Focus,2018," £17,998",Manual,"21,817",n/a,£145,41.5,Petrol,2,/ad/25183086
 Focus,2019," £18,998",Automatic,"6,516",n/a,£150,39.8,Petrol,1.5,/ad/25458804
 Focus,2019," £16,998",Manual,"13,255",n/a,£145,60.1,Petrol,1,/ad/25365370
 Focus,2017," £12,999",Manual,"21,000",n/a,£145,57.7,Petrol,1,/ad/25208594
 Focus,2019," £20,999",Manual,"3,805",n/a,£145,46.3,Petrol,1.5,/ad/25208595
 Focus,2018," £11,999",Manual,"14,929",n/a,£145,60.1,Petrol,1,/ad/25352025
 Focus,2017," £10,499",Manual,"35,047",n/a,£0,74.3,Diesel,1.5,/ad/25365399
 Focus,2015," £6,598",Manual,"71,314",n/a,£0,74.3,Diesel,1.5,/ad/25198744
 Focus,2017," £15,591",Manual,"30,312",26,£20,67.3,Diesel,2,/ad/25249523
 Focus,2018," £17,782",Manual,"17,809",n/a,£145,41.5,Petrol,2,/ad/25249553
 Focus,2019," £16,880",Manual,"6,500",n/a,£145,60.1,Petrol,1,/ad/25223683
 Focus,2019," £17,498",Automatic,"13,030",n/a,£145,42.8,Petrol,1,/ad/25188333
 Focus,2018," £10,591",Manual,"22,656",14,£150,60.1,Petrol,1,/ad/25463246
 Focus,2016," £12,697",Automatic,"19,823",n/a,£150,46.3,Petrol,1.5,/ad/25459508
 Focus,2017," £12,997",Semi-Auto,"14,392",12,£125,51.4,Petrol,1,/ad/25223722
 Focus,2019," £15,580",Manual,"9,000",n/a,£145,60.1,Petrol,1,/ad/25223767
 Focus,2017," £17,291",Manual,"17,573",n/a,£145,41.5,Petrol,2,/ad/25223811
 Focus,2019," £14,250",Manual,"4,654",n/a,£145,60.1,Petrol,1,/ad/25163502
 Focus,2019," £14,791",Manual,"12,125",n/a,£145,60.1,Petrol,1,/ad/25221626
 Focus,2019," £15,291",Manual,"13,284",n/a,£145,74.3,Diesel,1.5,/ad/25221627
 Focus,2019," £13,991",Manual,"11,146",n/a,£145,60.1,Petrol,1,/ad/25221628
 Focus,2019," £16,110",Manual,"16,000",n/a,£145,74.3,Diesel,1.5,/ad/25221629
 Focus,2017," £11,498",Manual,"18,150",14,£20,60.1,Petrol,1,/ad/25370863
 Focus,2017," £18,998",Manual,"14,176",n/a,£145,41.5,Petrol,2,/ad/25365375
 Focus,2019," £16,998",Manual,"13,039",n/a,£145,60.1,Petrol,1,/ad/25183238
 Focus,2017," £12,798",Manual,"16,703",n/a,£145,57.7,Petrol,1,/ad/25183242
 Focus,2017," £11,498",Manual,"20,120",n/a,£145,74.3,Diesel,1.5,/ad/25427791
 Focus,2017," £9,991",Manual,"21,755",14,£20,60.1,Petrol,1,/ad/25467713
 Focus,2017," £18,030",Manual,"15,310",26,£145,67.3,Diesel,2,/ad/25228947
 Focus,2017," £11,498",Manual,"12,418",11,£20,61.4,Petrol,1,/ad/25475955
 Focus,2014," £5,298",Manual,"78,323",15,£20,67.3,Diesel,1.6,/ad/25440376
 Focus,2017," £12,998",Automatic,"11,577",n/a,£150,46.3,Petrol,1.5,/ad/25458385
 Focus,2017," £11,698",Manual,"32,557",n/a,£0,74.3,Diesel,1.5,/ad/25455069
 Focus,2017," £11,698",Manual,"17,398",n/a,£0,74.3,Diesel,1.5,/ad/25445855
 Focus,2018," £13,490",Manual,"11,710",n/a,£145,58.9,Petrol,1,/ad/25200871
 Focus,2018," £13,490",Manual,"13,110",n/a,£145,58.9,Petrol,1,/ad/25200872
 Focus,2018," £14,820",Manual,"22,143",n/a,£150,60.1,Petrol,1,/ad/25471428
 Focus,2019," £20,170",Manual,100,n/a,£145,60.1,Petrol,1,/ad/25221631
 Focus,2019," £19,291",Automatic,"10,841",n/a,£145,74.3,Diesel,1.5,/ad/25221643
 Focus,2019," £17,410",Manual,"9,500",n/a,£145,60.1,Petrol,1,/ad/25221644
 Focus,2019," £17,520",Manual,8,n/a,£145,60.1,Petrol,1,/ad/25221663
 Focus,2018," £16,690",Manual,"19,091",n/a,£145,41.5,Petrol,2,/ad/25221691
 Focus,2018," £11,750",Manual,"17,045",14,£145,60.1,Petrol,1,/ad/25436078
 Focus,2019," £14,590",Manual,"3,273",n/a,£145,60.1,Petrol,1,/ad/25163503
 Focus,2019," £14,310",Manual,"9,824",n/a,£145,58.9,Petrol,1,/ad/25163504
 Focus,2019," £14,300",Manual,"8,160",n/a,£145,58.9,Petrol,1,/ad/25163505
 Focus,2017," £16,900",Manual,"17,735",26,£145,67.3,Diesel,2,/ad/25284269
 Focus,2018," £18,500",Manual,"14,502",26,£145,67.3,Diesel,2,/ad/25284270
 Focus,2019," £15,300",Manual,"11,138",n/a,£145,60.1,Petrol,1,/ad/25284271
 Focus,2018," £17,500",Manual,"26,317",n/a,£145,41.5,Petrol,2,/ad/25342067
 Focus,2019," £16,477",Manual,292,n/a,£145,49.6,Petrol,1,/ad/25223595
 Focus,2019," £15,440",Manual,"10,500",n/a,£145,60.1,Petrol,1,/ad/25223628
 Focus,2019," £15,460",Manual,"3,572",n/a,£145,60.1,Petrol,1,/ad/25223631
 Focus,2019," £15,440",Manual,"5,684",n/a,£145,60.1,Petrol,1,/ad/25223632
 Focus,2019," £15,470",Manual,"8,292",n/a,£145,60.1,Petrol,1,/ad/25223633
 Focus,2019," £15,510",Manual,"7,453",n/a,£145,60.1,Petrol,1,/ad/25223634
 Focus,2019," £15,420",Manual,"8,980",n/a,£145,60.1,Petrol,1,/ad/25223635
 Focus,2018," £10,700",Manual,"27,733",n/a,£145,60.1,Petrol,1,/ad/25284298
 Focus,2017," £11,300",Manual,"21,874",14,£145,60.1,Petrol,1,/ad/25284307
 Focus,2018," £17,900",Automatic,"13,340",n/a,£145,47.9,Petrol,1.5,/ad/25284313
 Focus,2019," £18,900",Manual,100,n/a,£145,58.9,Petrol,1,/ad/25284316
 Focus,2018," £17,900",Manual,"10,586",n/a,£145,41.5,Petrol,2,/ad/25284318
 Focus,2019," £16,200",Manual,"8,568",n/a,£145,49.6,Petrol,1,/ad/25284329
 Focus,2019," £18,900",Manual,"9,552",n/a,£145,50.4,Petrol,1.5,/ad/25284331
 Focus,2016," £10,400",Manual,"24,800",n/a,£0,74.3,Diesel,1.5,/ad/25346121
 Focus,2018," £15,500",Manual,"14,505",n/a,£145,60.1,Petrol,1,/ad/25395274
 Focus,2017," £10,500",Manual,"19,086",11,£20,61.4,Petrol,1,/ad/25477113
 Focus,2017," £11,000",Manual,"17,423",n/a,£150,60.1,Petrol,1,/ad/25477115
 Focus,2017," £11,000",Manual,"16,971",14,£150,60.1,Petrol,1,/ad/25452188
 Focus,2016," £10,500",Manual,"23,499",14,£20,60.1,Petrol,1,/ad/25447035
 Focus,2013," £9,998",Manual,"51,382",35,£240,39.2,Petrol,2,/ad/25480074
 Focus,2016," £15,698",Manual,"24,432",26,£20,67.3,Diesel,2,/ad/25187488
 Focus,2019," £16,498",Automatic,"13,701",n/a,£145,41.5,Petrol,1,/ad/25187614
 Focus,2018," £14,795",Manual,"15,000",n/a,£145,58.9,Petrol,1,/ad/25259705
 Focus,2018," £16,495",Manual,"15,721",n/a,£145,60.1,Petrol,1,/ad/25259709
 Focus,2018," £14,500",Manual,"6,575",n/a,£145,58.9,Petrol,1,/ad/25284333
 Focus,2019," £15,400",Manual,"7,268",n/a,£145,60.1,Petrol,1,/ad/25284337
 Focus,2019," £15,995",Manual,"6,855",n/a,£145,60.1,Petrol,1,/ad/25403497
 Focus,2018," £12,995",Manual,"11,489",n/a,£145,57.7,Petrol,1,/ad/25425490
 Focus,2017," £10,795",Manual,"18,656",14,£20,60.1,Petrol,1,/ad/25259712
